Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,
688202.SH, 美迪西,662.5,上海,医药生物,2019/11/5,2.09,1.36,1.27,0.86,0.99,0.63,0,0,0,0,0,0,0,0,0,0,1.57,0,18.1179,是,1,421.08,0,-999,3.5652,-1.9921,36.57,21204000000.00,0,0,1,0,0,0,0,0
688208.SH, 道通科技,83.1,广东,计算机,2020/2/13,0.98,0.82,0.78,0.23,-0.19,0,0.3025,0,0,0,0,0,0,0,0,0,0.86,0.1,0,是,1,96.63,55.0496,7.53,4.5607,-1.9701,#DIV/0!,32580000000.00,0,0,1,0,#DIV/0!,0,#DIV/0!,#DIV/0!
688215.SH, 瑞晟智能,41.13,浙江,机械设备,2020/8/28,0.48,1.49,0.85,0.4,0.24,0,0.0979,0,0,0,0,0,0,0,0,0,0.94,0.03,10.7531,是,1,43.76,0,27.8,4.5509,-1.9875,3.82,1527926400.00,0,0,1,0,0,0,0,0
688217.SH, 睿昂基因,69.04,上海,医药生物,0000-00-00,0.93,0.86,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,15.52,-,0,96.79,0,-999,10.3695,-4.092,4.45,0.00,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0
688218.SH, 江苏北人,16.94,江苏,机械设备,2019/12/11,0.25,0.58,0.58,0.43,0.36,0,0,0,0,0,0,0,0,0,0,0,0.47,0,7.2061,是,1,36.04,31.3499,-999,2.6066,27.7846,2.35,1702603400.00,0,0,1,0,0,0,0,0
688219.SH, 会通股份,18.98,安徽,化工,2020/11/18,0.44,0.3,0.18,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,3.6785,是,1,61.89,0,-999,1.1312,1.0992,5.16,7426616329.44,0,0,0,0,0,0,0,0
688221.SH, 前沿生物-U,21.6,江苏,医药生物,2020/10/28,-0.8,-0.7266,-1.02,-0.28,-0.11,0,0,0,0,0,0,0,0,0,0,0,-0.85,0,5.9569,-,0,10000,0,-999,16.3972,-2.4673,3.63,5191336800.00,0,0,1,0,0,0,0,0
688222.SH, 成都先导,25.02,四川,医药生物,2020/4/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1894,是,1,10000,41.6452,-999,5.1825,-3.6759,7.84,9371905200.00,0,0,1,0,0,0,0,0
688228.SH, 开普云,38.09,广东,计算机,2020/3/27,1.09,1.55,1.22,0.74,0.28,0,0,0,0,0,0,0,0,0,0,0,1.29,0,17.5269,是,1,29.6,30.0146,-999,7.9071,-2.6744,2.17,2263739596.80,0,0,1,0,0,0,0,0
688229.SH, 博睿数据,61.68,北京,计算机,2020/8/17,0.84,1.83,1.57,1.45,0.93,0.83,1.39,0.9,0,0,0,0,0,0,0,1,1.41,0.76,18.939,是,1,43.64,0,0.85,24.2255,-1.2623,3.26,3246972000.00,0,0,1,0,0,0,0,0
688233.SH, 神工股份,83.91,辽宁,电子,2020/2/21,0.65,0.64,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,7.574,是,1,114.95,31.1892,-999,8.266,-2.2079,11.08,5795200000.00,0,0,1,0,0,0,0,0
688256.SH, 寒武纪-U,91.41,北京,电子,2020/7/20,-1.15,-3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47,0,16.0747,-,0,10000,0,-999,17.1686,-1.2643,5.69,42694671000.00,0,0,1,0,0,0,0,0
688258.SH, 卓易信息,36.56,江苏,计算机,2019/12/9,0.65,0.63,0.79,0.51,0.44,0,0,0,0,0,0,0,0,0,0,0,0.69,0,10.3743,是,1,52.99,30.0618,-999,10.2899,-5.1595,3.52,3204350378.35,0,0,1,0,0,0,0,0
688260.SH, 昀冢科技,23.56,江苏,电子,2021/4/6,0.6238,0.6435,0.5141,0.1781,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,2.7916,-,0,39.68,0,-999,0.8728,1.1457,8.44,2011200000.00,0,0,0,0,0,0,0,0
688266.SH, 泽璟制药-U,62.93,江苏,医药生物,2020/1/23,-1.36,-2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31,0,6.7405,-,0,10000,0,-999,11.8512,-1.3465,9.34,14798400000.00,0,0,1,0,0,0,0,0
688268.SH, 华特气体,94.68,广东,化工,2019/12/26,0.89,0.81,0.75,0.54,0.43,0,0,0,0,0,0,0,0,0,0,0,0.82,0,10.6093,是,1,115.93,41.3254,-999,5.4019,-2.6395,8.92,6933600000.00,0,0,1,0,0,0,0,0
688277.SH, 天智航-U,29.56,北京,医药生物,2020/7/7,-0.14,-0.08,0,0.07,-0.08,0,-0.52,0.21,0,0,0,0,0,0,0,0,-0.07,-0.1,2.3803,-,0,10000,0,-0.29,9.8589,-2.2317,12.42,12858742573.04,0,0,1,0,0,0,0,0
688278.SH, 特宝生物,29.07,福建,医药生物,2020/1/17,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2.4592,是,1,300.72,15.818,-999,6.7236,-4.1446,11.82,13440672000.00,0,0,1,0,0,0,0,0
688286.SH, 敏芯股份,114.5,江苏,电子,2020/8/10,0.94,1.53,1.48,0.37,0.16,0,0,0,0,0,0,0,0,0,0,0,1.32,0,19.965,是,1,86.96,0,-999,18.9937,-1.4592,5.74,5050276000.00,0,0,1,0,0,0,0,0
688288.SH, 鸿泉物联,36.65,浙江,计算机,2019/11/6,0.88,0.88,0.77,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,9.1703,是,1,43.46,43.0488,-999,4.4412,-3.0096,4,3772000000.00,0,0,1,0,0,0,0,0
688289.SH, XD圣湘生,75.46,湖南,医药生物,2020/8/28,7.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,11.8636,是,1,31.79,0,-999,7.3803,-1.8974,6.36,38080000000.00,0,0,1,0,0,0,0,0
688298.SH, 东方生物,186.62,浙江,医药生物,2020/2/5,14.28,0.91,0.73,0.37,0,0,0,0,0,0,0,0,0,0,0,0,5.31,0,20.3837,是,1,35.17,30.6923,-999,2.9823,-1.3902,9.16,19767600000.00,0,0,1,0,0,0,0,0
688299.SH, 长阳科技,36.33,浙江,电子,2019/11/6,0.63,0.64,0.41,0.13,0.17,0,0,0,0,0,0,0,0,0,0,0,0.56,0,6.1921,是,1,64.88,31.599,-999,3.4984,-9.5689,5.87,7341131630.46,0,0,1,0,0,0,0,0
688300.SH, 联瑞新材,77.12,江苏,有色金属,2019/11/15,1.29,1.13,0.93,0.7,0.57,0.32,0.34,0.26,0.25,0,0,0,0,0,0,1,1.12,0.28,11.2122,是,1,69.06,57.5497,2.94,8.8391,-7.6763,6.88,4771523700.00,0,0,1,0,0,0,0,0
688301.SH, 奕瑞科技,457.1,上海,医药生物,2020/9/18,3.77,1.77,1.44,1.34,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,36.3007,是,1,196.46,0,-999,11.5752,-2.1149,12.59,17266382588.00,0,0,1,0,0,0,0,0
688308.SH, 欧科亿,93.4,湖南,机械设备,2020/12/10,1.43,1.18,0.89,0.73,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,13.0727,是,1,80.06,0,-999,4.3107,-2.0262,7.14,5813000000.00,0,0,1,0,0,0,0,0
688309.SH, 恒誉环保,24.17,山东,机械设备,2020/7/14,0.67,1.0736,1.32,0.21,0.1,0,0,0,0,0,0,0,0,0,0,0,1.02,0,8.8944,是,1,23.67,0,-999,9.6973,-8.6088,2.72,2129085605.13,0,0,1,0,0,0,0,0
688310.SH, 迈得医疗,45.99,浙江,机械设备,2019/12/3,0.71,0.73,0.89,0.89,0.38,0.54,0.41,0.39,0,0,0,0,0,0,0,1,0.78,0.27,8.8153,是,1,59.21,62.5854,1.91,9.7077,-1.7461,5.22,2180288000.00,0,0,1,0,0,0,0,0
688311.SH, 盟升电子,67.59,四川,国防军工,2020/7/31,1.09,0.86,0.4,0.06,0.34,0,0,0,0,0,0,0,0,0,0,0,0.78,0,14.3406,-,0,86.29,0,-999,4.8383,-4.4862,4.71,7421442400.00,0,0,1,0,0,0,0,0
688312.SH, 燕麦科技,27.27,广东,机械设备,2020/6/8,0.81,0,0.61,0.3,0.93,0,0,0,0,0,0,0,0,0,0,0,0.47,0,8.4143,是,1,57.61,0,-999,18.8689,-3.0209,3.24,3553967299.92,0,0,1,0,0,0,0,0
688313.SH, 仕佳光子,11.93,河南,通信,2020/8/12,0.0889,-0.0039,-0.03,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,2.5146,是,1,650.73,0,-999,4.5474,-8.9683,4.74,6799450500.96,0,0,1,0,0,0,0,0
688314.SH, 康拓医疗,72.21,陕西,医药生物,0000-00-00,1.2,1.22,0.52,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,5.62,-,0,73.68,0,-999,3.7889,-2.7332,12.85,0.00,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0
688315.SH, 诺禾致源,53.93,北京,医药生物,2021/4/13,0.1,0.32,0.27,0.22,0.34,0,0,0,0,0,0,0,0,0,0,0,0.23,0,3.1,-,0,234.48,0,-999,1.3392,4.9998,17.4,15327660000.00,0,0,0,0,0,0,0,0
688316.SH, 青云科技-U,67.68,北京,计算机,2021/3/16,-4.61,-5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,0,5.048,-,0,10000,0,-999,1.1177,9.5215,13.41,2608046516.25,0,0,0,0,0,0,0,0
688317.SH, 之江生物,52.93,上海,医药生物,2021/1/18,6.38,0.35,0.43,0.35,0.33,0.24,0.58,0.48,0,0,0,0,0,0,0,1,2.39,0.35,10.0159,是,1,22.18,0,5.75,4.1073,-1.261,5.28,12344255790.00,0,0,1,0,0,0,0,0
688318.SH, 财富趋势,152.99,广东,计算机,2020/4/27,4.12,3.48,2.85,2.36,2.77,2.48,1.25,1.12,1.09,1.42,1.24,0.85,0,0,0,1,3.48,1.15,43.4755,是,1,43.92,0,2.02,17.334,-4.3651,3.52,9845158900.00,0,0,1,0,0,0,0,0
688321.SH, 微芯生物,36.89,广东,医药生物,2019/8/12,0.0757,0.0516,0.0869,0.0743,0.0164,0,0,0,0,0,0,0,0,0,0,0,0.07,0,3.6435,-,0,516.67,0,-999,5.2357,-4.7243,10.12,15075700000.00,0,0,1,0,0,0,0,0
688323.SH, 瑞华泰,39.9,广东,化工,2021/4/28,0.43,0.25,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,4.5,-,0,117.35,0,-999,0.57,1.573,8.87,5292000000.00,0,0,0,0,0,0,0,0
688328.SH, 深科达,43.7,广东,机械设备,2021/3/9,1.2,0.94,0.73,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,7.5669,是,1,45.68,0,-999,1.6581,5.9258,5.78,2865574400.00,0,0,0,0,0,0,0,0
688329.SH, 艾隆科技,43.39,江苏,机械设备,2021/3/29,1.24,0.92,0.88,0.71,0.42,0,0,0,0,0,0,0,0,0,0,0,1.01,0,7.8675,是,1,42.82,0,-999,1.6274,13.1791,5.52,2591604000.00,0,0,0,0,0,0,0,0
688330.SH, 宏力达,97.74,上海,电气设备,2020/10/15,3.92,0,1.3,0.45,1,0,0,0,0,0,0,0,0,0,0,0,1.74,0,30.2515,是,1,56.17,0,-999,9.9627,-6.3778,3.23,7319000000.00,0,0,1,0,0,0,0,0
688333.SH, 铂力特,229.54,陕西,机械设备,2019/7/22,1.08,1.09,0.95,0.57,0.57,0,0,0,0,0,0,0,0,0,0,0,1.04,0,14.5219,是,1,220.71,10.0715,-999,4.1139,-10.199,15.81,10020800000.00,0,0,1,0,0,0,0,0
688335.SH, 复洁环保,33.18,上海,公用事业,2020/8/17,1.11,1.23,0.67,0.14,0.41,0,-0.24,-0.45,0,0,0,0,0,0,0,0,1,-0.23,14.8649,是,1,33.07,0,-5.36,7.0851,-1.3573,2.23,2335192557.60,0,0,1,0,0,0,0,0
688336.SH, 三生国健,19.73,上海,医药生物,2020/7/22,-0.37,0.43,0.72,0.76,0.53,0,0,0,0,0.38,0.33,0,0,0,0,0,0.26,0,7.3078,-,0,75.88,0,-999,11.1356,-2.3252,2.7,9896355292.78,0,0,1,0,0,0,0,0
688338.SH, 赛科希德,47.2,北京,医药生物,2020/8/6,0.99,1.19,1,0.56,0.57,0,0,0,0,0,0,0,0,0,0,0,1.06,0,16.6097,是,1,44.53,0,-999,30.3573,-1.055,2.84,4030961760.00,0,0,1,0,0,0,0,0
688339.SH, 亿华通-U,316,北京,电气设备,2020/8/10,-0.38,1.25,0.51,0.71,-0.01,0,0,0,0,0,0,0,0,0,0,0,0.46,0,32.2602,-,0,686.96,0,-999,4.7781,-2.6047,9.8,16905900000.00,0,0,1,0,0,0,0,0
688350.SH, 富淼科技,23.75,江苏,化工,2021/1/28,1.15,0.93,0.73,0.86,0.99,1.1,1.1,0,0,0,0,0,0,0,0,0,0.94,0.37,10.5916,是,1,25.36,0,1.55,2.2558,-11.4703,2.24,2727609500.00,0,0,1,0,0,0,0,0
688355.SH, 明志科技,28.55,江苏,机械设备,0000-00-00,1.28,0.87,0.33,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,4.92,-,0,34.54,0,-999,1.8638,6.4709,5.8,0.00,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0
688356.SH, 键凯科技,261,北京,医药生物,2020/8/26,1.71,1.37,0.81,0.47,0.09,0,0,0,0,0,0,0,0,0,0,0,1.3,0,14.2707,是,1,201.29,0,-999,19.0034,-1.2178,18.29,8914200000.00,0,0,1,0,0,0,0,0
688357.SH, 建龙微纳,153.99,河南,有色金属,2019/12/4,2.2,1.93,1.31,-0.32,0.33,0,0,0,0,0,0,0,0,0,0,0,1.81,0,16.8559,是,1,84.92,33.615,-999,3.7342,-17.2156,9.14,4885790000.00,0,0,1,0,0,0,0,0
688358.SH, 祥生医疗,45.73,江苏,医药生物,2019/12/3,1.25,1.7,1.58,1.07,0.51,0,0,0,0,0,0,0,0,0,0,0,1.51,0,14.9113,是,1,30.28,76.0945,-999,9.8468,-4.2228,3.07,3852000000.00,0,0,1,0,0,0,0,0
688359.SH, 三孚新科,65.14,广东,化工,0000-00-00,0.72,0.52,0.48,0.5,0,0,0,-0.01,0,0,0,0,0,0,0,0,0.57,0,4.1313,-,0,113.62,0,-173,4.8475,-8.5194,15.77,0.00,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0
688360.SH, 德马科技,30.04,浙江,机械设备,2020/6/2,0.87,1,0.93,0.67,0.31,0,0.67,0,0,0,0,0,0,0,0,0,0.93,0.22,10.3794,是,1,32.19,0,3.18,2.0846,-29.4824,2.89,2202745360.29,0,0,1,0,0,0,0,0
688363.SH, 华熙生物,189.24,山东,医药生物,2019/11/6,1.35,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,10.4578,是,1,211.05,30.3274,-999,6.6265,-3.3335,18.1,90792000000.00,1,0,1,0,0,0,0,0
688365.SH, 光云科技,15.19,浙江,计算机,2020/4/29,0.24,0.27,0.23,0.25,0.07,0,0,0,0,0,0,0,0,0,0,0,0.25,0,2.8245,是,1,61.58,62.4163,-999,6.0319,-2.7157,5.38,6472140000.00,0,0,1,0,0,0,0,0
688366.SH, 昊海生科,173,上海,医药生物,2019/10/30,1.3,2.27,2.59,2.33,1.91,0,0,0,0,0.68,0.46,0,0,0,0,0,2.05,0,30.985,是,1,84.25,33.4552,-999,8.7835,-1.4792,5.58,22093658489.00,0,0,1,0,0,0,0,0
688368.SH, 晶丰明源,446.88,上海,电子,2019/10/14,1.11,1.89,1.76,1.66,0.9,1.8,6.69,0,0,0,0,0,0,0,0,0,1.59,2.23,20.4378,是,1,281.65,33.3536,-0.29,3.9135,-9.901,21.87,17648400000.00,0,0,1,0,0,0,0,0
688369.SH, 致远互联,71.83,北京,计算机,2019/10/31,1.4,1.6,1.26,0.78,0.35,0,0,0,0,0,0,0,0,0,0,0,1.42,0,17.0269,是,1,50.58,31.5962,-999,3.4107,-0.9623,4.22,4370698626.91,0,0,1,0,0,0,0,0
688377.SH, 迪威尔,15.55,江苏,机械设备,2020/7/8,0.48,0.65,0.36,0.03,-0.27,0.22,0.41,0.36,0.37,0.37,0,0,0,0,0,0,0.5,0.38,7.7939,是,1,31.31,0,0.31,4.5102,-60.5491,2,2896644960.00,0,0,1,0,0,0,0,0
688378.SH, 奥来德,69.85,吉林,机械设备,2020/9/3,1.18,2.1093,1.9858,-0.2508,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,21.6486,是,1,39.72,0,-999,5.4936,-14.4592,3.23,3993263820.00,0,0,1,0,0,0,0,0
688379.SH, 华光新材,24.62,浙江,机械设备,2020/8/19,0.88,0.9,0.75,0.67,0.53,0.28,0.51,0.67,0.75,0,0,0,0,0,0,1,0.84,0.64,10.1253,是,1,29.19,0,0.31,3.2797,9.1747,2.43,2109360000.00,0,0,1,0,0,0,0,0
688383.SH, 新益昌,160.42,广东,机械设备,2021/4/28,1.4,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,7.51,-,0,187.26,0,-999,1.615,2.0741,21.36,8288141640.00,0,0,0,0,0,0,0,0
688386.SH, 泛亚微透,65.16,江苏,汽车,2020/10/16,1,0.83,0.62,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,7.9257,是,1,79.79,0,-999,6.3913,-4.2292,8.22,2958200000.00,0,0,1,0,0,0,0,0
688388.SH, 嘉元科技,115.36,广东,有色金属,2019/7/22,0.81,1.67,1.02,0.55,0.46,0,0.08,0.02,0,0,0,0,0,0,0,0,1.17,0.03,11.3079,是,1,98.88,30.1085,34,7.064,-2.7125,10.2,18400817200.00,0,0,1,0,0,0,0,0
688389.SH, 普门科技,20,广东,医药生物,2019/11/5,0.34,0.26,0.21,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,2.7071,是,1,74.07,50.382,-999,7.2168,-1.2488,7.39,10322790000.00,0,0,1,0,0,0,0,0
688390.SH, 固德威,411.7,江苏,电气设备,2020/9/4,3.64,1.5578,0.8491,0.8638,0.5918,0,0,0,0,0,0,0,0,0,0,0,2.02,0,16.5532,是,1,204.25,0,-999,2.0331,-2.1754,24.87,21542400000.00,0,0,1,0,0,0,0,0
688393.SH, 安必平,31.53,广东,医药生物,2020/8/20,1.09,1.06,0.88,0.69,0.66,0,0,0.55,0.4,2.71,0,0,0,0,0,0,1.01,0.32,12.5131,是,1,31.22,0,2.19,12.1599,-1.8056,2.52,3229564000.00,0,0,1,0,0,0,0,0
688395.SH, 正弦电气,31.96,广东,电气设备,2021/4/29,1.09,0.87,0.63,0.36,0,0,0.2,0.32,0,0,0,0,0,0,0,0,0.86,0.17,4.74,-,0,37.02,0,3.98,2.2583,-6.1052,6.74,2451000000.00,0,0,1,0,0,0,0,0
688396.SH, 华润微,81,境外,电子,2020/2/27,0.8362,0,0.4886,0.08,-0.3444,0,0,0,0,0,0,0,0,0,0,0,0.44,0,8.7035,是,1,183.42,10.0125,-999,3.5978,-2.041,9.31,78492662055.06,1,0,1,0,0,0,0,0
688398.SH, 赛特新材,49.07,福建,化工,2020/2/11,1.22,1.24,0.72,0.09,0.12,0,0.37,0.61,0.38,0,0,0,0,0,0,0,1.06,0.45,10.3051,是,1,46.29,32.2903,1.34,3.6802,-5.4814,4.76,3066400000.00,0,0,1,0,0,0,0,0
688399.SH, 硕世生物,135.01,江苏,医药生物,2019/12/5,13.98,1.85,1.45,0.97,0.21,0,0,0,0,0,0,0,0,0,0,0,5.76,0,28.3947,是,1,23.44,104.9833,-999,3.4068,-1.5846,4.75,9068514000.00,0,0,1,0,0,0,0,0
688408.SH, 中信博,206.2,江苏,电气设备,2020/8/28,2.52,1.59,0.96,0.44,0.41,0,0,0,0,0,0,0,0,0,0,0,1.69,0,18.2903,是,1,122.01,0,-999,1.9809,-6.4967,11.27,17643012400.00,0,0,0,0,0,0,0,0
688418.SH, 震有科技,15.9,广东,通信,2020/7/22,0.2607,0.42,0.44,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,6.4858,是,1,42.56,0,-999,5.8442,-4.1665,2.45,3320411500.00,0,0,1,0,0,0,0,0
688456.SH, 有研粉材,36.48,北京,有色金属,2021/3/17,1.8,0.85,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,10.131,是,1,29.98,0,-999,2.935,-17.3507,3.6,2827844800.00,0,0,1,0,0,0,0,0
688466.SH, 金科环境,21.51,北京,公用事业,2020/5/8,0.76,0,0.87,0.47,0.42,0,0,0,0,0,0,0,0,0,0,0,0.54,0,9.3955,是,1,39.59,10.0395,-999,2.3913,-2.5851,2.29,2037730800.00,0,0,1,0,0,0,0,0
688468.SH, 科美诊断,18.7,北京,医药生物,2021/4/9,0.33,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,2.4649,-,0,54.47,0,-999,6.7062,-3.2286,7.59,9038540000.00,0,0,1,0,0,0,0,0
688488.SH, 艾迪药业,17.78,江苏,医药生物,2020/7/20,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,3.2378,是,1,280.74,0,-999,13.7902,-5.3429,5.49,7845600000.00,0,0,1,0,0,0,0,0
688500.SH, 慧辰资讯,33.77,北京,计算机,2020/7/16,1.134,1.091,1.124,0.544,0.382,0,0.44,0,0,0,0,0,0,0,0,0,1.12,0.15,16.5765,是,1,30.25,0,6.61,7.4615,-2.2431,2.04,2578068242.10,0,0,1,0,0,0,0,0
688505.SH, 复旦张江,14.94,上海,医药生物,2020/6/19,0.17,0.25,0.16,0.08,0.15,0,0,0,0,0,0,0,0,0,0,0,0.19,0,1.928,是,1,77.28,0,-999,4.7358,-1.81,7.75,17042620000.00,0,0,1,0,0,0,0,0
688508.SH, 芯朋微,151.65,江苏,电子,2020/7/22,1.04,0.84,0.72,0.62,0.39,0.28,0.71,0.9,0.7933,0.6072,0,0,0,0,0,1,0.87,0.8,11.4459,是,1,174.98,0,0.08,13.0667,-1.3043,13.25,8052792000.00,0,0,1,0,0,0,0,0
688510.SH, 航亚科技,35.66,江苏,国防军工,2020/12/16,0.31,0.2177,0.0809,-0.0515,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,3.6373,-,0,175.78,0,-999,3.4875,-2.7446,9.8,5374358246.40,0,0,1,0,0,0,0,0
688513.SH, 苑东生物,47.14,四川,医药生物,2020/9/2,1.78,1.21,1.5,0.72,0.66,0,0,0,0,0,0,0,0,0,0,0,1.5,0,17.4473,是,1,31.5,0,-999,4.9158,-2.387,2.7,5081007900.00,0,0,1,0,0,0,0,0
688516.SH, 奥特维,235.96,江苏,电气设备,2020/5/21,1.76,0.99,0.68,0.39,-2.34,0,0,0,0,0,0,0,0,0,0,0,1.14,0,11.0428,是,1,206.38,0,-999,1.4902,1.1025,21.37,7418997300.00,0,0,0,0,0,0,0,0
688518.SH, 联赢激光,37.7,广东,机械设备,2020/6/22,0.26,0,0.38,0.45,0.53,0,0.35,0.16,0,0,0,0,0,0,0,0,0.21,0.17,4.8161,是,1,176.72,0,0.25,2.1435,3.4716,7.83,4093056000.00,0,0,1,0,0,0,0,0
688519.SH, 南亚新材,49.36,上海,电子,2020/8/18,0.69,0.86,0.64,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,11.0617,是,1,67.62,0,-999,3.0629,-4.4194,4.46,6924176000.00,0,0,1,0,0,0,0,0
688520.SH, 神州细胞-U,57.8,北京,医药生物,2020/6/22,-1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58,0,1.3572,-,0,10000,0,-999,2.3192,-1.5161,42.59,19372439273.00,0,0,1,0,0,0,0,0
688521.SH, 芯原股份-U,75.81,上海,电子,2020/8/18,-0.06,-0.1,-0.5,-1.5,-1.7,0,0,0,0,0,0,0,0,0,0,0,-0.22,0,5.4023,-,0,10000,0,-999,4.6806,269.2157,14.03,25474347185.28,0,0,1,0,0,0,0,0
688526.SH, 科前生物,28.4,湖北,农林牧渔,2020/9/22,1.16,0.67,1.08,0.89,0.52,0,0,0,0,0,0,0,0,0,0,0,0.97,0,5.8248,是,1,29.28,0,-999,6.9502,-1.477,4.88,18083850000.00,0,0,1,0,0,0,0,0
688528.SH, 秦川物联,13.81,四川,机械设备,2020/7/1,0.31,0.35,0.35,0.09,0.31,0,0,0,0,0,0,0,0,0,0,0,0.34,0,4.4919,是,1,41.02,0,-999,3.0694,-4.7873,3.07,2220960000.00,0,0,1,0,0,0,0,0
688529.SH, 豪森股份,33.67,辽宁,机械设备,2020/11/9,0.83,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,8.1646,是,1,81.46,0,-999,1.3393,0.8769,4.12,3059200000.00,0,0,0,0,0,0,0,0
688533.SH, 上声电子,19.69,江苏,汽车,2021/4/19,0.63,0.65,0.93,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,5.944,-,0,26.73,0,-999,1.5152,-17.6799,3.31,3272000000.00,0,0,0,0,0,0,0,0
688536.SH, 思瑞浦,572.15,江苏,电子,2020/9/21,2.83,1.67,-0.32,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,32.172,是,1,410.63,0,-999,32.4188,-1.7173,17.78,29602400000.00,0,0,1,0,0,0,0,0
688550.SH, 瑞联新材,87.24,陕西,化工,2020/9/2,3,2.82,1.8,1.48,1.07,0.45,0,0,0,0,0,0,0,0,0,0,2.54,0,38.3547,是,1,34.35,0,-999,10.3429,-2.0889,2.27,5556977425.22,0,0,1,0,0,0,0,0
688551.SH, 科威尔,61.38,安徽,机械设备,2020/9/10,0.83,1.03,0.65,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,11.5147,是,1,73.36,0,-999,10.6683,-3.7901,5.33,2200800000.00,0,0,1,0,0,0,0,0
688555.SH, 泽达易盛,29.24,天津,计算机,2020/6/23,1.11,1.34,0.9,0.86,0.34,0,0,0,0,0,0,0,0,0,0,0,1.12,0,10.0018,是,1,26.19,0,-999,6.6106,-3.2076,2.92,2336222100.00,0,0,1,0,0,0,0,0
688556.SH, 高测股份,65.5,山东,机械设备,2020/8/7,0.43,0.27,0.5,0.42,0.06,0,0,0,0,0,0,0,0,0,0,0,0.4,0,6.0821,是,1,163.75,0,-999,1.6878,2.5507,10.77,2921417770.00,0,0,0,0,0,0,0,0
688557.SH, 兰剑智能,33.9,山东,机械设备,2020/12/2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,12.0158,是,1,67.8,0,-999,5.1739,-2.518,2.82,2317446300.00,0,0,1,0,0,0,0,0
688558.SH, 国盛智科,60.72,江苏,机械设备,2020/6/30,1.04,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,9.3373,是,1,96.38,0,-999,3.891,-5.043,6.5,5062200000.00,0,0,1,0,0,0,0,0
688559.SH, 海目星,52.3,广东,机械设备,2020/9/9,0.48,0.97,0.56,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,6.9037,-,0,78.06,0,-999,1.5338,1.4664,7.58,3826000000.00,0,0,0,0,0,0,0,0
688560.SH, 明冠新材,32.44,江西,电气设备,2020/12/24,0.86,0.85,0.71,0.32,0.21,0.3,0,0,0,0,0,0,0,0,0,0,0.81,0,8.0795,是,1,40.21,0,-999,3.7189,-2.5105,4.02,3070081540.56,0,0,1,0,0,0,0,0
