Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231,
300492.SZ, 华图山鼎,37.25,四川,建筑装饰,2015-12-23,0.09,0.1,0.26,0.32,0.25,0.24,0.43,0.41,0.68,0.57,0.52,0,0,0,0,0,1,0.15,0.506666667,2.1012,是,1,248.3333333,0,-0.703947368,9.270540789,-7.31571563,17.72796497,10606762224,0,0,1,0,0,0,0,0,49.1
300493.SZ, 润欣科技,6.25,上海,电子,2015-12-10,0.12,0.09,0.06,0.05,0.18,0.41,0.46,0.43,0.44,0.48,0,0,0,0,0,0,1,0.09,0.443333333,1.6295,是,1,69.44444444,0,-0.796992481,2.299225393,-11.23068373,3.835532372,3177295322,0,0,1,0,0,0,0,0,7.66
300494.SZ, 盛天网络,14.09,湖北,传媒,2015-12-31,0.52,0.25,0.2224,0.22,0.36,0.46,0.85,1.17,1.41,1.02,0.67,0,0,0,0,0,1,0.3308,1.143333333,4.8009,-,0,42.59371221,0,-0.710670554,3.28247459,-1.000451902,2.934866379,3004800000,0,0,1,0,0,0,0,0,14.6
300495.SZ, *ST美尚,2.46,江苏,建筑装饰,2015-12-22,-1.5508,-0.0084,0.3259,0.6438,0.4728,1.0166,2.2081,0,0,0,0,0,0,0,0,0,0,-0.4111,0.736033333,2.0603,-,0,10000,0,-1.558534487,0.569308147,0.634408961,1.194000874,2676889567,0,0,0,0,1,0,0,0,6.78
300496.SZ, 中科创达,104.17,北京,计算机,2015-12-10,1.5023,1.067,0.5897,0.407,0.1935,0.2999,1.5548,1.4975,1.2891,0.7169,0,0,0,0,0,0,1,1.053,1.447133333,12.207,是,1,98.92687559,20.02917296,-0.27235454,2.489651623,-3.688590369,8.533628246,53105338429,1,0,1,0,0,0,0,0,117
300497.SZ, 富祥药业,13.63,江西,医药生物,2015-12-22,0.09,0.69,1.05,0.88,1.58,1.58,1.73,0.99,0.83,0.78,0,0,0,0,0,0,1,0.61,1.183333333,5.2367,-,0,22.3442623,0,-0.484507042,1.699722108,1082.853573,2.602784196,6303055398,0,0,0,0,0,0,0,0,14.27
300498.SZ, 温氏股份,17.81,广东,农林牧渔,2015-11-02,-2.1103,1.1746,2.6445,0.7511,1.2932,2.7101,1.71,0.84,0,0,0,0,0,0,4.6,0,0,0.5696,0.85,4.9582,-,0,31.26755618,0,-0.329882353,1.807962924,0.905463912,3.592029365,90311982613,1,0,0,0,0,0,0,0,18.23
300499.SZ, 高澜股份,9.9,广东,机械设备,2016-02-02,0.21,0.27,0.29,0.48,0.34,0.5,1.02,0.95,0.84,0.71,0.65,0,0,0,0,0,1,0.256666667,0.936666667,3.231,-,0,38.57142857,0,-0.725978648,1.747732166,1.942672,3.064066852,2243093704,0,0,0,0,0,0,0,0,10.26
300500.SZ, 启迪设计,18.92,江苏,建筑装饰,2016-02-04,0.79,0.21,0.98,0.85,0.58,1.07,1.14,1.25,1.31,1.16,0,0,0,0,0,0,1,0.66,1.233333333,9.0234,是,1,28.66666667,0,-0.464864865,1.474869505,82.10918976,2.096770619,1999542932,0,0,0,0,0,0,0,0,13.19
300501.SZ, 海顺新材,13.97,上海,轻工制造,2016-02-04,0.64,0.67,0.43,0.66,0.98,1.26,1.47,1.36,1.11,0.85,0.51,0,0,0,0,0,1,0.58,1.313333333,7.8021,是,1,24.0862069,22.19275721,-0.558375635,2.29040977,-8.873244547,1.790543572,2498215608,0,0,1,0,0,0,0,0,17.85
300502.SZ, 新易盛,24.6,四川,通信,2016-03-03,1.31,1.5,0.9033,0.1362,0.4769,1.45,1.62,1.59,1.36,1.13,0.95,0,0,0,0,0,1,1.237766667,1.523333333,7.8068,是,1,19.87450516,0,-0.187461707,4.387786441,-2.942999105,3.151099042,13394321153,0,0,1,0,0,0,0,0,55.48
300503.SZ, 昊志机电,8.83,广东,机械设备,2016-03-09,0.52,0.26,-0.55,0.2,0.29,0.65,0.58,0.53,1.01,1.39,0.68,0,0,0,0,0,0,0.076666667,0.706666667,4.3034,是,1,115.173913,0,-0.891509434,1.497641771,2.049873953,2.051865966,4015675608,0,0,0,0,0,0,0,0,10.85
300504.SZ, 天邑股份,16.45,四川,通信,2018-03-30,0.67,0.41,0.4,0.61,1.1466,0.78,1.67,0.55,0.47,0.65,1.86,0,0,0,0,0,1,0.493333333,0.896666667,7.4163,是,1,33.34459459,0,-0.449814126,2.738795461,-2.710532362,2.218087186,3938919840,0,0,1,0,0,0,0,0,18.43
300505.SZ, 川金诺,25.2,云南,化工,2016-03-15,1.4159,0.3184,0.733,0.6866,0.6489,0.6637,0.6,0.63,0.88,0.75,0.65,0,0,0,0,0,1,0.822433333,0.703333333,10.0266,是,1,30.64078142,15.84577449,0.169336493,1.675554768,6.362833356,2.513314583,1770767631,0,0,0,0,0,0,0,0,15.76
300506.SZ, 名家汇,5.38,广东,建筑装饰,2016-03-24,-0.8,-0.53,0.23,0.96,0.58,0.36,0.55,0.53,0.51,0.47,0,0,0,0,0,0,0,-0.366666667,0.53,1.5126,-,0,10000,0,-1.691823899,1.54782462,-28.08334598,3.556789634,2810146379,0,0,0,0,0,0,0,0,6.04
300507.SZ, 苏奥传感,6.54,江苏,汽车,2016-04-29,0.22,0.34,0.31,0.71,0.84,1.58,1.56,1.38,1.02,0.81,0.73,0.7,0.47,0,0,0,1,0.29,1.32,3.316,是,1,22.55172414,30.16338954,-0.78030303,5.074155668,-12.23934096,1.97225573,3120888365,0,0,1,0,0,0,0,0,11
300508.SZ, 维宏股份,20.08,上海,计算机,2016-04-19,0.6502,0.3199,0.7245,-0.3016,1.4202,0.8389,1.15,1.37,1,0.76,0.66,0,0,0,0,0,0,0.564866667,1.173333333,6.7689,是,1,35.54821197,22.91663765,-0.518579545,2.283015882,-29.4232307,2.966508591,1926425280,0,0,1,0,0,0,0,0,23.6
300509.SZ, 新美星,5.69,江苏,机械设备,2016-04-25,0.2,0.2,0.18,0.28,0.74,0.81,0.83,0.74,0.67,0.64,0,0,0,0,0,0,1,0.193333333,0.746666667,2.0816,是,1,29.43103448,0,-0.741071429,1.297425423,1.426025839,2.733474251,1701336000,0,0,0,0,0,0,0,0,6.76
300510.SZ, 金冠股份,4.26,吉林,电气设备,2016-05-06,0.0382,0.0637,-1.3581,0.39,0.64,0.34,0.77,0.7,0.66,0.63,0.29,0,0,0,0,0,0,-0.418733333,0.71,3.1583,-,0,10000,0,-1.589765258,2.888605874,19.70509577,1.348826901,4615434906,0,0,1,0,1,0,0,0,5.11
300511.SZ, 雪榕生物,6.34,上海,农林牧渔,2016-05-04,-0.72,0.57,0.51,0.35,0.61,0.76,1.1,0.85,0.7,0.64,0.59,0,0,0,0,0,0,0.12,0.883333333,3.6226,-,0,52.83333333,0,-0.864150943,0.544577158,0.782672605,1.75012422,3806448669,0,0,0,0,0,0,0,0,13.05
300512.SZ, 中亚股份,11.84,浙江,机械设备,2016-05-26,0.49,0.16,0.4,0.69,0.69,0.7,1.32,1.24,0.86,0.73,0,0,0,0,0,0,1,0.35,1.14,5.593,是,1,33.82857143,11.32522576,-0.692982456,2.388269274,12.87869456,2.116931879,3260596800,0,0,1,0,0,0,0,0,11.43
300513.SZ, 恒实科技,9.58,北京,通信,2016-05-30,-0.5908,0.3412,0.512,0.7447,0.3039,0.5797,0.6819,0.604,0.7618,0.6928,0,0,0,0,0,0,0,0.087466667,0.682566667,7.4636,-,0,109.527439,0,-0.871856229,1.743438126,2.223084509,1.283562892,2707154668,0,0,0,0,1,0,0,0,11.92
300514.SZ, 友讯达,9.63,广东,电气设备,2017-04-26,0.29,0.17,0.2661,0.2624,0.7839,0.5829,0.4365,0.6616,0,0,0,0,0,0,0,0,0,0.242033333,0.366033333,3.2162,是,1,39.787908,0,-0.338766961,1.879281028,-2.168153383,2.994216778,1620000000,0,0,0,0,0,0,0,0,11.95
300515.SZ, 三德科技,9.38,湖南,机械设备,2016-06-08,0.4171,0.353,0.2194,0.1752,0.119,0.3976,0.5623,0.6271,0.6179,0.5035,0.4566,0,0,0,0,0,1,0.329833333,0.602433333,3.092,是,1,28.43860536,39.33819214,-0.452498202,2.901701549,10.31886338,3.033635188,1869295060,0,0,1,0,0,0,0,0,10.43
300516.SZ, 久之洋,25.92,湖北,电子,2016-06-02,0.4339,0.3785,0.346,0.38,0.37,1.31,1.33,1.03,0.87,0,0,0,0,0,0,0,1,0.386133333,1.076666667,6.6229,是,1,67.12707182,27.42829911,-0.641362229,3.646511518,-3.119938045,3.913693397,4581000000,0,0,1,0,0,0,0,0,31.61
300517.SZ, 海波重科,13.47,湖北,建筑装饰,2016-07-19,0.45,0.49,0.24,0.24,0.341,0.5,0.59,0.5,0.47,0.43,0.31,0,0,0,0,0,1,0.393333333,0.52,4.5989,是,1,34.24576271,10.13005705,-0.243589744,2.054979721,2.281443965,2.928961273,2476043200,0,0,1,0,0,0,0,0,15.94
300518.SZ, 盛讯达,55.99,广东,传媒,2016-06-24,2.06,1.58,-2.42,0.11,0.68,1.22,1.32,1.25,1.09,0.96,0.82,0,0,0,0,0,0,0.406666667,1.22,11.5153,是,1,137.6803279,0,-0.666666667,2.087401655,-1.581697844,4.862226777,5536723452,0,0,1,0,0,0,0,0,36.28
300519.SZ, 新光药业,16.14,浙江,医药生物,2016-06-24,0.71,0.62,0.59,0.55,0.66,1.7,1.98,1.76,1.21,0.95,0,0,0,0,0,0,1,0.64,1.65,5.2889,是,1,25.21875,84.00393622,-0.612121212,10.4479543,-1.40668804,3.051674261,2428800000,0,0,1,0,0,0,0,0,15.99
300520.SZ, 科大国创,14.94,安徽,计算机,2016-07-08,0.42,0.16,0.49,0.24,0.09,0.72,0.64,0.49,0.62,0.6,0,0,0,0,0,0,1,0.356666667,0.583333333,6.1012,是,1,41.88785047,0,-0.388571429,1.309709036,4.01063355,2.448698617,4156920983,0,0,0,0,0,0,0,0,21.34
300521.SZ, 爱司凯,10.77,广东,机械设备,2016-07-05,0.0348,-0.0844,0.0401,0.1767,0.25,0.67,0.71,0.63,0.73,0.62,0,0,0,0,0,0,0,-0.003166667,0.69,3.5311,-,0,10000,0,-1.004589372,4.335538159,-7.035047233,3.050041064,2882880000,0,0,1,0,0,0,0,0,20.36
300522.SZ, 世名科技,11.03,江苏,化工,2016-07-05,0.3453,0.5131,0.6088,0.5579,0.4452,1.11,1.11,0.89,0.79,0.61,0.5,0,0,0,0,0,1,0.489066667,0.93,2.9491,是,1,22.55316249,34.68438722,-0.474121864,3.356093369,-6.674597249,3.740124106,5470467828,0,0,1,0,0,0,0,0,22.64
300523.SZ, 辰安科技,22,北京,计算机,2016-07-26,-0.68,0.4,0.53,0.9415,0.632,1.16,1.3,0.59,0.73,0.56,0,0,0,0,0,0,0,0.083333333,0.873333333,6.1226,-,0,264,0,-0.904580153,1.692704627,5.177613836,3.5932447,5185492951,0,0,0,0,0,0,0,0,32.63
300525.SZ, 博思软件,19.15,福建,计算机,2016-07-26,0.5776,0.5714,0.5338,0.685,0.7986,0.66,0.72,0.63,0.62,0.62,1.65,0,0,0,0,0,1,0.560933333,0.656666667,4.0154,是,1,34.13952936,0,-0.145786802,2.633117487,-1.811819338,4.769138816,7656484540,0,0,1,0,0,0,0,0,28.7
300526.SZ, 中潜股份,7.51,广东,纺织服装,2016-08-02,-0.7,-0.9086,0.16,0.1334,0.2558,0.49,0.66,0.51,0.67,0.62,0.59,0,0,0,0,0,0,-0.482866667,0.613333333,1.1348,-,0,10000,0,-1.787282609,0.722984494,5.247443831,6.617906239,4117659195,0,0,0,0,0,0,0,0,63.5
300527.SZ, 中船应急,7.47,湖北,国防军工,2016-08-05,0.07,0.0844,0.1744,0.3287,0.407,0.3923,0.39,0.304,0.26,0.18,0,0,0,0,0,0,1,0.1096,0.318,2.7926,是,1,68.15693431,0,-0.655345912,2.957763217,-2.561270479,2.674926592,8206138706,0,0,1,0,0,0,0,0,10.02
300528.SZ, 幸福蓝海,6.47,江苏,传媒,2016-08-08,-0.4573,-1.0427,0.02,-1.43,0.3,0.43,0.46,0.35,0.51,0.45,0.48,0,0,0,0,0,0,-0.493333333,0.44,1.55,-,0,10000,0,-2.121212121,1.001464998,-15.78350396,4.174193548,2302717774,0,0,0,0,0,0,0,0,6.28
300529.SZ, 健帆生物,42.95,广东,医药生物,2016-08-02,1.49,1.08,1.36,0.97,0.69,0.52,0.54,0.43,0.94,0.74,0.58,0,0,0,0,0,1,1.31,0.636666667,4.0222,是,1,32.78625954,0,1.057591623,7.910874935,-2.253501753,10.67823579,74020345056,1,0,1,0,0,0,0,0,67.82
300530.SZ, *ST达志,29.54,广东,化工,2016-08-09,-0.79,-0.32,0.28,0.79,0.77,0.82,0.72,0.72,0.72,0.64,0.59,0,0,0,0,0,0,-0.276666667,0.72,1.1878,-,0,10000,0,-1.384259259,0.514554328,-0.250151294,24.86950665,1829675925,0,0,0,0,0,0,0,0,36.45
300531.SZ, 优博讯,13.88,广东,通信,2016-08-09,0.46,0.37,0.18,0.42,0.17,1.01,0.99,0.79,0.76,0.67,0,0,0,0,0,0,1,0.336666667,0.846666667,5.0441,是,1,41.22772277,10.73984148,-0.602362205,2.764962746,-2.337622602,2.751729744,5192460231,0,0,1,0,0,0,0,0,15.98
300532.SZ, 今天国际,12.13,广东,计算机,2016-08-18,0.33,0.23,0.17,0.07,0.61,0.78,0.99,1.17,0.93,0.91,0.86,0.75,2.97,1.51,0,0,1,0.243333333,1.03,3.8014,是,1,49.84931507,39.77754147,-0.763754045,1.562992,2.821174715,3.190929657,2109354313,0,0,0,0,0,0,0,0,9.88
300533.SZ, 冰川网络,25.4,广东,传媒,2016-08-18,-0.42,0.57,1.61,0.99,0.97,1.87,2.29,2.1,1.69,1.73,1.53,0,0,0,0,0,0,0.586666667,2.026666667,10.9323,-,0,43.29545455,0,-0.710526316,3.992320928,-3.715433659,2.32339032,2850951744,0,0,1,0,0,0,0,0,24.68
300534.SZ, 陇神戎发,9.57,甘肃,医药生物,2016-09-13,-0.03,0.006,0.0421,0.0405,0.0564,0.671,0.9335,0.9184,0.6722,0.6888,0.6101,0,0,0,0,0,0,0.006033333,0.841366667,2.3744,-,0,1586.187845,0,-0.992829127,4.518716732,-7.544456318,4.030491914,1980842850,0,0,1,0,0,0,0,0,5.79
300535.SZ, 达威股份,13.15,四川,化工,2016-08-12,0.6416,0.5627,0.3834,0.4043,0.8663,1.16,1.07,0.9,0.76,0.73,0.64,0,0,0,0,0,1,0.529233333,0.91,8.6194,是,1,24.84726334,0,-0.418424908,2.062440986,7.60741387,1.525628234,1282523482,0,0,1,0,0,0,0,0,14.05
300536.SZ, 农尚环境,15.76,湖北,建筑装饰,2016-09-20,-0.0015,0.0244,0.18,0.31,0.31,0.67,0.67,0.61,0.58,0.5,0,0,0,0,0,0,0,0.067633333,0.62,2.0721,-,0,233.0211927,0,-0.890913978,1.798701361,7.156298629,7.60581053,4062040642,0,0,0,0,0,0,0,0,12.99
300537.SZ, 广信材料,10.78,江苏,化工,2016-08-30,-2.13,-1.1099,0.374,0.2851,0.3522,0.51,0.55,0.54,0.65,0.55,0,0,0,0,0,0,0,-0.9553,0.58,3.5903,-,0,10000,0,-2.647068966,1.512856995,6.342902665,3.002534607,2339494318,0,0,0,0,0,0,0,0,16.46
300538.SZ, 同益股份,12.11,广东,化工,2016-08-26,-0.17,0.15,0.26,0.36,0.33,0.6,1.01,0.97,0.96,0.76,0,0,0,0,0,0,0,0.08,0.98,5.6419,是,1,151.375,0,-0.918367347,1.871984297,11.77782773,2.146440029,2819737885,0,0,0,0,0,0,0,0,25.25
300539.SZ, 横河模具,7.28,浙江,化工,2016-08-30,0.1,0.07,0.04,0.05,0.15,0.47,0.37,0.31,0.41,0.46,0,0,0,0,0,0,1,0.07,0.363333333,2.2551,是,1,104,0,-0.80733945,1.094283143,1.439897303,3.228238216,1569493522,0,0,0,0,0,0,0,0,7.44
300540.SZ, 深冷股份,20.64,四川,机械设备,2016-08-23,-0.613,0.0756,0.0595,-0.96,0.24,0.58,1.01,1.18,1.02,0.77,0.49,0,0,0,0,0,0,-0.1593,1.07,4.0582,-,0,10000,0,-1.148878505,1.522584803,1.65031332,5.085998719,2180862958,0,0,0,0,0,0,0,0,17.91
300541.SZ, 先进数通,11.88,北京,计算机,2016-09-13,0.51,0.59,0.39,0.28,0.36,0.61,0.68,0.6,0.58,0.54,0,0,0,0,0,0,1,0.496666667,0.62,3.766,是,1,23.91946309,15.78890283,-0.198924731,1.6703986,2.873721178,3.154540627,3527628334,0,0,0,0,0,0,0,0,17.14
300542.SZ, 新晨科技,10.22,北京,计算机,2016-09-20,0.21,0.23,0.24,0.25,0.4,0.47,0.52,0.52,0.74,0.67,0.69,0,0,0,0,0,1,0.226666667,0.593333333,1.9736,是,1,45.08823529,0,-0.617977528,1.848065275,-3.834109178,5.178354276,3213894060,0,0,0,0,0,0,0,0,14.5
300543.SZ, 朗科智能,9,广东,电子,2016-09-08,0.4,0.72,0.86,0.37,0.67,1.53,1.39,1.18,0.94,0,0,0,0,0,0,0,1,0.66,1.17,3.4701,-,0,13.63636364,0,-0.435897436,1.955556575,3.958349496,2.593585199,3203523741,0,1,0,0,0,0,0,0,13.71
300545.SZ, 联得装备,15,广东,电子,2016-09-28,0.13,0.49,0.56,0.6,0.79,0.66,0.96,0.9,0.74,0.6,0,0,0,0,0,0,1,0.393333333,0.866666667,7.8032,是,1,38.13559322,11.82664321,-0.546153846,1.878679123,7.69248009,1.922288292,3631185174,0,0,0,0,0,0,0,0,27.31
300546.SZ, 雄帝科技,23.97,广东,计算机,2016-09-28,0.08,-0.11,0.9,0.8,0.59,1.39,1.34,1.09,1,0.88,0.8372,0.6705,0.3967,0,0,0,0,0.29,1.143333333,6.3135,-,0,82.65517241,0,-0.746355685,4.694701517,-2.578945996,3.796626277,1766338208,0,0,1,0,0,0,0,0,17.01
300547.SZ, 川环科技,13.45,四川,汽车,2016-09-30,0.484,0.52,0.643,1.14,1.9,1.74,1.45,1.33,1.27,1.16,1.09,0,0,0,0,0,1,0.549,1.35,4.3067,是,1,24.49908925,0,-0.593333333,4.691407734,-4.120103672,3.123040843,1817673738,0,0,1,0,0,0,0,0,10.17
300548.SZ, 博创科技,15.18,浙江,通信,2016-10-12,0.96,0.58,0.09,0.03,0.97,1.01,0.71,0.4,0.57,0.67,0.6,0,0,0,0,0,1,0.543333333,0.56,8.7684,是,1,27.93865031,42.83633668,-0.029761905,4.497972506,-5.451334391,1.731216642,5356840608,0,0,1,0,0,0,0,0,34.65
300549.SZ, 优德精密,12.56,江苏,机械设备,2016-09-30,0.29,0.17,0.16,0.37,0.57,0.96,0.88,0.97,0.94,0.88,0,0,0,0,0,0,1,0.206666667,0.93,4.0969,是,1,60.77419355,69.40136456,-0.777777778,2.508186805,13.22815854,3.065732627,2252112600,0,0,1,0,0,0,0,0,22.49
300550.SZ, 和仁科技,12.55,浙江,计算机,2016-10-18,0.13,0.26,0.36,0.5,0.41,0.82,0.86,0.77,0.88,0,0,0,0,0,0,0,1,0.25,0.836666667,4.2707,是,1,50.2,0,-0.701195219,3.510285079,-2.918193616,2.938628328,3384370349,0,0,1,0,0,0,0,0,17.9
300551.SZ, 古鳌科技,8.04,上海,机械设备,2016-10-18,0.05,0.12,0.41,0.115,0.2033,0.6548,0.9219,1.0162,0.7481,0.4108,0.2391,0,0,0,0,0,1,0.193333333,0.8954,2.0939,是,1,41.5862069,22.51345828,-0.784081602,1.912809238,-2.738554676,3.839724915,5216808960,0,0,0,0,0,0,0,0,28.8
300552.SZ, 万集科技,17.18,北京,计算机,2016-10-21,0.22,3.12,8.17,0.06,0.35,0.82,0.8,0.18,0.82,0.57,0.55,0,0,0,0,0,1,3.836666667,0.6,12.7673,是,1,4.477845352,20.01807131,5.394444444,4.760435746,-2.525316492,1.345625152,6018946690,0,1,1,0,1,0,0,1,45.72
300553.SZ, 集智股份,30.5,浙江,机械设备,2016-10-21,0.52,0.27,0.43,0.34,0.46,0.72,0.83,0.95,0.89,0.58,0,0,0,0,0,0,1,0.406666667,0.89,7.4906,-,0,75,0,-0.543071161,1.687826001,5.31163942,4.071769952,1283520000,0,0,0,0,0,0,0,0,30.78
300554.SZ, 三超新材,13.75,江苏,机械设备,2017-04-21,-0.8013,0.2064,0.1053,0.3967,1.8069,0.9722,0.8591,0.8,0,0,0,0,0,0,0,0,0,-0.1632,0.553033333,4.6871,-,0,10000,0,-1.295099753,4.033100526,3.104634285,2.933583666,1343293627,0,0,1,0,0,0,0,0,22.61
300555.SZ, 路通视信,7.48,江苏,通信,2016-10-18,-0.0759,0.017,0.0248,0.0513,0.2247,0.83,0.99,1.1,1.15,0.69,0,0,0,0,0,0,0,-0.011366667,1.08,3.1355,-,0,10000,0,-1.010524691,4.089457233,-426.5833937,2.385584436,1674000000,0,0,1,0,0,0,0,0,9.28
300556.SZ, 丝路视觉,19.7,广东,计算机,2016-11-04,0.6,0.51,0.24,0.4836,0.21,0.32,0.38,0.36,0.41,0.32,0,0,0,0,0,0,1,0.45,0.383333333,6.6174,是,1,43.77777778,13.30162673,0.173913043,1.530445793,-9.547953134,2.97700003,1792067972,0,0,0,0,0,0,0,0,19.62
300557.SZ, 理工光科,25.8,湖北,机械设备,2016-11-01,0.24,0.24,0.18,0.32,0.64,0.99,0.91,0.84,0.79,0.72,0.46,0,0,0,0,0,1,0.22,0.846666667,9.0213,是,1,117.2727273,82.45785706,-0.74015748,1.575153458,3.920574926,2.859898241,1330478106,0,0,0,0,0,0,0,0,27.03
300558.SZ, 贝达药业,44.18,浙江,医药生物,2016-11-07,0.92,1.49,0.57,0.42,0.64,1.01,0.96,0.75,1.21,0,0,0,0,0,0,0,1,0.993333333,0.973333333,10.9798,是,1,44.47651007,27.1093409,0.020547945,1.860739552,-2.133540052,4.02375271,40828759063,0,0,0,0,0,0,0,0,107.37
300559.SZ, 佳发教育,9.79,四川,计算机,2016-11-01,0.2068,0.5265,0.7698,0.89,1.02,1.0876,1.07,1.34,1.49,1.27,0,0,0,0,0,0,1,0.501033333,1.3,2.5153,是,1,19.53961812,47.27411351,-0.614589744,3.160051762,-2.194506889,3.892179859,3627734597,0,0,1,0,0,0,0,0,13.4
300560.SZ, 中富通,13.58,福建,通信,2016-11-01,0.3207,0.41,0.3,0.37,0.37,0.69,0.66,0.63,0.67,0.63,0.6,0,0,0,0,0,1,0.343566667,0.653333333,4.7784,是,1,39.52653536,0,-0.474132653,1.478851687,2.585759097,2.841955466,2595314744,0,0,0,0,0,0,0,0,16.03
300561.SZ, 汇金科技,10.7,广东,计算机,2016-11-17,0.04,0.07,0.08,0.16,0.95,1.83,1.69,1.45,1.13,0.76,0.74,0,0,0,0,0,1,0.063333333,1.423333333,2.0136,是,1,168.9473684,150.3695419,-0.955503513,5.105956172,-14.24939428,5.313865713,3471196891,0,0,1,0,0,0,0,0,16.31
300562.SZ, 乐心医疗,9.09,广东,医药生物,2016-11-16,0.04,0.37,0.16,0.13,0.09,1.77,1.14,1.11,0.89,0.68,0,0,0,0,0,0,1,0.19,1.046666667,4.9182,是,1,47.84210526,24.2085529,-0.818471338,1.674177324,-39.88699954,1.84823716,3415134146,0,0,0,0,0,0,0,0,21.89
300563.SZ, 神宇股份,11.2,江苏,通信,2016-11-14,0.39,0.7,0.67,0.55,0.5,0.58,0.54,0.43,0.57,0.54,0.33,0,0,0,0,0,1,0.586666667,0.513333333,5.2461,是,1,19.09090909,23.09230717,0.142857143,2.654810244,832.5699815,2.134919273,2663265723,0,0,1,0,0,0,0,0,26.43
300564.SZ, 筑博设计,23.83,西藏,建筑装饰,2019-11-08,1.71,1.38,1.85,1.59,1.05,0.94,1.08,0.78,1.1,0.66,0.48,0,0,0,0,0,1,1.646666667,0.986666667,12.3227,是,1,14.47165992,0,0.668918919,2.319227137,-4.277451033,1.933829437,2225000000,0,1,1,0,0,0,0,0,24.5
300565.SZ, 科信技术,7.88,广东,通信,2016-11-22,-0.58,0.06,-0.39,0.08,0.37,0.5,0.52,0.48,0.43,0.42,0,0,0,0,0,0,0,-0.303333333,0.476666667,2.6968,-,0,10000,0,-1.636363636,0.955846027,0.694617293,2.921981608,2818400000,0,0,0,0,0,0,0,0,14.19
300566.SZ, 激智科技,15.75,浙江,电子,2016-11-15,0.51,0.88,0.42,0.27,0.5,0.97,0.99,0.88,0.84,0,0,0,0,0,0,0,1,0.603333333,0.903333333,6.4226,是,1,26.10497238,0,-0.332103321,1.482403429,6.523022139,2.452277894,6797781900,0,0,0,0,0,0,0,0,32.17
300567.SZ, 精测电子,38.42,湖北,机械设备,2016-11-22,0.76,0.97,1.07,1.8,2.07,1.6,1.32,0.87,0.85,0,0,0,0,0,0,0,1,0.933333333,1.013333333,11.7197,是,1,41.16428571,42.49777197,-0.078947368,2.27870856,-30.58063342,3.278240911,14629623009,0,0,1,0,0,0,0,0,54.94
300568.SZ, 星源材质,22.65,广东,化工,2016-12-01,0.39,0.27,0.61,1.08,0.56,1.68,1.34,0.79,0.56,0.46,0,0,0,0,0,0,1,0.423333333,0.896666667,5.5527,是,1,53.50393701,13.58114096,-0.527881041,1.262602829,3.058246298,4.079096656,12819260768,0,0,0,0,0,0,0,0,30.27
300569.SZ, 天能重工,8.78,山东,电气设备,2016-11-25,0.5229,1.0729,1.165,0.6822,0.6372,2.67,2.76,1.18,0.63,0,0,0,0,0,0,0,1,0.920266667,1.523333333,4.5666,是,1,9.540712837,0,-0.395886214,1.467559053,1.333597106,1.922655805,5277826478,0,1,0,0,0,0,0,1,15.99
300570.SZ, 太辰光,12.64,广东,通信,2016-12-06,0.32,0.33,0.73,0.66,0.4353,1.0297,1.22,0.88,1.38,0.88,0.8,0,0,0,0,0,1,0.46,1.16,5.1504,是,1,27.47826087,0,-0.603448276,7.228378679,-2.09036472,2.454178316,3406252608,0,0,1,0,0,0,0,0,17.06
300571.SZ, 平治信息,39.4,浙江,通信,2016-12-13,1.96,1.69,1.76,1.64,1.21,1.61,1.11,0.91,0.85,0.6,0,0,0,0,0,0,1,1.803333333,0.956666667,10.7767,是,1,21.84842884,0,0.885017422,1.587726897,2.586829181,3.656035707,3885701664,0,0,0,0,0,0,0,0,38.08
300572.SZ, 安车检测,13.46,广东,机械设备,2016-12-06,0.05,0.98,0.98,1.04,1.1857,0.9542,0.8444,0.73,0.71,0.61,0,0,0,0,0,0,1,0.67,0.761466667,9.3835,-,0,20.08955224,0,-0.120119068,4.228155446,-1.533161978,1.434432781,7510833034,0,0,1,0,1,0,0,0,40.88
300573.SZ, 兴齐眼药,135.43,辽宁,医药生物,2016-12-08,2.38,1.08,0.45,0.17,0.49,0.9,0.37,0.52,0.77,0.73,0.59,0,0,0,0,0,1,1.303333333,0.553333333,15.2617,是,1,103.9104859,28.67017055,1.355421687,3.689336901,-2.138223203,8.873847605,11204989016,0,0,1,0,0,0,0,0,95.23
300575.SZ, 中旗股份,17.52,江苏,化工,2016-12-20,1.03,1.48,1.13,2.85,1.6,1.4,1.72,1.45,1.25,1.02,0.78,0,0,0,0,0,1,1.213333333,1.473333333,8.0017,是,1,14.43956044,29.02984483,-0.176470588,1.344372368,2.675583133,2.189534724,5832591375,0,1,0,0,0,0,0,0,38.4
