Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231
603610.SH, 麒盛科技,11.98,浙江,轻工制造,Fetching,0.07,1.28,1.32,3.32,2.6,1.17,1.77,0,0,0,0,0,0,0,0,0,0,0,0.89,0.98,8.5458,-,0,13.46067416,0,-0.091836735,3.188353518,-3.087517033,1.401858223,4294701227,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,24.17
603611.SH, 诺力股份,24.47,浙江,机械设备,Fetching,1.56,1.17,0.91,0.93,0.71,0.86,0.91,0.68,1.37,1.43,1.2,1.28,0,0,0,0,0,1,1.213333333,0.816666667,8.7868,是,1,20.16758242,35.22766548,0.485714286,1.196037456,0.479621094,2.784859107,6303491356,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,14.4
603612.SH, 索通发展,17.95,山东,有色金属,Fetching,1.96,1.39,0.59,0.26,0.6,2.66,0.72,0.55,0.89,0.24,0.63,0.72,0,0,0,0,0,1,1.313333333,1.31,11.8297,是,1,13.66751269,24.4972733,0.002544529,1.437909839,0.936772323,1.517367304,9708188644,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,1,13.67
603613.SH, 国联股份,34.8,北京,传媒,Fetching,2.26,1.68,1.47,1.32,0.89,0.59,0.29,0.33,0.17,0.43,0.38,0,0,0,0,0,0,1,1.803333333,0.403333333,10.8472,是,1,19.29759704,10.02255264,3.47107438,1.741488347,224.6516592,3.208201195,25137199292,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,128.08
603615.SH, 茶花股份,9.82,福建,化工,Fetching,-0.08,-0.08,0.15,0.28,0.28,0.41,0.51,0.5,0.49,0.56,0.54,0,0,0,0,0,0,0,-0.003333333,0.473333333,4.9851,-,0,10000,0,-1.007042254,5.752975694,-3.084769646,1.969870213,2374672400,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,10.54
603616.SH, 韩建河山,5.59,北京,建筑材料,Fetching,-0.9493,0.08,0.0971,-0.2285,0.044,-0.2021,0.0447,0.1629,0,0,0,0,0,0,0,0,0,0,-0.2574,0.001833333,1.9163,-,0,10000,0,-141.4,1.090481419,1.233262252,2.917079789,2131847120,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,5.86
603617.SH, 君禾股份,9.95,浙江,机械设备,Fetching,0.15,0.44,0.46,0.52,0.68,0.66,0.74,0.48,0.44,0.35,0.31,0,0,0,0,0,0,1,0.35,0.626666667,3.4513,是,1,28.42857143,21.79617038,-0.441489362,1.285873788,2.742784177,2.882971634,3891159803,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,9.96
603618.SH, 杭电股份,6.04,浙江,电气设备,Fetching,0.21,0.14,0.17,0.17,0.15,0.15,0.21,0.66,0.73,0.6,0.66,0.14,0,0,0,0,0,1,0.173333333,0.34,3.8347,是,1,34.84615385,24.18873819,-0.490196078,1.385172411,0.516422623,1.57509062,4174016836,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,5.65
603619.SH, 中曼石油,19.86,上海,采掘,Fetching,1.26,0.17,-1.22,0.04,0.07,1.06,1.09,0.52,0.17,0.14,0,0,0,0,0,0,0,0,0.07,0.89,5.7497,是,1,283.7142857,27.70175396,-0.921348315,0.872871891,1.05969692,3.454093257,7944001986,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,9.1
603626.SH, 科森科技,6.82,江苏,机械设备,Fetching,0.16,0.7112,-0.1,-0.45,0.3,0.78,1.2,1.2547,0.2847,0,0,0,0,0,0,0,0,0,0.257066667,1.078233333,5.5693,-,0,26.53008299,0,-0.761585309,1.171549708,2.767020424,1.224570413,3784279486,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,11.51
603628.SH, 清源股份,15.18,福建,电气设备,Fetching,0.4,0.17,0.25,-0.21,0,0,0,0,0.4,0.36,0.45,0.8,0,0,0,0,0,0,0.273333333,0,4.0153,是,1,55.53658537,20.02544956,-999,1.764495736,2.46558055,3.780539437,4156284000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,10.63
603629.SH, 利通电子,18.92,江苏,电子,Fetching,0.36,0.58,0.46,0.63,1.23,1.13,1.55,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0.893333333,8.9655,是,1,40.54285714,66.26566227,-0.47761194,1.624639851,3.847650557,2.110311751,4820816000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,33.67
603630.SH, 拉芳家化,16.66,广东,化工,Fetching,0.26,0.31,0.52,0.22,0.56,0.84,1.14,1.09,0.96,0.73,0.63,0,0,0,0,0,0,1,0.363333333,1.023333333,8.5878,是,1,45.85321101,49.42555466,-0.64495114,7.64860248,-1.669628833,1.939961341,3751908303,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,16.16
603633.SH, 徕木股份,12.05,上海,电子,Fetching,0.24,0.18,0.19,0.21,0.28,0.41,0.53,0.43,0.55,0.54,0,0,0,0,0,0,0,1,0.203333333,0.456666667,5.6636,是,1,59.26229508,0,-0.554744526,1.709139857,11.60187743,2.127622007,3956207969,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,9.63
603636.SH, 南威软件,13.07,福建,计算机,Fetching,0.24,0.23,0.42,0.39,0.35,0.25,0.51,0.63,1.16,1.0599,0.9476,0.796,0,0,0,0,0,1,0.296666667,0.463333333,4.5533,是,1,44.05617978,35.77525293,-0.35971223,1.344631382,3.769697241,2.870445611,7721672064,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,9.3
603637.SH, 镇海股份,8.74,浙江,建筑装饰,Fetching,0.43,0.31,0.27,0.33,0.31,0.34,0.79,0.96,0.74,0.59,0.71,0.89,0,0,0,0,0,1,0.336666667,0.696666667,3.6561,是,1,25.96039604,30.11025091,-0.516746411,2.560787859,-1.132480078,2.390525423,2129748980,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8
603638.SH, 艾迪精密,18.56,山东,机械设备,Fetching,0.3,0.56,0.8618,0.8876,0.86,0.8106,0.6015,0.3929,0.3422,0.3912,0.3368,0,0,0,0,0,0,1,0.573933333,0.601666667,3.5282,是,1,32.33825067,33.69995484,-0.046094183,1.973787083,2.790050994,5.260472762,15559489081,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,68.94
603639.SH, 海利尔,18.42,山东,化工,Fetching,1.35,1.33,1.71,1.86,2.18,2.43,1.63,1.45,1.47,1.03,0.73,0.22,0,0,0,0,0,1,1.463333333,1.836666667,9.4284,是,1,12.58769932,73.96154986,-0.203266788,1.219064538,2.767104362,1.953671885,6267044815,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,0,20.39
603648.SH, 畅联股份,9.68,上海,交通运输,Fetching,0.45,0.39,0.3,0.32,0.39,0.46,0.47,0.47,0.45,0.43,0.42,0,0,0,0,0,0,1,0.38,0.466666667,5.0185,是,1,25.47368421,78.26368325,-0.185714286,3.068139249,-11.74618355,1.928863206,3508155904,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8.49
603650.SH, 彤程新材,29.88,上海,化工,Fetching,0.49,0.55,0.7,0.56,0,0.6,0.52,0,0,0,0,0,0,0,0,0,0,0,0.58,0.373333333,5.0093,是,1,51.51724138,15.99519627,0.553571429,1.12469916,1.013397745,5.964905276,17780482171,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,31
603655.SH, 朗博科技,24.67,江苏,汽车,Fetching,0.14,0.23,0.21,0.22,0.28,0.44,0.38,0.53,0.56,0,0,0,0,0,0,0,0,0,0.193333333,0.45,4.9723,是,1,127.6034483,34.67452397,-0.57037037,13.1685032,-3.373026502,4.961486636,2615020000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,21.56
603656.SH, 泰禾智能,12.85,安徽,机械设备,Fetching,0.14,0.25,0.29,0.42,0.54,0.88,1.47,1.32,1.28,1.04,0.75,0,0,0,0,0,0,1,0.226666667,1.223333333,6.4047,是,1,56.69117647,84.31969643,-0.814713896,3.02683299,-11.35827369,2.006339095,2356373350,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,14.68
603657.SH, 春光科技,16.75,浙江,家用电器,Fetching,0.73,0.82,1.06,1.11,1.23,1.22,0.96,0,0,0,0,0,0,0,0,0,0,0,0.87,0.726666667,7.8275,是,1,19.25287356,42.04077653,0.197247706,1.536238468,-3.09904629,2.139891408,2308422188,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,17.4
603658.SH, 安图生物,57.61,河南,医药生物,Fetching,2,1.66,1.74,1.84,1.34,1.06,0.89,0.74,0.55,0.78,0.6,0,0,0,0,0,0,1,1.8,0.896666667,13.2747,是,1,32.00555556,39.81448466,1.007434944,2.886000135,-31.85383458,4.339834422,33775144668,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,145.18
603659.SH, 璞泰来,39.11,上海,电气设备,Fetching,2.23,2.52,1.52,1.5,1.37,1.19,0.96,0.34,0,0,0,0,0,0,0,0,0,0,2.09,0.83,9.6755,是,1,18.71291866,15.23247674,1.518072289,1.362152924,1.445707583,4.042168363,78853898478,1,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,112.39
603660.SH, 苏州科达,6.37,江苏,计算机,Fetching,-1.1801,0.1278,0.1944,0.1808,0.8956,1.0831,0.8555,0,0,0,0,0,0,0,0,0,0,0,-0.285966667,0.6462,2.5469,-,0,10000,0,-1.442535851,2.04519083,1.934131873,2.501079744,3148153162,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.3
603661.SH, 恒林股份,34.35,浙江,轻工制造,Fetching,2.58,3.45,3.66,2.43,1.71,2.15,3.52,2.46,1.48,0.81,0,0,0,0,0,0,0,1,3.23,2.71,23.5784,是,1,10.63467492,10.07505943,0.191881919,1.068130286,1.20003141,1.456841855,4776952515,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,54.34
603662.SH, 柯力传感,27.46,浙江,机械设备,Fetching,0.92,1.29,1.58,1.84,1.57,1.21,0.83,0.94,0.99,0,0,0,0,0,0,0,0,0,1.263333333,0.993333333,8.1056,是,1,21.73614776,30.14763528,0.271812081,2.168576505,2.860188533,3.387781287,7777654848,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,28.88
603663.SH, 三祥新材,10.64,福建,有色金属,Fetching,0.5,0.51,0.34,0.44,0.55,0.4,0.34,0.33,0.3,0.35,0.31,0.57,0,0,0,0,0,1,0.45,0.356666667,3.9973,是,1,23.64444444,20.05458171,0.261682243,1.647922559,4.779930026,2.661796713,4507030392,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15
603665.SH, 康隆达,24.76,浙江,纺织服装,Fetching,1.32,-0.98,0.52,0.5,0.84,0.77,1.25,0.83,0.66,0.64,0.62,0.76,0,0,0,0,0,0,0.286666667,0.95,8.3321,-,0,86.37209302,0,-0.698245614,0.795009057,0.886663232,2.971639803,4056655547,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.98
603666.SH, 亿嘉和,36.87,江苏,机械设备,Fetching,-0.48,2.39,2.4267,2.6075,2.0568,2.6409,1.069,0.3861,0.4837,0,0,0,0,0,0,0,0,0,1.445566667,1.365333333,11.5715,-,0,25.50556875,0,0.058764648,1.938722187,7.651652355,3.186276628,7613316386,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,95.89
603667.SH, 五洲新春,14.75,浙江,机械设备,Fetching,0.48,0.43,0.21,0.36,0.38,0.49,0.55,0.56,0.57,0.53,0.5,0,0,0,0,0,0,1,0.373333333,0.533333333,7.016,是,1,39.50892857,40.00266799,-0.3,1.351202577,1.770154574,2.102337514,4843673160,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.58
603668.SH, 天马科技,15.78,福建,农林牧渔,Fetching,0,0,0,0,0,0,0,0,0,0.31,0.34,0,0,0,0,0,0,0,0,0,4.6669,是,1,10000,6.694297328,-999,0.884727528,0.517739151,3.381259508,6882209921,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.82
603669.SH, 灵康药业,5.07,西藏,医药生物,Fetching,-0.25,0.09,0.22,0.4,0.5,0.62,0.59,0.64,0.77,0.59,0.49,0,0,0,0,0,0,0,0.02,0.616666667,1.4434,-,0,253.5,0,-0.967567568,3.743239582,14.24120083,3.512539836,3656679378,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8.62
603676.SH, 卫信康,11.45,西藏,医药生物,Fetching,0.41,0.23,0.14,0.13,0.17,0.26,0.32,0.62,0,0,0,0,0,0,0,0,0,0,0.26,0.4,2.8049,是,1,44.03846154,57.78917036,-0.35,2.765855508,-2.2084212,4.082141966,4982599175,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8.99
603677.SH, 奇精机械,13.58,浙江,家用电器,Fetching,0.3332,0.46,0.29,0.4,0.41,0.75,1.47,1.29,1.03,1.26,0,0,0,0,0,0,0,1,0.361066667,1.17,5.409,是,1,37.61078287,45.01251211,-0.691396011,2.356378413,5.086017782,2.510630431,2609302918,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.35
603678.SH, 火炬电子,32.3,福建,国防军工,Fetching,1.69,2.02,1.32,0.84,0.74,0.52,1.13,0.94,1.0989,0,0,0,0,0,0,0,0,0,1.676666667,0.863333333,11.3398,是,1,19.26441352,19.98235081,0.942084942,4.174389183,9.218577884,2.848374751,14822372616,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,72.3
603679.SH, 华体科技,14.45,四川,电子,Fetching,-0.53,-0.39,0.4643,0.912,0.6948,0.6043,0.6409,0.5674,0.4743,0.5407,0.4302,0,0,0,0,0,0,0,-0.1519,0.6042,5.0181,-,0,10000,0,-1.251406819,2.553142325,11.20671926,2.879575935,2357924210,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,22.73
603680.SH, 今创集团,9.61,江苏,机械设备,Fetching,0.25,0.44,0.53,0.5,0.76,1.59,1.703,1.7794,1.4427,0.7185,0.8576,0,0,0,0,0,0,1,0.406666667,1.6908,6.1602,是,1,23.63114754,31.59690599,-0.759482691,1.75478017,2.785092361,1.560014285,7531537351,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,14.4
603681.SH, 永冠新材,14.6,上海,化工,Fetching,1.16,1.2,1.05,0.95,1.05,0.65,0.88,0.63,0.42,0.89,0.71,0,0,0,0,0,0,1,1.136666667,0.72,12.6725,是,1,12.84457478,16.79423507,0.578703704,1.809597325,1.668951202,1.152101006,2790507534,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,19.9
603682.SH, 锦和商业,8.19,上海,商业贸易,Fetching,0.21,0.26,0.35,0.47,0.47,0.31,0.48,0.46,0.36,0.43,0.37,0,0,0,0,0,0,1,0.273333333,0.416666667,2.3784,-,0,29.96341463,107.1235968,-0.344,0.62810718,2.010637385,3.443491423,3869775000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.35
603683.SH, 晶华新材,11.05,上海,化工,Fetching,0.03,0.18,1.23,0.03,0.18,0.41,0.5427,0.529,0.7374,0.6871,0.6628,0,0,0,0,0,0,1,0.48,0.4939,4.4581,是,1,23.02083333,343.5446284,-0.028143349,1.286207789,2.01538623,2.478634396,2886456789,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.77
603685.SH, 晨丰科技,14.18,浙江,电子,Fetching,-0.24,0.59,0.6,0.66,0.8,1.45,1.23,1,0,0,0,0,0,0,0,0,0,0,0.316666667,1.226666667,6.2983,-,0,44.77894737,0,-0.741847826,1.658024583,1.798694462,2.251401172,2396497380,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,11.06
603686.SH, 龙马环卫,10.56,福建,机械设备,Fetching,0.63,0.82,1.06,0.65,0.8,0.95,0.78,0.6,1.3,0.96,0.79,0.73,0,0,0,0,0,1,0.836666667,0.776666667,7.6506,是,1,12.62151394,39.82948982,0.077253219,1.99417194,11.61596593,1.380283899,4389324583,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,16.08
603687.SH, 大胜达,9.42,浙江,轻工制造,Fetching,0.25,0.24,0.68,0.28,0.39,0.48,0.18,0,0,0,0,0,0,0,0,0,0,0,0.39,0.22,4.6806,是,1,24.15384615,10.00331751,0.772727273,3.236231888,-6.491738391,2.012562492,3951398046,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.11
603688.SH, 石英股份,103.9,江苏,有色金属,Fetching,2.94,0.79,0.54,0.48,0.42,0.32,0.36,0.32,0.37,0.47,0.55,0.87,0.65,0.24,0,0,0,1,1.423333333,0.333333333,9.035,是,1,72.99765808,30.0436899,3.27,6.3255893,-9.060235514,11.4997233,37536693391,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,23.52
603689.SH, 皖天然气,8.69,安徽,公用事业,Fetching,0.45,0.59,0.63,0.67,0.52,0.38,0.36,0.46,0.43,0.38,0.31,0,0,0,0,0,0,1,0.556666667,0.4,5.7458,是,1,15.61077844,37.02921749,0.391666667,1.61645148,1.402244199,1.512409064,4155839504,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.38
603690.SH, 至纯科技,30.57,上海,机械设备,Fetching,0.888,0.889,0.987,0.453,0.155,0.238,0.29,0.113,0.168,0.16,0,0,0,0,0,0,0,1,0.921333333,0.213666667,13.891,是,1,33.18017366,14.99697399,3.31201248,1.517469492,1.584292046,2.200705493,11792740947,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,39.32
603693.SH, 江苏新能,13.19,江苏,公用事业,Fetching,0,0,0,0,0,0.62,0.58,0.36,0.67,0.05,0,0,0,0,0,0,0,0,0,0.52,6.8127,是,1,10000,28.09646526,-1,0.835920094,1.244047485,1.93608995,11758566857,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.88
603696.SH, 安记食品,9.95,福建,食品饮料,Fetching,0.06,0.19,0.22,0.18,0.24,0.34,0.34,0.59,0.63,0.59,0.7,1.14,0,0,0,0,0,1,0.156666667,0.423333333,2.2844,是,1,63.5106383,84.97666712,-0.62992126,4.086613067,-5.420658908,4.355629487,2340240000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.65
603697.SH, 有友食品,9.79,重庆,食品饮料,Fetching,0.5,0.72,0.74,0.64,0.79,0.85,0.54,0.48,0.53,0.77,0,0,0,0,0,0,0,1,0.653333333,0.623333333,6.027,是,1,14.98469388,91.48892151,0.048128342,9.504241472,-7.680999672,1.62435706,4187105639,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,0,19.65
603698.SH, 航天工程,15.42,北京,建筑装饰,Fetching,0.31,0.29,0.33,0.29,0.55,0.47,0.4,0.73,0.85,0.69,0.59,0.46,0,0,0,0,0,1,0.31,0.533333333,5.8531,是,1,49.74193548,31.43408443,-0.41875,2.251847692,-2.036991949,2.634501375,8264965800,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.65
603699.SH, 纽威股份,14.94,江苏,机械设备,Fetching,0,0,0,0,0,0,0,0,0,0.67,0.42,0.27,0.15,0.41,0,0,0,0,0,0,4.3406,是,1,10000,57.85301327,-999,1.456904573,3.145984978,3.441920472,11190986280,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.49
603700.SH, 宁水集团,14.56,浙江,机械设备,Fetching,0.63,1.16,1.34,1.39,1.17,1.04,1.12,0.81,1.81,0.96,0,0,0,0,0,0,0,1,1.043333333,0.99,7.544,是,1,13.95527157,47.54933305,0.053872054,2.080062909,-11.17310259,1.930010604,2959203520,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,0,29.17
603701.SH, 德宏股份,13.18,浙江,汽车,Fetching,0.04,0.15,0.25,0.28,0.78,0.68,0.94,0.93,0.86,0.74,0.62,0.83,0,0,0,0,0,1,0.146666667,0.85,2.8405,-,0,89.86363636,0,-0.82745098,2.640163959,-16.65062199,4.640028164,3444749855,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8.65
603703.SH, 盛洋科技,10.16,浙江,通信,Fetching,0.05,0.04,0.02,0.02,-0.39,0.1,0.12,0.42,0.8,0.58,0.58,0.63,0,0,0,0,0,0,0.036666667,0.213333333,2.8062,是,1,277.0909091,0,-0.828125,1.08960809,1.941008176,3.620554486,4216218339,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.42
603706.SH, 东方环宇,15.46,新疆,公用事业,Fetching,0.72,0.82,0.65,0.71,0.69,0.8,1.19,0.86,0.86,0,0,0,0,0,0,0,0,0,0.73,0.95,8.3351,是,1,21.17808219,96.7043747,-0.231578947,1.839747962,6.563508973,1.854806781,2927856758,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,16.29
603707.SH, 健友股份,13.79,江苏,医药生物,Fetching,0.67,0.88,0.87,0.84,0.7694,0.8131,0.71,0.24,0.14,0.2,0,0,0,0,0,0,0,1,0.806666667,0.5877,3.7854,是,1,17.09504132,17.04335713,0.372582383,3.0665899,3.584409279,3.642943943,22293585352,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,35.13
603708.SH, 家家悦,13.29,山东,商业贸易,Fetching,0.13,-0.44,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,3.2172,是,1,99.675,118.0990325,-999,0.663596015,0.12421368,4.130921298,8603105846,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.3
603709.SH, 中源家居,17.15,浙江,轻工制造,Fetching,-0.52,-0.19,0.52,0.42,1.09,1.38,1.22,1.09,0,0,0,0,0,0,0,0,0,0,-0.063333333,1.23,7.1048,是,1,10000,0,-1.051490515,0.935950487,2.329626232,2.413861052,1646400000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,20.96
603711.SH, 香飘飘,18.42,浙江,食品饮料,Fetching,0.52,0.53,0.88,0.85,0.79,0.74,0.74,0.57,0.51,0,0,0,0,0,0,0,0,0,0.643333333,0.683333333,7.6003,是,1,28.63212435,30.72509288,-0.058536585,1.611832818,-2.20197389,2.423588543,7565937636,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.14
603712.SH, 七一二,28.2,天津,通信,Fetching,1,0.89,0.68,0.45,0.3,0.29,0.24,0,0,0,0,0,0,0,0,0,0,0,0.856666667,0.176666667,5.5793,是,1,32.91828794,10.95860795,3.849056604,1.758776952,2.665390131,5.054397505,21770400000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,41.65
603713.SH, 密尔克卫,90.66,上海,交通运输,Fetching,3.5587,2.6646,1.8644,1.2859,1.0147,0.7319,0.5043,0.4038,0,0,0,0,0,0,0,0,0,0,2.6959,0.546666667,22.8336,是,1,33.6288438,14.87735842,3.93152439,1.484318908,0.986343353,3.970464579,14903061962,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,130.99
603716.SH, 塞力医疗,10.52,湖北,医药生物,Fetching,-0.79,-0.25,0.29,0.56,0.49,1.32,1.71,1.61,1.48,1.28,1.03,0,0,0,0,0,0,0,-0.25,1.546666667,6.4311,-,0,10000,0,-1.161637931,1.606680562,1.022809552,1.635801029,2141000008,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,16.47
603717.SH, 天域生态,7.1,重庆,建筑装饰,Fetching,-1.1555,-0.8074,-0.6511,0.254,0.3791,0.7493,0.8485,0.7582,0.7395,0.5329,1.8353,0,0,0,0,0,0,0,-0.871333333,0.785333333,3.9297,-,0,10000,0,-2.10950764,1.692898543,1.48081589,1.806753696,2060038304,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.5
603718.SH, 海利生物,9.72,上海,农林牧渔,Fetching,0.19,0.08,0.01,0.02,0.03,0.18,0.13,0.38,0.48,0.54,0.54,0.46,0,0,0,0,0,1,0.093333333,0.23,1.7707,是,1,104.1428571,30.02668009,-0.594202899,2.073356976,-7.205376189,5.489354493,6259680000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.61
603719.SH, 良品铺子,25.6,湖北,食品饮料,Fetching,0.84,0.7,0.87,0.95,0.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.803333333,0.11,5.9821,是,1,31.86721992,30.01401235,6.303030303,1.453361588,-5.064708477,4.279433644,10265600000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,58.67
603721.SH, 中广天择,17.77,湖南,传媒,Fetching,0.12,0.17,-0.18,0.15,0.27,0.76,0.53,0.51,0.48,0.3,0,0,0,0,0,0,0,0,0.036666667,0.6,4.1755,是,1,484.6363636,123.9035331,-0.938888889,3.916848415,-17.52948104,4.255777751,2310100000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.59
603722.SH, 阿科力,46.6,江苏,化工,Fetching,1.37,1.16,0.59,0.45,0.39,0.73,0.71,0.87,0.44,0,0.08,0.1,0,0,0,0,0,0,1.04,0.77,8.6364,是,1,44.80769231,21.95178548,0.350649351,3.235320003,-4.823997603,5.395766755,4097887500,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,27.39
603725.SH, 天安新材,9.52,广东,化工,Fetching,-0.79,-0.28,0.19,0.03,0.33,0.45,0.65,0.48,0.19,0.34,0.39,0,0,0,0,0,0,0,-0.293333333,0.526666667,2.5222,-,0,10000,0,-1.556962025,0.885674937,0.023132996,3.774482595,2078711040,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.14
603726.SH, 朗迪集团,13.02,浙江,家用电器,Fetching,0.49,0.79,0.6,0.57,0.84,1.2,0.77,0.86,0.96,0.77,0.58,0.81,0,0,0,0,0,1,0.626666667,0.943333333,6.2639,是,1,20.77659574,71.08842664,-0.335689046,1.217619567,2.254765864,2.078577244,2417178624,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.09
603727.SH, 博迈科,12.85,天津,采掘,Fetching,0.23,0.67,0.58,0.15,0.03,0.47,1.29,1.25,0.82,0.44,0.45,0,0,0,0,0,0,1,0.493333333,1.003333333,11.8149,是,1,26.0472973,65.3972114,-0.508305648,2.297884849,-3.633151686,1.087609713,3620092709,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,15.88
603728.SH, 鸣志电器,60,上海,电气设备,Fetching,0.5867,0.6677,0.4827,0.4198,0.4345,0.579,0.6534,0.4084,0.3871,0.308,0.2421,0,0,0,0,0,0,1,0.579033333,0.546933333,6.4542,是,1,103.6209775,11.89290849,0.058690882,2.284659417,-10.30349422,9.296272195,25203780000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,15.58
603729.SH, ST龙韵,15.67,上海,传媒,Fetching,-2.05,-0.68,-0.23,-0.63,0.25,0.62,0.52,0.65,1.55,1.66,1.72,1.45,1.47,1.01,0.58,0,0,0,-0.986666667,0.596666667,5.591,-,0,10000,0,-2.653631285,2.160612138,8.500017404,2.802718655,1462606460,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,13.77
603730.SH, 岱美股份,17.88,上海,汽车,Fetching,0.61,0.57,0.68,1.54,1.36,1.53,1.23,0.88,1.28,0.98,0.82,0.97,0,0,0,0,0,1,0.62,1.213333333,4.5249,是,1,28.83870968,82.63610824,-0.489010989,2.705499961,-17.49156883,3.951468541,22731723911,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,28.55
