Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231,YTDchg,YTD_AVG
002650.SZ, ST加加,4.33,湖南,食品饮料,2012-01-06,-0.07,-0.07,0.15,0.14,0.1,0.14,0.13,0.13,0.29,0.7,0.92,1.31,1.25,0.85,0.81,0,0,0,0.003333333,0.133333333,2.0006,-,0,1299,-123.3165995,-0.975,1.866350923,-94.81321069,2.164350695,4688640814,0,0,0,1,0,1,0,0,6.78,-6.277056277,4.247322144
002651.SZ, 利君股份,7.05,四川,机械设备,2012-01-06,0.21,0.19,0.19,0.18,0.12,0.13,0.1,0.14,0.65,0.78,0.73,1.18,1.6,0.76,0.47,0,0,1,0.196666667,0.123333333,2.513,是,1,35.84745763,18.81717756,0.594594595,2.869647936,-2.661726178,2.805411858,8091991800,0,0,1,1,0,1,0,0,11.54,8.461537825,7.740488664
002652.SZ, 扬子新材,3.31,江苏,建筑材料,2012-01-19,-0.07,-0.11,-0.24,-0.5405,0.08,0.17,0.25,0.13,0.23,0.23,0.39,0.73,0.72,0.47,0.28,0,0,0,-0.14,0.183333333,0.4441,-,0,10000,0,-1.763636364,0.833978428,0.847371645,7.453276289,1556674560,0,0,0,1,0,1,0,0,3.33,24.90566038,3.002140557
002653.SZ, 海思科,23.39,西藏,医药生物,2012-01-17,0.26,0.32,0.59,0.46,0.31,0.22,0.42,0.35,0.42,0.48,1.12,0.87,0.87,0.84,0.58,0,0,1,0.39,0.33,2.8224,-,0,59.97435897,0,0.181818182,1.379625367,0.718903589,8.287273243,25869819263,0,0,0,1,0,1,0,0,17.52,5.123595506,24.00238681
002654.SZ, 万润科技,13.74,广东,传媒,2012-02-17,-0.2,-0.43,0.09,0.0745,-1.2946,0.16,0.18,0.26,0.23,0.25,0.46,0.82,0.7,0.38,0.44,0,0,0,-0.18,0.2,1.7461,-,0,10000,0,-1.9,1.271718215,1.579187596,7.868965122,9653355052,0,0,0,1,0,1,0,0,3.89,172.6190476,10.55660571
002655.SZ, 共达电声,13.21,山东,电子,2012-02-17,0.17,0.18,0.13,0.09,0.06,-0.49,0.05,0.05,0.07,0.08,0.38,0.59,0.56,0.17,0.54,0,0,0,0.16,-0.13,1.9273,是,1,82.5625,23.55680824,-2.230769231,1.506676988,9.089107711,6.85414829,4234852320,0,0,0,1,0,1,0,0,7.25,18.79282851,12.93406752
002656.SZ, ST摩登,1.99,广东,纺织服装,2012-02-28,0,-0.0291,0.0103,-1.9092,0.0391,0.31,-0.8,0.05,0.07,0.75,1.85,1.46,0.87,0.54,0.55,0,0,0,-0.006266667,-0.146666667,0.71,-,0,10000,0,-0.957272727,2.974253186,-22.75171771,2.802816901,1496291672,0,0,1,1,0,1,0,0,1.46,-23.46153846,2.267891248
002657.SZ, 中科金财,20.99,北京,计算机,2012-02-28,-0.5,-0.27,0.02,-0.83,0.02,-0.7,0.53,0.51,0.61,0.54,0.95,1.08,0.86,0.7,0.57,0,0,0,-0.25,0.113333333,5.9036,-,0,10000,0,-3.205882353,2.509753361,-15.82441195,3.555457687,4958498087,0,0,1,1,0,1,0,0,11.34,34.20716113,18.49356427
002658.SZ, 雪迪龙,8.74,北京,公用事业,2012-03-09,0.45,0.36,0.25,0.23,0.3,0.36,0.32,0.43,0.72,0.49,0.77,0.77,0.34,0,0,0,0,1,0.353333333,0.37,4.1157,是,1,24.73584906,86.61958993,-0.045045045,3.783261274,-4.556187484,2.123575576,4845613849,0,0,1,1,0,1,0,0,6.14,12.62886612,8.510498654
002659.SZ, 凯文教育,4.7,北京,传媒,2012-03-09,-0.16,-0.2,-0.24,0.08,-0.2,0.05,-0.25,0.01,0.04,-0.2,0.31,0.62,0.46,0.32,0.26,0,0,0,-0.2,-0.063333333,3.7613,-,0,10000,0,2.157894737,2.467187645,3.264286889,1.249567969,2596536867,0,0,1,1,1,1,1,0,4.88,3.296703297,4.859085203
002660.SZ, 茂硕电源,9.64,广东,电子,2012-03-16,0.27,0.24,0.23,0.24,-0.93,0.05,-0.01,0.06,-0.19,0.13,0.52,0.74,0.65,0.35,0.29,0,0,0,0.246666667,0.033333333,3.4628,是,1,39.08108108,41.97799395,6.4,2.289691124,-2.4322336,2.783874321,3166839049,0,0,1,1,0,1,0,0,8.04,22.17997465,9.627517576
002661.SZ, 克明面业,9.76,湖南,食品饮料,2012-03-16,0.479,0.204,0.901,0.632,0.563,0.339,0.408,1.2671,0.7897,1.05,1.03,1.05,0.84,0.55,0.27,0,0,1,0.528,0.671366667,7.6709,是,1,18.48484848,41.64454844,-0.213544511,0.86386299,2.017564513,1.272340925,3274120782,0,0,0,1,1,1,1,0,17.8,-15.78398037,11.14018421
002662.SZ, 京威股份,3.79,北京,汽车,2012-03-09,0.29,0.07,0.08,-1.39,0.06,0.25,0.85,0.6,0.7,0.53,0.64,0,0,0,0,0,0,0,0.146666667,0.566666667,2.4701,是,1,25.84090909,24.02945807,-0.741176471,1.775829419,19.08563275,1.534350836,5205000000,0,0,0,1,0,1,0,0,3.56,17.70186527,3.526445386
002663.SZ, 普邦股份,1.94,广东,建筑装饰,2012-03-16,-0.14,-0.35,-0.12,-0.56,0.02,0.09,0.06,0.12,0.7,0.55,0.92,1.28,0.4,0.44,0.54,0,0,0,-0.203333333,0.09,1.673,-,0,10000,0,-3.259259259,1.738635656,-57.64679078,1.159593545,3448109668,0,0,0,1,1,1,1,0,1.93,1.041666667,1.99400977
002664.SZ, 长鹰信质,18.14,浙江,国防军工,2012-03-16,0.52,0.51,0.79,0.77,0.65,0.64,0.58,0.51,0.93,1.0805,0.88,0.78,0.55,0.25,0.2,0,0,1,0.606666667,0.576666667,7.7176,是,1,29.9010989,11.52057756,0.052023121,1.160200352,0.942389335,2.350471649,6407645790,0,0,0,1,0,1,0,0,14.93,39.21719049,15.7803123
002665.SZ, 首航高科,2.71,甘肃,电气设备,2012-03-27,-0.1031,-0.0898,-0.3485,0.0293,-0.2521,0.0435,0.08,0.24,0.8,0.6,1.41,0,1.09,0.8,0.2,0,0,0,-0.180466667,0.121166667,2.0537,-,0,10000,0,-2.489408528,1.257735628,3.475567115,1.319569557,7161276766,0,0,0,1,1,1,1,0,2.13,-24.30167598,3.736577423
002666.SZ, 德联集团,5.18,广东,化工,2012-03-27,0.05,0.33,0.31,0.29,0.19,0.2,0.19,0.24,0.5,0.5,0.96,0.98,0.83,0.77,0,0,0,1,0.23,0.21,4.4437,-,0,22.52173913,0,0.095238095,2.190975643,5.077457418,1.165695254,3673583535,0,0,1,1,1,1,1,0,5.17,6.58436214,5.137502759
002667.SZ, 鞍重股份,11.91,辽宁,机械设备,2012-03-29,0.35,-0.42,0.02,0.05,0.05,0.17,-0.17,0.05,0.69,0.86,1.04,1.19,0.97,0.56,0.24,0,0,0,-0.016666667,0.016666667,3.2223,-,0,10000,0,-2,1.355230691,59.37975264,3.69611768,3047571660,0,0,0,1,0,1,0,0,6.86,-49.49109415,17.40443285
002668.SZ, 奥马电器,7.13,广东,家用电器,2012-04-16,0.39,-0.07,-0.5,0.05,-1.76,0.61,1.8,1.61,1.23,1.18,1.08,1.17,1.06,0.57,0.42,0,0,0,-0.06,1.34,0.7765,-,0,10000,0,-1.044776119,1.046904602,1.053494583,9.182227946,8130835710,0,0,0,1,0,1,0,0,3.96,34.27495292,7.364752084
002669.SZ, 康达新材,12.25,上海,化工,2012-04-16,0.179,0.088,0.85,0.56,0.34,0.19,0.41,0.56,0.35,0.4,0.35,0.79,0.83,0.6,0,0,0,1,0.372333333,0.386666667,9.8284,-,0,32.90062668,0,-0.037068966,1.965782007,2.298483571,1.246388018,4125994165,0,0,0,1,1,1,1,0,16.47,-4.817404817,13.8522256
002670.SZ, 国盛金控,9.42,广东,非银金融,2012-04-16,-0.2257,0.0397,-0.1891,0.0492,-0.2807,0.3877,0.7915,0.1308,0.4668,0.4531,0.36,0.48,0.49,0,0,0,0,0,-0.125033333,0.436666667,5.6588,-,0,10000,0,-1.286335878,1.359189206,1.043522188,1.664663886,18209146585,0,0,0,1,0,1,0,0,13.75,27.12550607,9.681251388
002671.SZ, 龙泉股份,5.43,山东,建筑材料,2012-04-26,-1.13,0.03,-0.18,0.02,-0.2,0.11,0.06,0.06,0.37,0.65,0.92,1.02,0.87,0.63,0.37,0,0,0,-0.426666667,0.076666667,2.7765,-,0,10000,0,-6.565217391,1.571270216,3.456687134,1.955699622,2697608475,0,0,0,1,0,1,0,0,4.19,25.69444444,5.242074708
002672.SZ, 东江环保,5.51,广东,公用事业,2012-04-26,-0.57,0.18,0.34,0.48,0.47,0.55,0.62,0.39,0.74,0.92,1.88,1.62,1.24,0.86,0.91,0,0,0,-0.016666667,0.52,4.6128,-,0,10000,0,-1.032051282,0.875230587,0.412980116,1.194502255,6288905513,0,0,0,1,1,1,1,0,8.83,-2.477876106,5.963428519
002673.SZ, 西部证券,6.62,陕西,非银金融,2012-05-03,0.0958,0.3155,0.319,0.1742,0.0572,0.2303,0.4,0.72,0.55,0.23,0.1,0.22,0.54,0.79,0.4,0,0,1,0.243433333,0.4501,6.0436,是,1,27.19430371,51.16321906,-0.459157224,0,0,1.095373618,29499239253,0,0,0,1,1,1,1,0,10.14,9.584505873,6.80583826
002674.SZ, 兴业科技,12.84,福建,纺织服装,2012-05-07,0.5159,0.6212,0.391,0.3907,0.3831,0.1494,0.2418,0.0548,0.49,0.74,0.6764,0.68,0.59,0.45,0.37,0,0,1,0.509366667,0.148666667,8.0533,是,1,25.20777436,96.92128293,2.426233184,2.370835144,-25.0752122,1.59437746,3697903500,0,0,1,1,0,1,0,0,12.63,24.53928225,12.00136321
002675.SZ, 东诚药业,17.76,山东,医药生物,2012-05-25,0.3804,0.1889,0.5208,0.1929,0.3699,0.2454,0.1968,0.4858,0.6016,0.5836,1.0859,1.58,0.94,0.71,0.33,0,0,1,0.363366667,0.309333333,5.7588,是,1,48.87624989,40.25174046,0.174676724,1.333980224,2.142244771,3.083975828,13713026574,0,0,0,1,0,1,0,0,19.91,8.226690714,16.6213893
002676.SZ, 顺威股份,5.16,广东,家用电器,2012-05-25,0.0588,0.0474,0.0381,0.0127,0.0079,-0.0667,0.08,0.01,0.3,0.27,0.46,0.87,0.92,0.49,0.29,0,0,0,0.0481,0.007766667,1.5888,-,0,107.2765073,0,5.193133047,1.555007147,1.941485138,3.247734139,3225600000,0,0,0,1,0,1,0,0,3.3,22.27488152,4.554541402
002677.SZ, 浙江美大,10.28,浙江,家用电器,2012-05-25,0.7,1/1/1900,0.84,0.71,0.59,0.48,0.32,0.39,0.69,0.54,0.49,0.54,0.42,0.57,0.42,0,0,1,0.856666667,0.396666667,3.0439,是,1,12,88.58658687,1.159663866,4.526605858,-1.814640666,3.377246296,6893371073,0,1,1,1,0,1,0,0,15.93,-1.720840782,11.73931535
002678.SZ, 珠江钢琴,5.64,广东,轻工制造,2012-05-30,0.09,0.14,0.13,0.14,0.13,0.17,0.16,0.15,0.15,0.21,0.4,0.34,0.27,0.22,0,0,0,1,0.12,0.16,2.7241,是,1,47,30.928332,-0.25,2.709230601,-6.501632324,2.070408575,7555627493,0,0,1,1,0,1,0,0,7.37,-5.082463553,6.375310667
002679.SZ, 福建金森,12.97,福建,农林牧渔,2012-06-05,0.04,0.05,0,0,0,0.4,0.18,0.27,0.34,0.35,0.45,0.45,0.38,0.31,0,0,0,0,0.03,0.283333333,3.2383,是,1,432.3333333,99.46562243,-0.894117647,4.525905755,0.765874378,4.005187907,2888011000,0,0,1,1,0,1,0,0,11.52,24.1504736,12.78815571
002680.SZ, 长生退,0,江苏,-,2012-06-05,0,0,0,0,0,0.5828,0.4383,0.9708,0.18,0.45,0.96,1.21,0.8,0.67,0,0,0,0,0,0.663966667,0,-,0,10000,0,-1,0,0,#DIV/0!,749741591.1,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
002681.SZ, 奋达科技,5.18,广东,电子,2012-06-05,0.05,0.03,0.55,-1.49,-0.37,0.34,0.31,0.48,0.48,0.87,0.56,0.84,0.78,0,0,0,0,0,0.21,0.376666667,1.2347,-,0,24.66666667,0,-0.442477876,1.302110408,4.965852114,4.195351097,8774272557,0,0,0,1,0,1,0,0,4.32,37.4005305,5.080479731
002682.SZ, 龙洲股份,5.84,福建,交通运输,2012-06-12,-0.14,0.02,-1.63,0.22,0.3,0.48,0.19,0.17,0.1,0.35,0.77,1.8,1.09,0.7,0.6,0,0,0,-0.583333333,0.28,3.2931,-,0,10000,0,-3.083333333,0.965026485,0.17066666,1.773404998,2283216492,0,0,0,1,0,1,0,0,3.94,20.16460905,5.581881164
002683.SZ, 宏大爆破,20.9,广东,化工,2012-06-12,0.7491,0.6407,0.5653,0.4339,0.3051,0.23,0.11,0.18,0.73,0.75,0.44,0.74,0.66,0.62,0,0.4,0.23,1,0.6517,0.173333333,7.9258,是,1,32.06997085,40.04620242,2.759807692,1.937991005,1.769182508,2.636957783,16700442359,0,0,0,1,0,1,0,0,35.95,-21.60540135,27.86258509
002684.SZ, *ST猛狮,0,河南,汽车,2012-06-12,-2.25,0.9012,-3.2,0.24,-4.88,-0.24,0.29,0.01,0.1,-0.15,0.9,1.05,0.94,0.81,0,0,0,0,-1.516266667,0.02,0,-,0,10000,0,-76.81333333,0,0,#DIV/0!,391488328.4,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,2.92,0,0
002685.SZ, 华东重机,3.84,江苏,机械设备,2012-06-12,-0.1772,-1.3969,-1.065,0.3543,0.3055,0.1701,0.0445,0.0391,0.0588,0.05,0.26,0.52,0.55,0,0,0,0,0,-0.8797,0.084566667,2.2228,-,0,10000,0,-11.40244383,2.206063445,5.216679287,1.727550837,4474146446,0,0,1,1,0,1,0,0,4.06,2.949061662,4.034016343
002686.SZ, 亿利达,6.53,浙江,机械设备,2012-07-03,0.0676,0.0761,0.0576,-1.0129,0.0581,0.319,0.291,0.235,0.3,0.65,0.93,0.91,0.93,0.62,0,0,0,0,0.0671,0.281666667,2.8209,是,1,97.31743666,29.59270783,-0.761775148,1.526368034,2.040309058,2.31486405,3567306538,0,0,0,1,0,1,0,0,7.35,12.39242648,7.024035812
002687.SZ, 乔治白,5.5,浙江,纺织服装,2012-07-13,0.24,0.55,0.41,0.41,0.32,0.21,0.18,0.17,0.35,0.33,1.13,1.27,0.98,0.6,0,0,0,1,0.4,0.186666667,2.6715,是,1,13.75,62.67297928,1.142857143,2.492699911,-4.622956563,2.058768482,2559754424,0,1,1,1,0,1,0,0,6.44,16.77282389,4.996793338
002688.SZ, 金河生物,5.04,内蒙古,农林牧渔,2012-07-13,0.0968,0.14,0.18,0.29,0.26,0.17,0.26,0.48,0.35,0.83,0.96,0.9475,0.6458,0.3309,0.1943,0,0,1,0.138933333,0.303333333,2.8467,是,1,36.27639155,99.77745145,-0.541978022,1.049187309,1.055569356,1.770471072,3878699318,0,0,0,1,0,1,0,0,5.49,-0.067759542,4.998295828
002689.SZ, 远大智能,4.5,辽宁,机械设备,2012-07-17,-0.1068,0.0125,0.0083,-0.1027,0.009,0.0377,0.0756,0.122,0.36,0.39,0.47,0.53,0.25,0.6,0,0,0,0,-0.028666667,0.078433333,1.0915,-,0,10000,0,-1.365490863,1.924285528,675.4442197,4.122766835,4454936796,0,0,0,1,0,1,0,0,3.26,-4.255319149,4.7884723
002690.SZ, 美亚光电,19.64,安徽,机械设备,2012-07-31,0.8288,0.756,0.6482,0.8056,0.6625,0.5394,0.4576,0.4281,0.7426,0.8,0.99,0.89,0,0,0,0,0,1,0.744333333,0.475033333,3.002,是,1,26.38602777,84.60858148,0.566907585,4.143066048,-2.005719997,6.54230513,18512598846,0,0,1,1,0,1,0,0,44.28,-15.34482687,24.63174698
002691.SZ, 冀凯股份,7.24,河北,机械设备,2012-07-31,0.04,0.05,-0.05,0.05,0.04,0.05,0.04,0.12,0.19,0.21,0.42,0.34,0,0,0,0,0,0,0.013333333,0.07,2.6465,是,1,543,17.66242658,-0.80952381,3.146101178,9.893416243,2.735688645,2563600000,0,0,1,1,0,1,0,0,4.59,37.0433467,6.363369117
002692.SZ, ST远程,4.53,江苏,电气设备,2012-08-08,0.0946,0.064,-0.1864,0.0118,-0.5104,0.1043,0.1268,0.3923,0.302,0.401,0.8551,0.87,0.65,0,0,0,0,0,-0.009266667,0.2078,1.4864,-,0,10000,0,-1.044594161,1.454673589,1.10302633,3.047631862,2570962680,0,0,0,1,0,1,0,0,2.7,18.58638743,4.445502481
002693.SZ, 双成药业,7.99,海南,医药生物,2012-08-08,0.02,-0.05,-0.13,0.06,-0.17,0.02,-0.96,0.13,0.22,0.37,0.68,0.78,0.71,0,0,0,0,0,-0.053333333,-0.27,1.2382,-,0,10000,0,-0.802469136,0.790308692,1.588779988,6.452915523,3179647135,0,0,0,1,0,1,0,0,4.33,9.903713893,7.290846071
002694.SZ, 顾地科技,6.42,湖北,建筑材料,2012-08-16,-0.24,-1.05,-0.45,0.04,-0.2,0.2,0.12,0.07,0.08,0.53,0.94,0.94,0.36,0,0,0,0,0,-0.58,0.13,0.0402,-,0,10000,0,-5.461538462,0.367505691,-0.978693523,159.7014925,4275929088,0,0,0,1,0,1,0,0,2.56,36.01694915,6.550828824
002695.SZ, 煌上煌,11.28,江西,食品饮料,2012-09-05,0.06,0.282,0.55,0.429,0.34,0.282,0.18,0.48,0.8,0.98,0.94,0.87,0.7,0.55,0,0,0,1,0.297333333,0.314,4.5771,是,1,37.93721973,24.755479,-0.053078556,4.150759588,-2.378136432,2.464442551,6282363074,0,0,1,1,0,1,0,0,22.9,-18.64470721,11.95506863
002696.SZ, 百洋股份,6.88,广西,农林牧渔,2012-09-05,0.18,0.08,0.06,-0.7227,0.1445,0.6119,0.3367,0.3243,0.32,0.65,1.15,0.98,0.7,0,0,0,0,0,0.106666667,0.4243,4.0856,-,0,64.5,0,-0.748605546,1.297939669,3.289960798,1.683963188,2285990929,0,0,0,1,0,1,0,0,5.96,-8.632138114,6.998001652
002697.SZ, 红旗连锁,5.42,四川,商业贸易,2012-09-05,0.36,0.35,0.37,0.38,0.24,0.12,0.1061,0.13,0.21,0.39,1.04,1.14,1.05,0,0,0,0,1,0.36,0.1187,3.0519,是,1,15.05555556,123.771497,2.032855939,1.347849358,-5.746370467,1.775942855,7221600000,0,0,0,1,0,1,0,0,6.61,4.471858518,5.751979966
002698.SZ, 博实股份,14,黑龙江,机械设备,2012-09-11,0.4352,0.4795,0.3964,0.3003,0.2671,0.19,0.16,0.26,0.47,0.52,0.47,0.42,0.35,0.3,0,0,0,1,0.437033333,0.203333333,3.0683,是,1,32.03416978,57.44187308,1.149344262,2.424998414,2.026531379,4.562787211,16371090052,0,0,1,1,0,1,0,0,12.12,1.744186219,16.41488025
002699.SZ, 美盛文化,1.73,浙江,传媒,2012-09-11,-0.83,-0.26,-1.03,0.02,-0.25,0.21,0.41,0.29,0.47,0.45,0.65,0.69,0.67,0,0,0,0,0,-0.706666667,0.303333333,1.3325,-,0,10000,0,-3.32967033,1.822937181,-10.26219342,1.298311445,1655422360,0,0,0,1,1,1,1,0,5.72,-47.73413897,2.223082117
002700.SZ, ST浩源,4.93,新疆,公用事业,2012-09-21,0.19,-0.4444,-0.48,0.17,0.17,0.18,0.19,0.26,0.45,0.7,1.09,0.88,0.55,0,0,0,0,0,-0.2448,0.21,1.6627,是,1,10000,31.83475986,-2.165714286,2.401021752,-2.130609494,2.965056835,1803762778,0,0,1,1,0,1,0,0,3.97,5.993012603,4.652619178
002701.SZ, 奥瑞金,4.28,北京,轻工制造,2012-10-11,0.22,0.36,0.29,0.29,0.1,0.3,0.49,1.04,1.32,2,1.62,1.38,0,0,0,0,0,1,0.29,0.61,3.2066,是,1,14.75862069,54.63827645,-0.524590164,1.16025531,2.783041273,1.334747084,11991393632,0,1,0,1,1,1,1,1,4.94,-13.18458335,4.732829251
002702.SZ, 海欣食品,6.46,福建,食品饮料,2012-10-11,0.1315,-0.0716,0.1477,0.0142,0.0726,-0.0567,0.0459,-0.1397,0.1301,0.2387,1.146,1,0.93,0.82,0.64,0.41,0,0,0.0692,-0.050166667,1.7462,是,1,93.35260116,76.05072733,-2.379401993,1.240379202,3.555790244,3.699461688,3017776800,0,0,0,1,0,1,0,0,8.63,-4.860088267,5.958510162
002703.SZ, 浙江世宝,15.53,浙江,汽车,2012-11-02,0.02,0.04,0.05,-0.2238,0.0092,0.0414,0.2,0.17,0.16,0.18,0.27,0.43,0.39,0.25,0,0,0,0,0.036666667,0.137133333,1.7637,-,0,423.5454545,0,-0.732620321,1.491328236,7.700635558,8.805352384,13376580151,0,0,0,1,0,1,0,0,5.85,67.52966559,14.79740536
002705.SZ, 新宝股份,16.28,广东,家用电器,2014-01-21,1.1745,0.9613,1.3956,0.8575,0.6188,0.5121,0.7501,0.6415,0.4897,0.5253,0.4912,0.4439,0.4598,0.4171,0,0,0,1,1.177133333,0.634566667,8.4393,是,1,13.83020898,34.24172469,0.855019173,1.603045808,-5.71129343,1.929069947,14575210761,0,1,0,1,0,1,0,0,42.25,0.173475304,17.73652723
002706.SZ, 良信股份,9.11,上海,电气设备,2014-01-21,0.39,0.41,0.49,0.35,0.28,0.41,0.65,1.1,1.19,1.25,1.13,1.11,0.97,0.92,3.59,0.76,0,1,0.43,0.72,3.3331,是,1,21.18604651,106.3500869,-0.402777778,2.08194234,-21.28751444,2.733191323,12567768974,0,0,1,1,0,1,0,0,30.64,-36.95501714,11.48509645
002707.SZ, 众信旅游,7.41,北京,休闲服务,2014-01-23,-0.207,-0.459,-1.516,0.101,0.056,0.279,0.256,0.465,1.885,1.715,1.212,0.891,0.664,0.343,0,0,0,0,-0.727333333,0.333333333,0.7348,-,0,10000,0,-3.182,0.685069655,11.55479431,10.0843767,7616041506,0,0,0,1,0,1,0,0,5.18,-25,8.614953568
002708.SZ, 光洋股份,8.39,江苏,汽车,2014-01-21,-0.476,-0.1676,0.1074,0.0246,-0.1924,0.0257,0.142,0.09,0.34,0.53,0.59,0.55,0,0,0,0,0,0,-0.178733333,0.0859,2.5355,-,0,10000,0,-3.080714009,0.886521056,1.887032394,3.309012029,3640881962,0,0,0,1,0,1,0,0,6.09,50.62836625,7.612939838
002709.SZ, 天赐材料,23.97,广东,化工,2014-01-23,2.95,1/2/1900,0.98,0.03,1.35,0.92,1.23,0.82,0.52,0.82,0.64,0.47,0.44,0.44,0.35,0,0,1,2.09,0.99,6.4069,是,1,11.46889952,20.20340653,1.111111111,1.779921322,7.575076776,3.741278934,52041764073,1,1,0,1,0,1,0,0,103.8,-44.59183369,38.66345478
002711.SZ, *ST欧浦,0,广东,交通运输,2014-01-27,0,0,-0.05,0.05,-3.96,0.2,0.34,0.49,0.86,1,1.01,0.82,0.63,0.35,0,0,0,0,-0.016666667,0.343333333,0,-,0,10000,0,-1.048543689,0,0,#DIV/0!,337942528,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0.77,0,0
002712.SZ, 思美传媒,6.64,浙江,传媒,2014-01-23,-0.7039,0.1021,-2.0427,0.0822,0.05,0.75,0.51,1.01,0.84,1.15,1.3,1.23,0.96,0.58,0,0,0,0,-0.8815,0.756666667,2.8604,-,0,10000,0,-2.164977974,2.924950108,169.8826367,2.321353657,3080603281,0,0,1,1,0,1,0,0,4.88,33.33333333,7.028463191
002713.SZ, 东易日盛,7.11,北京,建筑装饰,2014-02-19,-1.79,0.18,0.43,-0.6,0.97,0.86,0.69,0.39,0.96,1.05,0.73,0.69,0.39,0.35,0,0,0,0,-0.393333333,0.646666667,0.4895,-,0,10000,0,-1.608247423,0.502709543,-0.573963079,14.52502554,3347905100,0,0,0,1,0,1,0,0,7.89,12.85714286,7.87154385
002714.SZ, 牧原股份,38.58,河南,农林牧渔,2014-01-28,2.45,1/1/1900,7.39,2.82,0.17,2.12,2.25,1.23,0.33,1.43,1.56,1.68,0.43,0.47,0,0,0,1,3.706666667,1.866666667,12.9317,是,1,10.40827338,30.17825786,0.985714286,0.800570657,1.699227372,2.983366456,2.07E+11,1.00E+00,1,0,1,0,1,0,0,77.1,-19.65425392,44.0222514
002715.SZ, 登云股份,16.34,广东,汽车,2014-02-19,-0.9566,0.0499,0.1112,0.0405,0.11,0.1,0.09,-0.58,0.21,0.51,0.57,0.63,0.49,0.34,0,0,0,0,-0.265166667,-0.13,2.8253,-,0,10000,0,1.03974359,1.368883995,1.151565839,5.783456624,2042400000,0,0,0,1,0,1,0,0,17.55,-11.38828633,15.11533844
002716.SZ, *ST金贵,2.84,湖南,有色金属,2014-01-28,-0.09,0.0068,0.1006,-4.53,0.12,0.47,0.29,0.23,0.52,0.91,0.96,1.06,0.77,0.43,0,0,0,0,0.0058,0.33,0.8325,-,0,489.6551724,0,-0.982424242,1.347028316,2.048605457,3.411411411,6034607910,0,0,0,1,0,1,0,0,2.61,-5.647840532,3.07592654
002717.SZ, 岭南股份,3.03,广东,建筑装饰,2014-02-19,-0.79,0.03,-0.28,0.2,0.77,1.22,0.66,0.51,0.73,1.29,1.1,0.98,0.87,0.59,0.49,0,0,0,-0.346666667,0.796666667,1.9106,-,0,10000,0,-1.435146444,0.944547762,0.638806326,1.585889249,5391006438,0,0,0,1,0,1,0,0,3.59,6.315789474,3.514758352
002718.SZ, 友邦吊顶,17,浙江,建筑材料,2014-01-28,0.74,-2.53,0.64,0.73,1.19,1.47,1.48,1.46,2.05,1.92,1.36,1.41,1.24,0,0,0,0,0,-0.383333333,1.47,8.1726,是,1,10000,64.60548688,-1.260770975,1.115348301,165.1786352,2.080121381,2199122179,0,0,0,1,0,1,0,0,15.29,30.06885959,15.9268827
002719.SZ, *ST麦趣,11.99,新疆,食品饮料,2014-01-28,-2.0168,0.106,0.3029,-0.75,-0.8851,0.17,0.26,0.6553,0.46,0.74,0.77,0.69,0.59,0.53,0,0,0,0,-0.535966667,0.361766667,3.1935,-,0,10000,0,-2.481525845,0.669460509,4.79642729,3.754501331,1856326612,0,0,0,1,0,1,0,0,7.59,-28.28947368,12.00565894
002721.SZ, 金一文化,3.08,北京,轻工制造,2014-01-27,-3.85,-1.35,-2.99,0.07,-0.07,0.27,0.27,0.24,0.41,0.73,0.55,0.5,0.32,0.12,0,0,0,0,-2.73,0.26,-3.2832,-,0,10000,0,-11.5,0.504960214,-0.475735073,-0.938109162,3110159841,0,0,0,1,1,1,1,1,3.15,-5.521472393,3.552210813
002722.SZ, 金轮股份,15.19,江苏,机械设备,2014-01-28,0.59,0.73,0.19,0.34,0.69,0.49,0.73,0.46,0.26,0.47,0.5,0.57,0.4,0.19,0,0,0,1,0.503333333,0.56,11.6278,是,1,30.17880795,21.86922828,-0.101190476,3.72647893,6.061933995,1.306352018,2968452832,0,0,1,1,1,1,1,0,11.68,16.93610482,15.26584647
002723.SZ, 金莱特,11.43,广东,家用电器,2014-01-29,0.0316,0.0661,0.1345,0.203,-0.4828,0.0411,0.0353,0.2287,0.4472,0.5783,0.8857,0.7934,0.7452,0.7986,0,0,0,0,0.0774,0.1017,3.9145,-,0,147.6744186,0,-0.238938053,1.298902434,2.885893436,2.919913143,3905124437,0,0,0,1,0,1,0,0,13.55,-18.06451613,11.34600143
