Code,Name,Close,Location,Industry,List_date,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
002730.SZ, 电光科技,9.37,浙江,机械设备,10/9/2014,0.27,0.17,0.13,0.18,0.17,0.12,0.37,0.45,0.57,0.7,0.7,0,0,0,0,0,1,0.19,0.313333333,3.2901,是,1,49.31578947,0,-0.393617021,3.443770332,-14.35866579,2.847937753,3081299779,0,0,1,0,0,0,0,0,9.38
002731.SZ, 萃华珠宝,19.75,辽宁,轻工制造,11/4/2014,0.13,0.11,0.15,0.2,0.42,0.39,0.4,0.82,0.98,0.77,0.68,0,0,0,0,0,1,0.13,0.536666667,5.0371,是,1,151.9230769,0,-0.757763975,1.454144124,1.776063021,3.920906871,3844901560,0,0,0,0,0,0,0,0,6.87
002732.SZ, 燕塘乳业,18.75,广东,食品饮料,12/5/2014,1/1/1900,0.67,0.79,0.27,0.77,0.67,0.61,0.65,0.59,0.55,0.43,0,0,0,0,0,1,0.82,0.643333333,7.5085,是,1,22.86585366,0,0.274611399,1.314055141,-7.265523,2.497169874,2915695500,0,0,0,0,0,0,0,0,22.36
002733.SZ, 雄韬股份,18.24,广东,电气设备,12/3/2014,-1.1,0.19,0.49,0.27,0.1,0.37,0.43,0.94,0.82,0.83,0.79,0,0,0,0,0,0,-0.14,0.58,6.3215,-,0,10000,0,-1.24137931,1.385550828,3.008039883,2.885391126,5140795536,0,0,0,0,0,0,0,0,20.8
002734.SZ, 利民股份,10.3,江苏,化工,1/27/2015,0.87,1.05,1.18,0.74,0.83,0.83,0.53,0.64,0.7,0.84,0.86,1.22,1.09,0.83,0,0,1,1.033333333,0.666666667,6.8469,是,1,9.967741935,35.99008088,0.55,1.02930788,1.108619352,1.504330427,3513284489,0,1,0,0,0,0,0,1,12.71
002735.SZ, 王子新材,25.33,广东,轻工制造,12/3/2014,0.4,0.6,0.39,0.59,0.48,0.46,0.33,0.53,0.66,0.69,0.63,0,0,0,0,0,1,0.463333333,0.44,4.1134,-,0,54.66906475,0,0.053030303,1.595835942,32.20606832,6.157922886,4905563740,0,0,0,0,0,0,0,0,36.29
002736.SZ, 国信证券,9.2,广东,非银金融,12/29/2014,0.97,0.72,0.56,0.38,0.52,0.56,1.7,0.7,0.3,0.26,0.26,0,0.6,0.28,0,0,1,0.75,0.986666667,8.0011,是,1,12.26666667,0,-0.239864865,0,0,1.149841897,8.80E+10,1.00E+00,1,0,0,1,0,0,1,13.64
002737.SZ, 葵花药业,17.33,黑龙江,医药生物,12/30/2014,1/1/1900,1,0.97,0.96,1.45,1.04,1.05,2.75,2.4,2.14,1.74,0,0,0,0,0,1,1.06,1.613333333,6.3517,是,1,16.3490566,57.7143507,-0.342975207,2.708695235,-3.523556255,2.72840342,9127920000,0,0,1,0,0,0,0,0,14.67
002738.SZ, 中矿资源,89.57,北京,有色金属,12/30/2014,1/1/1900,0.6265,0.5206,0.5231,0.2847,0.2851,0.4,0.5,0.54,0.75,0.98,0,0.57,0.45,0.38,0,1,0.896766667,0.395033333,12.4533,是,1,99.88105416,5.833966033,1.270103789,2.725057146,-5.473713003,7.192471072,32856255286,0,0,1,0,0,0,0,0,26.47
002739.SZ, 万达电影,12.42,北京,传媒,1/22/2015,0.0477,-3.1589,-2.2751,0.735,1.2907,1.1636,1.07,1.602,1.21,0.78,0.61,0,0,0,0,0,0,-1.795433333,1.278533333,4.0023,-,0,10000,0,-2.404291376,0.989762581,-0.160149994,3.103215651,26567936179,0,0,0,0,0,0,0,0,18.08
002740.SZ, 爱迪尔,3.22,福建,轻工制造,1/22/2015,-1.7,-3.46,-0.71,0.06,0.18,0.19,0.69,1.16,1.21,0.98,0.8,0,0,0,0,0,0,-1.956666667,0.68,0.3037,-,0,10000,0,-3.87745098,1.079683177,0.019876217,10.60256832,1498401554,0,0,0,0,0,0,0,0,4.99
002741.SZ, 光华科技,21.69,广东,化工,2/16/2015,0.16,0.09,0.04,0.36,0.2475,0.18,0.16,0.75,0.67,0.64,0.61,0,0,0,0,0,1,0.096666667,0.363333333,4.0135,是,1,224.3793103,0,-0.733944954,1.337859563,2.133427324,5.40426062,6313439925,0,0,0,0,0,0,0,0,12.49
002742.SZ, 三圣股份,6.2,重庆,建筑材料,2/17/2015,-0.7718,0.17,0.289,0.26,0.42,0.55,0.88,1.4,1.42,1.42,1.21,0,0,0,0,0,0,-0.104266667,0.943333333,2.5945,-,0,10000,0,-1.110530035,0.755292425,0.116519333,2.389670457,2838240000,0,0,0,0,0,0,0,0,6.49
002743.SZ, 富煌钢构,6.46,安徽,建筑装饰,2/17/2015,0.38,0.4,0.27,0.25,0.2,0.18,0.27,0.43,0,0,0,0,0,0,0,0,0,0.35,0.293333333,7.0122,是,1,18.45714286,0,0.193181818,1.280536993,0.846516307,0.921251533,2520204488,0,0,0,0,1,0,0,1,6.53
002745.SZ, 木林森,9.71,广东,电子,2/17/2015,0.78,0.22,0.38,0.6,1.27,0.96,0.58,1.08,1.08,0.4,0.27,0.83,0.35,0.14,0,0,1,0.46,0.873333333,8.9236,是,1,21.10869565,17.67182987,-0.473282443,1.261218905,3.196735675,1.088125868,12956772663,0,0,0,0,1,0,0,0,14.59
002746.SZ, 仙坛股份,9.41,山东,农林牧渔,2/16/2015,0.1,0.76,2.16,1.3,0.56,1.49,0.15,0.37,0.4,0.73,1.66,0.91,0,0,0,0,1,1.006666667,0.67,5.1172,是,1,9.347682119,0,0.502487562,3.356443808,-63.68025039,1.838896271,7417843827,0,1,1,0,0,0,0,1,11.56
002747.SZ, 埃斯顿,28.3,江苏,机械设备,3/20/2015,0.14,0.15,0.08,0.12,0.11,0.27,0.45,0.49,0.6,0.48,0.69,0,0,0,0,0,1,0.123333333,0.403333333,2.9809,是,1,229.4594595,31.78391681,-0.694214876,1.392401442,0.150839732,9.493777047,13811350131,0,0,0,0,0,0,0,0,29.82
002748.SZ, 世龙实业,14.72,江西,化工,3/19/2015,0.815,-0.591,-0.076,0.2371,0.6273,0.4362,0.3282,0.9119,1.0711,0.898,0.9971,0.6405,0.3513,0,0,0,0,0.049333333,0.558766667,4.8492,-,0,298.3783784,0,-0.911710314,1.170551165,5.738018368,3.035552256,2860800000,0,0,0,0,0,0,0,0,6.23
002749.SZ, 国光股份,10.69,四川,化工,3/20/2015,0.48,0.3968,0.5443,1.0815,2.4706,1.8566,1.8781,2.06,2.13,1.92,1.69,0,0,0,0,0,1,0.4737,1.931566667,3.0817,是,1,22.56702554,46.48550771,-0.754758659,5.967192514,-1.652866543,3.468864588,4090626275,0,0,1,0,0,0,0,0,10.92
002750.SZ, 龙津药业,10.83,云南,医药生物,3/24/2015,0.0077,0.0295,-0.0577,0.0346,0.0878,0.2273,0.3152,1.2715,1.5011,2.004,1.3932,0,0,0,0,0,0,-0.006833333,0.604666667,1.5959,-,0,10000,0,-1.011300992,4.610079333,-5.909740752,6.786139482,4585725000,0,0,1,0,0,0,0,0,8.38
002751.SZ, 易尚展示,8.26,广东,轻工制造,4/24/2015,-3.23,0.35,0.28,0.53,0.34,0.11,0.31,0.67,1.05,1.13,1.04,0,0,0,0,0,0,-0.866666667,0.363333333,6.1267,-,0,10000,0,-3.385321101,0.868389872,0.480107167,1.348197235,1149700321,0,0,0,0,1,0,0,0,18.39
002752.SZ, 昇兴股份,5.05,福建,轻工制造,4/22/2015,0.1789,0.0164,0.0642,0.05,0.11,0.29,0.33,0.31,0.32,0.3,0.36,0.39,0,0,0,0,1,0.0865,0.31,2.784,是,1,58.38150289,0,-0.720967742,1.022342477,0.94497047,1.813936782,4269133705,0,0,0,0,0,0,0,0,6.49
002753.SZ, 永东股份,10.3,山西,化工,5/19/2015,0.7883,0.3934,0.2457,0.776,1.0165,0.535,0.5942,0.8056,0.6776,0.8065,0.885,0,0,0,0,0,1,0.4758,0.644933333,5.6876,是,1,21.64775116,25.09546737,-0.262249328,5.273083711,7.792257681,1.81095717,2808298007,0,0,1,0,0,0,0,0,8.49
002755.SZ, 奥赛康,9.02,北京,医药生物,5/15/2015,0.41,0.78,0.84,0.89,0.11,0.05,0.21,0.49,0.73,0.79,0.65,0,0,0,0,0,1,0.676666667,0.25,3.4678,是,1,13.33004926,0,1.706666667,6.191254119,-2.396343294,2.601072726,8316316745,0,1,1,0,0,0,0,0,13.06
002756.SZ, 永兴材料,142.75,浙江,钢铁,5/15/2015,1/2/1900,0.71,0.95,1.08,0.98,0.7,1.24,1.76,1.54,1.51,1.54,1.59,1.34,0,0,0,1,1.283333333,1.233333333,12.4059,是,1,111.2337662,22.88122289,0.040540541,3.145038022,-2.58066938,11.50662185,47849344181,0,0,1,0,0,0,0,0,54.22
002757.SZ, 南兴股份,11.38,广东,机械设备,5/27/2015,0.986,0.8804,1.0361,1.3357,0.9744,0.6073,0.5119,0.77,0.61,0.5,0.66,0,0,0,0,0,1,0.9675,0.629733333,7.5403,是,1,11.7622739,40.56142923,0.536364599,1.990471017,-92.98201253,1.509223771,3512970806,0,1,0,0,0,0,0,1,15.54
002758.SZ, 浙农股份,12.22,浙江,医药生物,5/27/2015,1/1/1900,0.71,0.12,0.16,0.2,0.29,0.94,1.09,1.08,1.01,1.19,0,0,0,0,0,1,0.713333333,0.773333333,7.2708,是,1,17.13084112,22.9039441,-0.077586207,1.301197815,0.756018567,1.680695384,6534492159,0,0,0,0,0,0,0,0,11.85
002759.SZ, 天际股份,23.75,广东,家用电器,5/28/2015,1/1/1900,-0.03,0.08,0.19,0.05,0.3,0.69,0.81,0.78,0.7,0.58,0,0,0,0,0,0,0.633333333,0.6,8.4868,是,1,37.5,20.51155636,0.055555556,2.0277486,-15.23253444,2.798463496,8799098166,0,0,1,0,0,0,0,0,16.62
002760.SZ, 凤形股份,23.18,安徽,机械设备,6/11/2015,1/1/1900,0.69,0.75,0.35,-0.97,0.12,0.38,0.56,0.65,0.68,0.73,0,0,0,0,0,0,0.823333333,0.353333333,8.5683,-,0,28.15384615,0,1.330188679,2.072042021,-6.76635726,2.705320775,2004270383,0,0,1,0,0,0,0,0,16.93
002761.SZ, 多喜爱,26.68,浙江,建筑装饰,6/10/2015,0.9187,0.95,0.85,0.14,0.19,0.18,0.35,0.5,0.67,0.9,0.69,0,0,0,0,0,1,0.906233333,0.343333333,5.2686,是,1,29.44054144,0,1.639514563,0.935489325,0.270086349,5.063963861,40442119665,0,0,0,0,0,0,0,0,8.22
002762.SZ, 金发拉比,8.45,广东,纺织服装,6/10/2015,0.04,0.09,0.13,0.11,0.45,0.36,0.66,1.85,1.71,1.35,0.96,0,0,0,0,0,1,0.086666667,0.956666667,2.7718,是,1,97.5,126.3783539,-0.909407666,4.695595592,-6.080324099,3.048560502,2821579250,0,0,1,0,0,0,0,0,5.78
002763.SZ, 汇洁股份,7.66,广东,纺织服装,6/10/2015,0.68,0.53,0.4608,0.43,0.57,0.85,0.88,0.82,0.67,0.62,0.64,0,0,0,0,0,1,0.556933333,0.85,4.6014,-,0,13.75389035,0,-0.344784314,3.487142765,-2.320591048,1.66471074,3038285250,0,1,1,0,0,0,0,0,7.35
002765.SZ, 蓝黛科技,10.95,重庆,汽车,6/12/2015,0.363,0.01,-0.33,0.01,0.29,0.61,0.41,0.52,0.35,0.49,0.7,0,0,0,0,0,0,0.014333333,0.513333333,3.5028,是,1,763.9534884,13.86875529,-0.972077922,1.533816016,3.024561562,3.126070572,4084203283,0,0,0,0,0,0,0,0,5.79
002766.SZ, *ST索菱,6.9,广东,计算机,6/11/2015,-0.7945,-3.095,0.0185,-0.74,0.35,0.42,0.41,0.47,0.45,0.49,0.61,0,0,0,0,0,0,-1.290333333,0.433333333,0.7648,-,0,10000,0,-3.977692308,1.410077589,-1.345276405,9.021966527,5314100576,0,0,0,0,0,0,0,0,4.51
002767.SZ, 先锋电子,12.09,浙江,电气设备,6/12/2015,0.16,0.14,0.18,0.17,0.31,0.3,0.6,0.89,0.86,0.81,0,0,0,0,0,0,1,0.16,0.596666667,5.1495,是,1,75.5625,0,-0.731843575,3.008261922,23.94260982,2.347800757,1503000000,0,0,1,0,0,0,0,0,10.8
002768.SZ, 国恩股份,25.67,山东,化工,6/30/2015,1/2/1900,2.69,1.46,1.16,0.85,0.55,1.03,1.05,0.86,0.76,0.61,0,0,0,0,0,1,2.173333333,0.876666667,12.8146,是,1,11.81134969,10.54722639,1.479087452,1.671237676,0.98342396,2.003183868,6352675000,0,1,0,0,0,0,0,0,31.32
002769.SZ, 普路通,8.3,广东,交通运输,6/29/2015,0.1,0.18,0.17,0.28,0.18,0.51,1.23,1.94,0.92,0.84,0.94,0,0.59,0.38,1.02,0,1,0.15,1.226666667,3.9457,是,1,55.33333333,0,-0.877717391,1.514762836,-3.2244693,2.10355577,2796152224,0,0,0,0,0,0,0,0,6.35
002770.SZ, *ST科迪,0,河南,食品饮料,6/30/2015,0.0631,-1.16,-0.0453,0.12,0.12,0.16,0.4,0.46,0.36,0.41,0,0,0,0,0,0,0,-0.380733333,0.34,0.1575,-,0,10000,0,-2.119803922,0.586848899,0.159147691,0,2594836679,0,0,0,0,1,0,0,1,1.78
002771.SZ, 真视通,10.08,北京,计算机,6/29/2015,0.06,0.1,0.15,0.26,0.43,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0.103333333,0.573333333,3.4221,是,1,97.5483871,0,-0.819767442,2.272701542,-6.280981028,2.945559744,1801873619,0,0,1,0,0,0,0,0,10.53
002772.SZ, 众兴菌业,7.3,甘肃,农林牧渔,6/26/2015,0.14,0.56,0.19,0.3,0.38,0.4696,0.83,0.81,0.49,0.59,0,0,0,0,0,0,1,0.296666667,0.7032,7.7582,是,1,24.60674157,71.4768288,-0.578119075,3.756477127,2.488444152,0.940939909,2762378010,0,0,1,0,1,0,0,0,11.55
002773.SZ, 康弘药业,14.09,四川,医药生物,6/26/2015,0.46,-0.3074,0.82,1.03,0.95,0.736,0.9314,0.6837,0.79,0.51,0.48,0.33,0.25,0,0,0,0,0.3242,0.7837,6.6232,是,1,43.46082665,0,-0.586321296,5.542150266,-1.769557455,2.127370455,12826522158,0,0,1,0,0,0,0,0,48.15
002774.SZ, 快意电梯,8.06,广东,机械设备,3/24/2017,0.8296,0.0918,0.0606,0.2126,0.2389,0.3914,0.2622,0.654,0.5309,0.5887,0,0,0,0,0,0,1,0.327333333,0.435866667,4.0407,是,1,24.62321792,0,-0.249005812,1.976846626,-12.71746787,1.994703888,2713704474,0,0,0,0,0,0,0,0,6.27
002775.SZ, 文科园林,4.1,广东,建筑装饰,6/29/2015,-3.24,0.26,0.478,0.5255,0.9847,0.5815,0.9231,1,1.08,0.97,0.95,0,0,0,0,0,0,-0.834,0.834866667,0.8511,-,0,10000,0,-1.99896191,0.842495124,0.017638737,4.817295265,2179259975,0,0,0,0,0,0,0,0,4.85
002776.SZ, ST柏龙,2.8,广东,纺织服装,6/26/2015,0,-0.59,0.28,0.54,0.54,0.55,1.32,1.37,1.3,1.15,0.82,0,0,0,0,0,0,-0.103333333,1.08,0,-,0,10000,0,-1.095679012,0,0,#DIV/0!,1517129279,0,0,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!,5.23
002777.SZ, 久远银海,13.48,四川,计算机,12/31/2015,0.7,0.59,0.72,0.69,0.57,0.97,0.95,0.93,0.9,0.75,0.72,0,0,0,0,0,1,0.67,0.95,4.5269,是,1,20.11940299,28.7433052,-0.294736842,2.390164575,-8.107684851,2.977755197,5568271358,0,0,1,0,0,0,0,0,23.34
002778.SZ, 高科石化,12.91,江苏,化工,1/6/2016,0.68,0.84,0.18,0.2,0.34,0.38,0.53,0.52,0.47,0.68,0,0.66,0.45,0.27,0,0,1,0.566666667,0.476666667,4.5417,是,1,22.78235294,21.90755211,0.188811189,1.624952545,1.221764604,2.842547945,1649238626,0,0,0,0,0,0,0,0,23.87
002779.SZ, 中坚科技,25.79,浙江,机械设备,12/9/2015,0.09,-0.18,0.06,0.09,0.18,0.27,0.74,0.86,0.7,0.72,0,0,0,0,0,0,0,-0.01,0.623333333,4.7739,是,1,10000,0,-1.016042781,2.481783674,-11.94946815,5.402291627,2906640000,0,0,1,0,0,0,0,0,12.68
002780.SZ, 三夫户外,11.91,北京,纺织服装,12/9/2015,-0.18,-0.45,-0.2,0.04,-0.13,0.52,0.62,0.56,0.65,0.56,0.67,0,0,0,0,0,0,-0.276666667,0.566666667,4.3502,-,0,10000,0,-1.488235294,2.483639615,9.704334014,2.737805158,2248773425,0,0,1,0,0,0,0,0,19.88
002781.SZ, 奇信股份,7.35,广东,建筑装饰,12/22/2015,-7.77,-2.47,0.38,0.75,0.66,0.48,0.72,0.83,0.7,0.67,0.62,0,0,0,0,0,0,-3.286666667,0.676666667,-1.0324,-,0,10000,0,-5.857142857,1.043288245,-0.474844109,-7.119333592,904500000,0,0,0,0,1,0,0,1,15.05
002782.SZ, 可立克,22.72,广东,电子,12/22/2015,0.0559,0.468,0.0523,0.1995,0.1348,0.1383,0.4475,0.4582,0.4153,0.5278,0.531,0.5799,0.4727,0,0,0,1,0.192066667,0.348,3.0885,是,1,118.2922596,0,-0.448084291,2.193244624,-4.522843727,7.356321839,6580270933,0,0,1,0,0,0,0,0,13.26
002783.SZ, 凯龙股份,9.54,湖北,化工,12/9/2015,-1.07,0.13,0.15,0.24,0.55,1.3,1.56,1.71,1.91,1.68,1.69,1.5,1.52,0.83,0,0,0,-0.263333333,1.523333333,3.3749,-,0,10000,0,-1.172866521,0.596709464,0.21288037,2.826750422,3164544469,0,0,0,0,0,0,0,0,10.05
002785.SZ, 万里石,25.98,福建,建筑材料,12/23/2015,-0.1155,0.0605,-0.18,0.05,-0.03,0.12,0.14,0.14,0.25,0.23,0,0,0,0,0,0,0,-0.078333333,0.133333333,2.9986,-,0,10000,0,-1.5875,1.484376147,1.82660013,8.66404322,4810000000,0,0,0,0,0,0,0,0,16.61
002786.SZ, 银宝山新,7.12,广东,机械设备,12/23/2015,-1.25,-0.85,-0.69,0.11,0.17,0.26,0.8,0.58,0.91,0.72,0.77,0,0,0,0,0,0,-0.93,0.546666667,1.0091,-,0,10000,0,-2.701219512,0.766824756,0.165006975,7.05579229,3196697400,0,0,0,0,0,0,0,0,6.81
002787.SZ, 华源控股,6.29,江苏,轻工制造,12/31/2015,0.06,0.15,0.22,0.18,0.33,0.76,0.8,0.69,0.66,0.55,0,0,0,0,0,0,1,0.143333333,0.75,4.7164,-,0,43.88372093,0,-0.808888889,1.866633851,1.990665252,1.333644305,1725236850,0,0,0,0,1,0,0,0,6.26
002788.SZ, 鹭燕医药,7.96,福建,医药生物,2/18/2016,0.79,0.74,0.78,0.94,1.02,0.95,1.17,1.14,1.13,0.94,0.67,0,0,0,0,0,1,0.77,1.086666667,6.4133,是,1,10.33766234,0,-0.291411043,1.186317413,0.4228711,1.241170692,3135330060,0,1,0,0,1,0,0,1,7.93
002789.SZ, 建艺集团,14.87,广东,建筑装饰,3/11/2016,-6.76,-0.18,0.16,0.67,1.13,1.08,1.31,1.44,1.45,1.17,0,0,0,0,0,0,0,-2.26,1.276666667,0.9062,-,0,10000,0,-2.770234987,0.807277011,-0.242009553,16.4091812,2753505617,0,0,0,0,0,0,0,0,17.69
002790.SZ, 瑞尔特,8.81,福建,轻工制造,3/8/2016,0.33,0.27,0.44,0.63,1,1.17,1.29,1.16,1.12,0.81,0,0,0,0,0,0,1,0.346666667,1.206666667,4.2405,是,1,25.41346154,44.99140499,-0.712707182,4.099420323,-4.023491955,2.07758519,2758875900,0,0,1,0,0,0,0,0,5.8
002791.SZ, 坚朗五金,80.5,广东,建筑材料,3/29/2016,1/2/1900,2.54,1.39,0.54,0.59,1.25,1.24,1.27,1.35,1.09,0.68,0,0,0,0,0,1,2.233333333,1.253333333,14.91,是,1,36.04477612,0,0.781914894,1.743995847,-135.3723151,5.399061033,26591358000,0,0,0,0,0,0,0,0,144
002792.SZ, 通宇通讯,12.46,广东,通信,3/28/2016,0.12,0.21,0.07,0.2,0.49,0.96,2.07,2.95,0.76,0.59,0.8189,0.882,1.298,0,0,0,1,0.133333333,1.993333333,6.733,是,1,93.45,19.55521553,-0.933110368,3.123273868,-2.50823965,1.850586663,4704066502,0,0,1,0,0,0,0,0,18.05
002793.SZ, 罗欣药业,7.34,浙江,医药生物,4/15/2016,0.28,0.22,0.57,0.54,0.58,1.09,1.09,0.85,0.61,0.72,0,0,0,0,0,0,1,0.356666667,1.01,2.9956,是,1,20.57943925,10.81287516,-0.646864686,1.589205744,3.229721365,2.450260382,12529180023,0,0,0,0,0,0,0,0,10.37
002795.SZ, 永和智控,8.68,浙江,机械设备,4/28/2016,0.09,0.06,0.3,0.41,0.29,0.74,0.88,0.87,0.69,0.57,0,0,0,0,0,0,1,0.15,0.83,3.7193,是,1,57.86666667,0,-0.819277108,1.083612557,2.958956521,2.333772484,2288303937,0,0,0,0,0,0,0,0,9.54
002796.SZ, 世嘉科技,10.4,江苏,机械设备,5/10/2016,-2.64,0.15,0.57,0.48,0.32,0.68,0.9,0.95,0.86,0.67,0.37,0,0,0,0,0,0,-0.64,0.843333333,3.5304,-,0,10000,0,-1.758893281,1.554392424,13.79241539,2.945841831,1842716720,0,0,0,0,0,0,0,0,16.26
002797.SZ, 第一创业,6.1,广东,非银金融,5/11/2016,0.18,0.21,0.146,0.036,0.12,0.27,0.52,0.26,0.08,0.11,0,0,0,0,0.89,0,1,0.178666667,0.35,3.4312,是,1,34.14179104,0,-0.48952381,0,0,1.777803684,23533440000,0,0,0,0,0,0,0,0,9.95
002798.SZ, 帝欧家居,8.25,四川,建筑材料,5/25/2016,0.18,1.4401,1.48,0.99,0.63,0.65,0.82,0.69,0.81,0.84,0.77,0,0,0,0,0,1,1.033366667,0.72,11.0384,是,1,7.983613432,110.6779365,0.435231481,1.520597541,0.93959193,0.747390926,3652297730,0,1,0,0,1,0,0,1,20.5
002799.SZ, 环球印务,12.85,陕西,轻工制造,6/8/2016,0.42,0.56,0.44,0.19,0.15,0.31,0.46,0.51,0.48,0.51,0.46,0.43,0.33,0.25,0,0,1,0.473333333,0.426666667,3.0095,-,0,27.14788732,0,0.109375,1.247778186,2.347954714,4.269812261,2547720000,0,0,0,0,0,0,0,0,20.99
002800.SZ, 天顺股份,16.41,新疆,交通运输,5/30/2016,0.3798,0.39,0.27,0.08,0.55,0.53,0.58,0.58,0.57,0.56,0.45,0,0,0,0,0,1,0.3466,0.563333333,5.2006,是,1,47.34564339,0,-0.384733728,1.984798513,4.976507886,3.155405146,1790061064,0,0,0,0,0,0,0,0,19.22
002801.SZ, 微光股份,30.8,浙江,电气设备,6/22/2016,1/1/1900,1.26,1.4,0.83,0.91,1.94,1.86,1.61,1.39,1.22,1.06,0,0,0,0,0,1,1.256666667,1.803333333,5.821,是,1,24.50928382,63.1776563,-0.303142329,5.388716607,-9.345658687,5.291187081,5818874880,0,0,1,0,0,0,0,0,35.62
002802.SZ, 洪汇新材,15,江苏,化工,6/29/2016,0.81,0.87,0.82,0.68,0.67,0.56,0.56,0.38,0.51,0.73,0.65,0,0,0,0,0,1,0.833333333,0.5,5.7527,是,1,18,0,0.666666667,4.75257783,-8.796512788,2.607471274,1924418640,0,0,1,0,0,0,0,0,24.17
002803.SZ, 吉宏股份,12.02,福建,轻工制造,7/12/2016,0.6,1.48,1.52,1.08,0.69,0.43,0.43,0.22,0.42,0.42,0.27,0,0,0,0,0,1,1.2,0.36,4.8198,-,0,10.01666667,0,2.333333333,2.037253929,-4.80571414,2.493879414,4643081964,0,1,1,0,0,0,0,0,32.24
002805.SZ, 丰元股份,53.95,山东,化工,7/7/2016,0.33,-0.2,0.08,0.17,0.39,0.27,0.36,0.47,0.29,0.59,0.7,0,0.7,0.87,0.67,0,0,0.07,0.366666667,5.8618,是,1,770.7142857,0,-0.809090909,1.45200779,8.805450899,9.20365758,5958949545,0,0,0,0,0,0,0,0,13.65
002806.SZ, 华锋股份,13.73,广东,有色金属,7/26/2016,0.31,-1.33,0.19,0.53,0.21,0.38,0.4274,0.27,0.4161,0.5346,0.5481,0,0,0,0,0,0,-0.276666667,0.359133333,6.2342,-,0,10000,0,-1.77037312,1.965205137,2.985718301,2.202367585,2064901115,0,0,0,0,0,0,0,0,10.65
002807.SZ, 江阴银行,4.88,江苏,银行,9/2/2016,0.5178,0.4355,0.4396,0.4374,0.4574,0.4779,0.5228,0.6567,0.8042,0.8698,0.7784,0.75,0,0.96,0,0,1,0.4643,0.552466667,5.8316,是,1,10.51044583,30.69524227,-0.159587305,0,0,0.836820084,8840090452,0,1,0,0,1,0,0,1,4.28
002808.SZ, 恒久科技,8.65,江苏,电子,8/12/2016,-0.608,0.095,0.078,0.181,0.159,0.41,0.469,0.467,0.435,0.384,0.527,0,0,0.41,0.29,0.07,0,-0.145,0.448666667,1.5308,-,0,10000,0,-1.323179792,2.446802759,-4.97656519,5.650640188,2010624000,0,0,1,0,0,0,0,0,8.06
002809.SZ, 红墙股份,10.01,广东,化工,8/23/2016,0.54,0.7,1.06,0.57,0.67,0.99,1.38,1.35,1,0.75,0.54,0,0,0,0,0,1,0.766666667,1.24,6.9032,是,1,13.05652174,18.49470295,-0.38172043,2.172927583,3.559606203,1.45005215,1937274004,0,1,1,0,1,0,0,1,10.75
002810.SZ, 山东赫达,36.8,山东,化工,8/26/2016,0.97,1.33,0.8276,0.6262,0.4847,0.61,0.69,0.77,0.87,0.96,0.65,0,0,0,0,0,1,1.042533333,0.69,4.5194,是,1,35.29863154,0,0.510917874,0.962094708,2.837809279,8.142673806,16885573012,0,0,0,0,0,0,0,0,34.4
002811.SZ, 郑中设计,8.37,广东,建筑装饰,9/8/2016,0.07,0.1,0.74,0.63,0.6,0.55,0.81,0.83,0.77,0.62,0,0,0,0,0,0,1,0.303333333,0.73,5.04,是,1,27.59340659,0,-0.584474886,2.296229184,19.68203259,1.660714286,2419602098,0,0,1,0,0,0,0,0,8.8
002812.SZ, 恩捷股份,213.98,云南,化工,9/14/2016,1/3/1900,1.34,1.06,1.21,1.16,1.52,1.49,1.27,1.24,1.18,0.95,0,0,0,0,0,1,1.816666667,1.426666667,15.4431,是,1,117.787156,9.935131693,0.273364486,1.364691772,1.749529559,13.85602632,1.89E+11,1.00E+00,0,0,0,0,0,0,0,141.78
002813.SZ, 路畅科技,36.4,广东,汽车,10/12/2016,0.0437,0.6599,-2.93,0.14,0.2,0.43,0.51,0.98,0.83,1.13,0,0,0,0,0,0,0,-0.742133333,0.64,3.2298,-,0,10000,0,-2.159583333,1.717680495,-10.5175116,11.27004768,2952000000,0,0,0,0,0,0,0,0,21.79
002815.SZ, 崇达技术,12.63,广东,电子,10/12/2016,0.63,0.5,0.63,0.7929,1.0827,1.01,0.84,2.43,1.06,1.21,1.17,0.85,0,0,0,0,1,0.586666667,1.426666667,5.0215,是,1,21.52840909,49.00961559,-0.588785047,1.635081618,2.669817186,2.515184706,9710920140,0,0,0,0,0,0,0,0,14.44
002816.SZ, 和科达,19.87,广东,机械设备,10/25/2016,0.13,-0.51,-0.68,0.06,0.16,0.38,0.53,0.5172,0.5261,0.6025,0,0,0,0,0,0,0,-0.353333333,0.475733333,4.1916,-,0,10000,0,-1.742713004,5.808147851,-28.89066891,4.740433247,1806000000,0,0,1,0,0,0,0,0,23.02
