Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231,YTDchg,YTD_AVG
300169.SZ, 天晟新材,6.3300,江苏省,基础化工,2011-08-03,-0.5400,0.3700 ,-1.6900,0.2100 ,-1.3200,0.3400 ,0.6000 ,0.7400 ,0.3900 ,0.3500 ,0.3100 ,1.0300 ,1.0900 ,0.7400 ,0.3000 ,0.0000 ,0.0000 ,0,-0.62,0.56,0.8307,-,0,10000.00,0.0000,-2.11 ,0.8232,0.2372,7.62,2063480872,0,0,0,1,0,1,0,0,10.7900,-11.84 ,6.42 
300170.SZ, 汉得信息,7.1100,上海市,计算机,2011-08-03,-0.2400,-0.1100,0.1000 ,0.3200 ,0.4700 ,0.2800 ,0.2500 ,0.2800 ,0.3300 ,0.6500 ,1.2900 ,1.8800 ,1.3700 ,0.7800 ,0.1600 ,0.0000 ,0.0000 ,0,-0.08,0.27,4.3664,是,1,10000.00,13.1929,-1.31 ,3.8538,-15.9269,1.63,6996362292,0,0,1,1,0,1,0,0,12.0700,-14.44 ,6.65 
300171.SZ, 东富龙,15.8900,上海市,医药生物,2011-08-18,-0.6600,0.0800 ,-0.1100,0.1200 ,0.2300 ,0.2900 ,0.4700 ,0.3400 ,0.5100 ,0.1400 ,0.3000 ,0.3700 ,0.6900 ,0.6200 ,0.4400 ,0.0000 ,0.0000 ,0,-0.23,0.37,9.8523,是,1,10000.00,29.4509,-1.63 ,2.0128,-11.7320,1.61,12088707441,0,0,1,1,0,1,0,0,9.6400,-11.67 ,15.32 
300172.SZ, 中电环保,4.8600,江苏省,环保,2011-08-18,0.0506 ,0.1761 ,0.2297 ,0.2451 ,0.1864 ,0.1412 ,0.5805 ,0.2754 ,0.5500 ,0.7400 ,0.4900 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.15,0.33,2.6276,是,1,31.95,44.3769,-0.54 ,2.0281,3.6763,1.85,3288810600,0,0,1,1,0,1,0,0,17.5000,-9.50 ,5.34 
300173.SZ, 福能东方,4.1500,广东省,电力设备,2011-08-19,-0.5002,-0.4011,-1.2305,0.0254 ,0.0348 ,0.1000 ,0.1447 ,0.1389 ,0.3064 ,0.2000 ,0.1900 ,0.3200 ,0.4800 ,0.2900 ,0.1400 ,0.1400 ,0.0000 ,0,-0.71,0.13,1.1569,-,0,10000.00,0.0000,-6.56 ,1.0312,0.1523,3.59,3049111647,0,0,0,1,0,1,0,0,6.8900,-15.48 ,3.97 
300174.SZ, 元力股份,14.0500,福建省,基础化工,2011-08-19,0.0200 ,0.2500 ,0.2700 ,0.2400 ,0.1500 ,0.2100 ,0.2000 ,0.3300 ,0.7100 ,0.6100 ,0.5400 ,0.7900 ,0.7400 ,0.4900 ,0.1400 ,0.0000 ,0.0000 ,1,0.18,0.25,7.7746,是,1,78.06,8.0043,-0.27 ,5.1712,-2.2906,1.81,5140232683,0,0,1,1,0,1,0,0,6.1800,-12.24 ,14.36 
300175.SZ, 朗源股份,6.7000,山东省,农林牧渔,2011-08-19,0.0600 ,-1.4500,0.1200 ,0.1800 ,-1.7600,0.1000 ,0.2269 ,0.2442 ,0.1200 ,-0.9949,0.0512 ,0.6897 ,0.8178 ,0.4806 ,0.0143 ,0.0000 ,0.0000 ,0,-0.42,0.19,1.1740,-,0,10000.00,0.0000,-3.22 ,2.1351,21.4878,5.71,3154360000,0,0,1,1,0,1,0,0,6.1600,11.67 ,5.99 
300176.SZ, 派生科技,4.8800,广东省,汽车,2011-08-19,0.4100 ,0.3100 ,0.3000 ,0.1800 ,0.1400 ,0.1200 ,0.1200 ,0.2100 ,0.7600 ,0.8200 ,1.0300 ,2.4700 ,1.9000 ,1.1400 ,0.6200 ,0.0000 ,0.0000 ,1,0.34,0.15,2.3153,-,0,14.35,0.0000,1.27 ,0.7611,1.8346,2.11,1889930304,0,1,0,1,0,1,0,0,13.6500,-27.81 ,4.95 
300177.SZ, 中海达,5.2400,广东省,国防军工,2011-08-26,0.5235 ,0.3636 ,0.3787 ,0.4293 ,0.6387 ,0.6181 ,0.4708 ,0.5182 ,0.6976 ,0.6778 ,0.7450 ,1.0326 ,0.9683 ,0.7011 ,0.3024 ,0.0000 ,0.0000 ,1,0.42,0.54,2.8376,-,0,12.42,0.0000,-0.21 ,1.8273,6.7958,1.85,3899445906,0,1,0,1,0,1,0,0,16.1600,-27.12 ,5.39 
300178.SZ, 腾邦退,0.0000,广东省,-,2011-08-31,0.2101 ,0.3500 ,0.3200 ,0.2300 ,0.1300 ,0.3000 ,0.2200 ,0.1700 ,0.3800 ,0.5800 ,0.5400 ,0.9000 ,0.7000 ,0.9000 ,0.3400 ,0.0000 ,0.0000 ,1,0.29,0.23,0.0000,-,0,0.00,0.0000,0.28 ,0.0000,0.0000,#DIV/0!,123301658.6,0,1,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,4.9700,0.00 ,0.00 
300179.SZ, 四方达,7.1400,河南省,机械设备,2011-09-06,1.5200 ,0.7500 ,0.3600 ,0.2700 ,0.1600 ,0.1100 ,0.1218 ,0.0208 ,0.0870 ,0.1290 ,0.1450 ,0.9180 ,0.8490 ,0.4910 ,0.4140 ,0.0000 ,0.0000 ,1,0.88,0.08,2.1759,-,0,8.14,0.0000,9.41 ,4.9278,-34.2074,3.28,3469389046,0,1,1,1,0,1,0,0,16.7800,-19.87 ,7.07 
300180.SZ, 华峰超纤,3.4800,上海市,基础化工,2011-09-06,0.2126 ,0.1905 ,0.1682 ,0.0848 ,0.1667 ,0.1363 ,0.0304 ,0.1560 ,0.1674 ,0.1892 ,0.3402 ,0.6024 ,0.5833 ,0.8945 ,0.4382 ,0.0000 ,0.0000 ,1,0.19,0.11,2.7017,-,0,18.27,0.0000,0.77 ,1.1208,2.3852,1.29,6128489339,0,0,0,1,1,1,1,0,5.7900,-21.27 ,3.54 
300181.SZ, 佐力药业,11.1000,浙江省,医药生物,2011-09-16,-0.5765,-1.9500,-0.7021,0.1200 ,0.1837 ,0.2128 ,0.3590 ,0.2064 ,0.2820 ,0.2396 ,0.3363 ,0.4220 ,0.6700 ,0.5400 ,0.3100 ,0.0000 ,0.0000 ,0,-1.08,0.26,3.8549,是,1,10000.00,77.0737,-5.15 ,2.5956,-2.7563,2.88,7785399419,0,0,1,1,0,1,0,0,3.8600,4.13 ,10.37 
300182.SZ, 捷成股份,5.0900,北京市,传媒,2011-09-16,0.0700 ,0.3200 ,0.2500 ,0.1919 ,0.1514 ,0.0522 ,0.0173 ,0.4300 ,0.3800 ,0.6700 ,0.3500 ,1.2200 ,0.8600 ,0.5900 ,0.4100 ,0.0000 ,0.0000 ,1,0.21,0.17,2.7939,-,0,23.86,0.0000,0.28 ,0.8836,1.9520,1.82,13558872467,0,0,0,1,0,1,0,0,6.8100,0.20 ,4.56 
300183.SZ, 东软载波,12.5800,山东省,通信,2011-09-16,-0.1866,-0.2552,-0.1184,-0.3814,0.0257 ,-0.1800,0.0300 ,0.0300 ,0.0800 ,0.1100 ,0.0900 ,0.5100 ,0.5000 ,0.3300 ,0.3600 ,0.3300 ,0.1900 ,0,-0.19,-0.04,6.7997,是,1,10000.00,42.5024,3.67 ,7.0265,-2.3788,1.85,5819622943,0,0,1,1,0,1,0,0,3.8500,-16.63 ,11.86 
300184.SZ, 力源信息,4.9000,湖北省,电子,2011-09-16,0.2200 ,0.1200 ,0.1700 ,0.0800 ,0.1100 ,0.1300 ,0.3700 ,0.2700 ,0.2400 ,0.3100 ,0.4700 ,0.4100 ,0.4800 ,0.2400 ,0.1500 ,0.0000 ,0.0000 ,1,0.17,0.26,3.0486,-,0,28.82,0.0000,-0.34 ,2.5553,7.1686,1.61,5654658418,0,0,1,1,0,1,0,0,10.7700,-17.65 ,4.63 
300185.SZ, 通裕重工,2.3500,山东省,电力设备,2011-09-27,-0.3600,-0.0200,-0.3400,0.0200 ,-0.8100,0.3500 ,0.3700 ,0.2500 ,0.4300 ,0.1900 ,0.4300 ,1.0200 ,1.0400 ,0.8400 ,0.4900 ,0.0000 ,0.0000 ,0,-0.24,0.32,1.7041,是,1,10000.00,47.5216,-1.74 ,1.2761,1.2624,1.38,9157787711,0,0,0,1,1,1,1,0,3.3500,-2.08 ,2.29 
300186.SZ, 大华农,0.0000,广东省,-,2011-09-27,0.0222 ,-0.3836,0.0980 ,0.0783 ,0.1050 ,0.2533 ,0.5000 ,0.6600 ,0.6300 ,0.8100 ,0.6400 ,0.7900 ,0.4800 ,0.2300 ,0.1100 ,0.0000 ,0.0000 ,0,-0.09,0.47,0.0000,-,0,10000.00,0.0000,-1.19 ,0.0000,0.0000,#DIV/0!,24658624800,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,4.2100,0.00 ,0.00 
300187.SZ, 永清环保,4.5600,湖南省,环保,2011-09-27,-6.3711,-1.6572,-4.9513,-0.9434,0.1800 ,0.0200 ,0.0440 ,-0.7420,0.0380 ,-1.4010,-0.0250,1.1200 ,1.1110 ,0.8540 ,1.2830 ,0.0000 ,0.0000 ,0,-4.33,-0.23,1.4951,-,0,10000.00,0.0000,18.14 ,0.7883,-0.1146,3.05,2944037072,0,0,0,1,0,1,0,0,11.7400,-15.24 ,4.75 
300188.SZ, 国投智能,15.9100,福建省,计算机,2011-10-12,-0.1000,0.1100 ,-0.5400,-2.3200,-4.7300,0.1500 ,0.6976 ,0.4533 ,0.8660 ,0.1400 ,0.3700 ,0.8700 ,0.7500 ,0.6700 ,0.7600 ,0.0000 ,0.0000 ,0,-0.18,0.43,4.8935,是,1,10000.00,26.1569,-1.41 ,2.7331,-4.3777,3.25,13674284002,0,0,1,1,0,1,0,0,4.0900,-0.69 ,14.14 
300189.SZ, 神农科技,3.0900,海南省,农林牧渔,2011-10-12,0.0200 ,-0.1700,-0.3900,-0.2900,-0.1100,0.1700 ,0.1600 ,0.1600 ,0.3400 ,0.1300 ,0.7600 ,1.1500 ,1.1500 ,0.6000 ,0.6500 ,0.0000 ,0.0000 ,0,-0.18,0.16,0.7883,-,0,10000.00,0.0000,-2.10 ,2.8397,-7.2858,3.92,3164160000,0,0,1,1,0,1,0,0,5.8700,-6.08 ,2.95 
300190.SZ, 维尔利,3.3100,江苏省,环保,2011-10-26,-1.2100,0.3600 ,0.3500 ,0.7300 ,0.6700 ,0.5700 ,0.4200 ,0.6700 ,0.9700 ,0.8100 ,0.6700 ,1.3900 ,1.2700 ,0.9600 ,0.7300 ,0.7730 ,0.0000 ,0,-0.17,0.55,4.9117,是,1,10000.00,-8.5648,-1.30 ,1.3731,0.2507,0.67,2587058872,0,0,0,1,1,1,1,0,23.8700,-20.81 ,3.53 
300191.SZ, 潜能恒信,13.0200,北京市,石油石化,2011-11-02,0.1600 ,0.1800 ,0.0500 ,0.1700 ,0.7300 ,0.1500 ,0.2720 ,0.2315 ,0.2516 ,0.3000 ,0.3500 ,0.4600 ,0.4400 ,0.3200 ,0.1500 ,0.0000 ,0.0000 ,1,0.13,0.22,3.9521,是,1,100.15,15.5882,-0.40 ,1.6414,-4.3172,3.29,4166400000,0,0,0,1,0,1,0,0,5.1100,-15.84 ,11.78 
300192.SZ, 科德教育,9.8500,江苏省,社会服务,2011-10-26,-1.4558,-0.4800,0.0800 ,0.0500 ,0.1300 ,0.1200 ,0.1100 ,0.1400 ,0.3900 ,0.4000 ,0.6200 ,0.7500 ,0.4500 ,0.1700 ,0.0500 ,0.0000 ,0.0000 ,0,-0.62,0.12,2.2472,-,0,10000.00,0.0000,-6.02 ,1.9968,-2.7861,4.38,3242061791,0,0,0,1,0,1,0,0,5.8200,-0.20 ,8.73 
300193.SZ, 佳士科技,7.0900,广东省,机械设备,2011-11-02,2.4200 ,1.0800 ,1.3400 ,0.6100 ,0.5600 ,0.7100 ,0.4100 ,0.6400 ,0.4300 ,0.5600 ,0.2300 ,1.2200 ,1.2200 ,0.2900 ,0.0700 ,0.0000 ,0.0000 ,1,1.61,0.59,4.2847,是,1,4.39,26.6486,1.75 ,3.5055,-1.5535,1.65,3496778549,0,1,1,1,0,1,0,1,72.2800,-8.75 ,6.79 
300194.SZ, 福安药业,3.6700,重庆市,医药生物,2011-11-02,0.1959 ,0.1600 ,0.1640 ,0.1620 ,-0.3630,0.2550 ,-0.4200,-0.4000,0.1800 ,0.6100 ,1.0400 ,1.3200 ,0.9700 ,0.5900 ,0.7600 ,0.0000 ,0.0000 ,0,0.17,-0.19,3.3160,是,1,21.18,29.0730,-1.92 ,1.4973,21.4106,1.11,4366244442,0,0,0,1,1,1,1,0,10.0000,-16.21 ,3.71 
300195.SZ, 长荣股份,5.1800,天津市,机械设备,2011-11-15,-0.3631,0.0700 ,-0.9400,0.3500 ,0.4542 ,0.1691 ,0.0397 ,0.0615 ,0.1200 ,0.2000 ,0.5800 ,1.1800 ,1.1900 ,0.6200 ,0.3200 ,0.0000 ,0.0000 ,0,-0.41,0.09,6.1667,-,0,10000.00,0.0000,-5.56 ,1.1323,0.8914,0.84,2193146504,0,0,0,1,1,1,1,0,4.1700,-23.82 ,5.39 
300196.SZ, 长海股份,9.3600,江苏省,建筑材料,2011-11-23,0.0307 ,0.0426 ,0.0744 ,0.0323 ,0.0239 ,0.0181 ,0.0780 ,0.0600 ,-0.3800,0.0400 ,0.3100 ,1.2200 ,0.9693 ,0.7109 ,0.7300 ,0.5800 ,0.3000 ,0,0.05,0.05,10.1557,是,1,190.12,10.0016,-0.05 ,4.1123,-14.5590,0.92,3825583351,0,0,1,1,1,1,1,0,9.2000,-13.97 ,9.61 
300197.SZ, 节能铁汉,2.0800,广东省,建筑装饰,2011-12-16,0.0700 ,0.0200 ,-1.0300,-2.7800,0.0400 ,0.1119 ,0.2100 ,0.1800 ,0.2400 ,0.1000 ,0.1800 ,0.7200 ,0.7600 ,0.5100 ,0.1900 ,0.0000 ,0.0000 ,0,-0.31,0.17,1.9498,-,0,10000.00,0.0000,-2.87 ,0.6537,0.3420,1.07,6167820006,0,0,0,1,1,1,1,0,4.6500,0.48 ,2.11 
300198.SZ, 纳川股份,1.9800,福建省,建筑材料,2011-12-29,-0.7312,0.1396 ,0.0114 ,0.0127 ,-1.5861,0.1711 ,0.4535 ,0.1805 ,0.1955 ,0.1500 ,0.1539 ,0.8000 ,0.7300 ,0.3800 ,0.2800 ,0.0000 ,0.0000 ,0,-0.19,0.27,1.0280,-,0,10000.00,0.0000,-1.72 ,0.5753,0.7008,1.93,2042466109,0,0,0,1,0,1,0,0,5.3700,-26.39 ,2.03 
300199.SZ, 翰宇药业,13.7800,广东省,医药生物,2011-12-29,1.0780 ,1.9147 ,1.8600 ,1.0900 ,0.5700 ,0.0353 ,0.0175 ,0.0491 ,0.0237 ,0.0132 ,0.2175 ,0.5482 ,0.6461 ,0.4396 ,0.5255 ,0.0000 ,0.0000 ,1,1.62,0.03,1.3858,-,0,8.52,0.0000,46.62 ,0.7076,0.4088,9.94,12171065610,0,1,0,1,0,1,0,0,50.4500,1.47 ,12.12 
300200.SZ, 高盟新材,6.6000,北京市,基础化工,2011-12-29,-0.0040,0.0946 ,0.0900 ,0.0600 ,0.0474 ,0.1400 ,0.1300 ,0.1200 ,0.5000 ,0.4600 ,0.8800 ,1.1400 ,0.9900 ,0.6100 ,0.4300 ,0.0000 ,0.0000 ,0,0.06,0.13,4.5615,是,1,109.63,45.9247,-0.54 ,3.8775,-9.4568,1.45,2844423160,0,0,1,1,1,1,1,0,6.1100,-25.25 ,6.56 
300201.SZ, 海伦哲,4.5500,江苏省,机械设备,2011-12-29,-0.6300,-0.4300,-1.9100,0.0300 ,0.4600 ,0.0900 ,0.5600 ,-0.4800,0.1200 ,-0.1200,0.2200 ,0.6600 ,0.8200 ,0.7000 ,0.4200 ,0.2500 ,0.0000 ,0,-0.99,0.06,1.3041,-,0,10000.00,0.0000,-18.47 ,1.6762,24.2964,3.49,4736192907,0,0,0,1,0,1,0,0,4.6400,-9.72 ,4.19 
300202.SZ, 聚龙退,0.0000,辽宁省,-,2012-01-10,0.0700 ,0.1400 ,0.0800 ,0.0600 ,0.0500 ,0.0200 ,0.0600 ,0.0200 ,0.1700 ,0.0400 ,0.6000 ,1.5300 ,0.8900 ,0.4300 ,0.1800 ,0.0000 ,0.0000 ,1,0.10,0.03,0.0000,-,0,0.00,0.0000,1.90 ,0.0000,0.0000,#DIV/0!,274752000,0,1,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,5.6100,0.00 ,0.00 
300203.SZ, 聚光科技,14.1500,浙江省,环保,2012-01-10,0.4700 ,0.4519 ,0.3997 ,0.7449 ,0.7700 ,0.8200 ,0.6772 ,0.5755 ,0.5173 ,0.7731 ,0.5887 ,0.7323 ,0.5300 ,0.4500 ,0.4000 ,0.0000 ,0.0000 ,1,0.44,0.69,7.1351,-,0,32.12,0.0000,-0.36 ,1.1272,0.8619,1.98,6349637040,0,0,0,1,0,1,0,0,5.9500,-10.73 ,13.49 
300204.SZ, 舒泰神,7.2100,北京市,医药生物,2012-01-13,0.5000 ,0.7900 ,0.6000 ,0.5200 ,0.8700 ,0.4100 ,0.4500 ,0.3400 ,0.5000 ,0.6200 ,1.0800 ,0.9400 ,0.6900 ,0.3200 ,0.2600 ,0.0000 ,0.0000 ,1,0.63,0.40,2.8481,-,0,11.44,0.0000,0.58 ,2.2827,-3.9707,2.53,3444740122,0,1,1,1,0,1,0,0,45.1100,-29.04 ,7.56 
300205.SZ, ST天喻,5.9700,湖北省,通信,2012-01-13,0.8100 ,0.8200 ,0.5900 ,0.5400 ,0.4500 ,0.6600 ,0.5700 ,0.4600 ,0.5100 ,0.9000 ,0.6500 ,1.5500 ,1.7100 ,1.1400 ,0.9400 ,0.0000 ,0.0000 ,1,0.74,0.56,3.4590,是,1,8.07,22.3878,0.31 ,1.2051,9.5447,1.73,2567434320,0,1,0,1,0,1,0,1,15.4900,-45.03 ,6.58 
300206.SZ, 理邦仪器,10.0100,广东省,医药生物,2012-02-01,-0.3300,-0.1800,-0.9200,0.0200 ,-1.3700,0.2800 ,0.2500 ,0.1600 ,0.3700 ,0.5200 ,0.6200 ,0.7000 ,0.5300 ,0.3000 ,0.1800 ,0.0000 ,0.0000 ,0,-0.48,0.23,3.1855,是,1,10000.00,51.5007,-3.07 ,4.4590,-2.0991,3.14,5823035678,0,0,1,1,0,1,0,0,4.1900,-1.96 ,9.13 
300207.SZ, 欣旺达,14.3600,广东省,电力设备,2012-02-16,0.2100 ,0.1900 ,0.1400 ,0.2000 ,0.3100 ,0.2900 ,0.2500 ,0.2900 ,0.3300 ,0.5300 ,1.7200 ,1.4500 ,0.9200 ,0.3200 ,0.2300 ,0.0000 ,0.0000 ,1,0.18,0.28,10.7689,是,1,79.78,14.0064,-0.35 ,1.1575,2.6239,1.33,26741439796,0,0,0,1,1,1,1,0,11.3500,-2.71 ,13.33 
300208.SZ, 青岛中程,4.4800,山东省,综合,2012-02-16,-0.1000,0.0500 ,-0.1200,0.0157 ,0.0900 ,0.1700 ,0.1700 ,0.3900 ,0.8400 ,0.7200 ,0.6700 ,0.6200 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,-0.06,0.24,1.4171,-,0,10000.00,0.0000,-1.23 ,0.8582,-0.0288,3.16,3357648000,0,0,0,1,0,1,0,0,5.8900,-32.93 ,4.02 
300209.SZ, ST有棵树,3.1300,湖南省,计算机,2012-02-16,-0.3528,-0.6538,0.1395 ,0.0794 ,0.0614 ,0.0586 ,0.1008 ,0.1707 ,0.4187 ,0.3913 ,0.7652 ,0.8798 ,0.7342 ,0.6425 ,0.5905 ,0.0000 ,0.0000 ,0,-0.29,0.11,0.1741,-,0,10000.00,0.0000,-3.63 ,0.6369,-0.3444,17.98,1321195943,0,0,0,1,0,1,0,0,4.8300,11.79 ,2.57 
300210.SZ, 森远股份,11.6100,辽宁省,环保,2012-02-09,0.0226 ,0.0723 ,0.1378 ,0.1399 ,-4.2063,0.1356 ,0.5150 ,0.3770 ,0.5230 ,0.9350 ,2.0350 ,1.8760 ,0.7950 ,1.7560 ,1.5010 ,0.0000 ,0.0000 ,0,0.08,0.34,1.1755,-,0,149.68,0.0000,-0.77 ,1.0829,1.7695,9.88,5621793654,0,0,0,1,0,1,0,0,4.8900,17.63 ,9.51 
300211.SZ, 亿通科技,7.0800,江苏省,通信,2012-02-29,0.0200 ,0.0500 ,-0.4400,0.0500 ,-0.9100,0.1800 ,0.1300 ,0.6100 ,0.2900 ,0.1800 ,0.3300 ,0.7500 ,0.6000 ,0.4800 ,0.4800 ,0.0000 ,0.0000 ,0,-0.12,0.31,1.7085,是,1,10000.00,10.8829,-1.40 ,5.7992,-1.7454,4.14,2151663139,0,0,1,1,0,1,0,0,4.1700,-29.97 ,6.73 
300212.SZ, 易华录,26.9900,北京市,计算机,2012-03-08,-0.1900,-0.2600,-0.6800,0.0600 ,0.0600 ,0.0300 ,0.0600 ,0.0402 ,0.2738 ,0.5600 ,1.0200 ,1.4700 ,1.0200 ,0.7600 ,0.4400 ,0.0000 ,0.0000 ,0,-0.38,0.04,5.8809,-,0,10000.00,0.0000,-9.68 ,1.1506,0.7275,4.59,19521149282,0,0,0,1,0,1,0,0,16.6900,-14.18 ,24.73 
300213.SZ, 佳讯飞鸿,6.3100,北京市,通信,2012-03-08,0.8600 ,0.7900 ,0.6100 ,1.0000 ,1.1100 ,0.8900 ,1.0200 ,0.6600 ,1.3700 ,1.0900 ,1.0600 ,1.1500 ,0.8800 ,0.6500 ,0.2400 ,0.0000 ,0.0000 ,1,0.75,0.86,3.7604,是,1,8.38,47.2556,-0.12 ,2.5555,-7.0667,1.68,3746364139,0,1,1,1,0,1,0,1,33.5400,-12.36 ,5.97 
300214.SZ, 日科化学,5.2700,山东省,基础化工,2012-03-15,0.0300 ,0.1400 ,0.2700 ,0.5300 ,0.5000 ,0.4900 ,0.5600 ,0.6600 ,1.8800 ,2.1400 ,2.0300 ,1.8100 ,1.2300 ,0.8000 ,0.4800 ,0.0000 ,0.0000 ,1,0.15,0.57,5.3653,是,1,35.93,14.2536,-0.74 ,3.5305,-542.6197,0.98,2456044576,0,0,1,1,1,1,1,0,12.4500,-18.92 ,5.63 
300215.SZ, 电科院,4.0900,江苏省,社会服务,2012-03-15,0.1186 ,0.2323 ,-0.3661,0.2759 ,0.5000 ,0.7400 ,0.8700 ,0.4800 ,0.5200 ,0.5300 ,0.6200 ,0.7500 ,0.6900 ,0.3300 ,0.2700 ,0.0000 ,0.0000 ,0,-0.01,0.70,2.6031,-,0,10000.00,0.0000,-1.01 ,0.6920,2.5150,1.57,3063795225,0,0,0,1,0,1,0,0,6.3600,-22.68 ,4.12 
300216.SZ, 千山退,0.0000,湖南省,-,2012-03-15,-1.4100,-1.2400,-0.8700,-0.7700,0.3300 ,0.3500 ,0.3000 ,0.1300 ,0.1800 ,0.1600 ,0.6300 ,0.7100 ,0.4700 ,0.4500 ,0.3300 ,0.0000 ,0.0000 ,0,-1.17,0.26,0.0000,-,0,10000.00,0.0000,-5.51 ,0.0000,0.0000,#DIV/0!,68672634.8,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,4.9600,0.00 ,0.00 
300217.SZ, 东方电热,4.6900,江苏省,家用电器,2012-03-19,0.7719 ,0.1916 ,0.3341 ,0.4445 ,0.5567 ,0.6346 ,0.3611 ,0.5503 ,0.9800 ,1.2500 ,1.5600 ,1.3400 ,0.9100 ,5.2100 ,1.4300 ,0.0000 ,0.0000 ,1,0.43,0.52,2.2144,是,1,10.84,9.8609,-0.16 ,1.5082,2.7336,2.12,6931711849,0,1,0,1,0,1,0,0,35.8000,-12.83 ,4.55 
300218.SZ, 安利股份,11.4400,安徽省,基础化工,2012-03-19,0.0600 ,0.1100 ,0.0500 ,-0.7800,0.0800 ,-0.3000,0.2900 ,0.2100 ,0.0800 ,0.0900 ,0.3100 ,0.7000 ,0.6200 ,0.4400 ,0.2300 ,0.0000 ,0.0000 ,0,0.07,0.07,5.8869,是,1,156.00,34.5056,0.10 ,1.5595,-8.5834,1.94,2482331280,0,0,0,1,0,1,0,0,7.6000,-15.57 ,11.40 
300219.SZ, 鸿利智汇,6.7400,广东省,电子,2012-03-19,-0.2600,-0.5400,-0.8700,-1.1600,0.1800 ,0.1900 ,0.0900 ,0.2000 ,0.4383 ,0.3000 ,0.6800 ,0.8100 ,0.5600 ,0.2500 ,0.1700 ,0.0000 ,0.0000 ,0,-0.56,0.16,3.3414,-,0,10000.00,0.0000,-4.48 ,1.4049,3.2354,2.02,4771539230,0,0,0,1,0,1,0,0,5.1600,-19.95 ,7.18 
300220.SZ, ST金运,6.7400,湖北省,轻工制造,2012-03-21,-0.2846,-0.4683,-0.0479,-0.5435,-0.1985,0.0459 ,-0.0838,0.1533 ,0.1863 ,0.1015 ,0.1879 ,0.8128 ,0.5300 ,0.1700 ,0.0400 ,0.0000 ,0.0000 ,0,-0.27,0.04,0.6154,-,0,10000.00,0.0000,-7.94 ,0.9288,1.6376,10.95,1019088000,0,0,0,1,0,1,0,0,4.6000,-13.48 ,6.73 
300221.SZ, 银禧科技,4.4500,广东省,基础化工,2012-03-21,-0.0416,-0.0249,0.0793 ,0.0253 ,0.0480 ,0.1200 ,0.3100 ,0.3400 ,0.2400 ,0.3300 ,0.5200 ,0.9200 ,0.7100 ,0.3100 ,0.1300 ,0.0000 ,0.0000 ,0,0.00,0.26,2.6270,-,0,1042.97,0.0000,-0.98 ,2.5529,23.9743,1.69,2111782811,0,0,1,1,0,1,0,0,11.2800,-25.83 ,4.90 
300222.SZ, 科大智能,6.2800,上海市,电力设备,2012-03-19,0.1400 ,0.2100 ,0.2400 ,0.2500 ,0.1300 ,0.0500 ,0.2300 ,0.1600 ,0.6300 ,0.6000 ,0.7000 ,1.3500 ,1.0900 ,1.0500 ,1.5500 ,0.0000 ,0.0000 ,1,0.20,0.15,2.3018,-,0,31.93,0.0000,0.34 ,1.3637,1.1849,2.73,4899921230,0,0,0,1,0,1,0,0,5.2800,-14.67 ,5.88 
300223.SZ, 北京君正,68.1500,北京市,电子,2012-03-21,0.1600 ,0.2700 ,0.2300 ,0.1600 ,0.1600 ,0.1600 ,0.5100 ,0.3500 ,0.4100 ,0.9400 ,0.9700 ,1.0800 ,0.8400 ,0.6200 ,0.2200 ,0.0000 ,0.0000 ,1,0.22,0.34,23.3051,是,1,309.77,4.8813,-0.35 ,6.4671,-2.2326,2.92,32818989435,0,0,1,1,0,1,0,0,5.2600,5.41 ,58.98 
300224.SZ, 正海磁材,10.5900,山东省,有色金属,2012-03-29,0.4810 ,0.8451 ,0.5417 ,0.3318 ,0.2637 ,0.2383 ,0.2485 ,0.5665 ,0.4646 ,0.4100 ,1.4800 ,1.8600 ,1.7200 ,1.2600 ,0.9800 ,1.1200 ,0.0000 ,1,0.62,0.35,3.9810,是,1,17.01,40.5937,0.77 ,1.6777,1.1540,2.66,8686395704,0,0,0,1,0,1,0,0,8.7500,-9.64 ,10.24 
