Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
300591.SZ, 万里马,6.71,广东,纺织服装,2017-01-10,-0.5497,-0.3972,-0.435,0.0805,0.12,0.1378,0.2056,0.1782,0.146,0,0,0,0,0,0,0,0,0,-0.460633333,0.173866667,1.3696,-,0,10000,0,-3.64934816,1.703626177,10.14143566,4.899240654,2555744795,0,0,0,0,0,0,0,0,7.03
300592.SZ, 华凯创意,27.22,湖南,建筑装饰,2017-01-20,0.758,-0.429,-0.5106,0.0652,0.1282,0.4067,0.44,0.4,0.44,0,0,0,0,0,0,0,0,0,-0.060533333,0.415566667,7.6191,-,0,10000,0,-1.145664554,3.089287764,-1.905248926,3.572600438,8446819889,0,0,1,0,0,0,0,0,18.42
300593.SZ, 新雷能,22.91,北京,电气设备,2017-01-13,0.75,1/1/1900,0.74,0.38,0.31,0.31,0.51,0.39,0.38,0.24,0.03,0.07,0.55,0.36,0,0,0,1,0.84,0.403333333,7.1996,是,1,27.27380952,17.56450091,1.082644628,3.15441801,22.0498532,3.182121229,10322978829,0,0,1,0,0,0,0,0,30.07
300594.SZ, 朗进科技,25.78,山东,机械设备,2019-06-21,-0.64,0.06,0.98,1.05,1.14,0.95,0.75,0.28,-0.09,0,0,0,0,0,0,0,0,0,0.133333333,0.66,9.8787,-,0,193.35,0,-0.797979798,1.717607428,3.899781045,2.609655117,2361633652,0,0,0,0,0,0,0,0,23.67
300595.SZ, 欧普康视,30.19,安徽,医药生物,2017-01-17,0.7163,0.6533,0.71,0.7624,0.9764,1.26,2.24,1.74,1.25,0.49,0,0,0,0,0,0,0,1,0.6932,1.746666667,4.7274,是,1,43.55164455,20.08473145,-0.603129771,10.8873628,-4.648610253,6.386174218,27319057228,0,0,1,0,0,0,0,0,81.92
300596.SZ, 利安隆,40.67,天津,化工,2017-01-19,2.3965,1/2/1900,1.43,1.38,1.07,0.74,1.0064,0.83,0.51,0.4525,0,0,0,0,0,0,0,1,1.954466667,0.8588,16.6215,是,1,20.80874578,15.02498323,1.275811209,1.385873088,1.831627388,2.446830912,8684215806,0,0,0,0,0,0,0,0,39.28
300597.SZ, 吉大通信,9.91,吉林,通信,2017-01-23,0.09,0.14,0.13,0.17,0.18,0.18,0.31,0.32,0.31,0.3,0.41,0.37,0,0,0,0,0,1,0.12,0.27,3.9291,是,1,82.58333333,0,-0.555555556,3.869684925,-3.253127653,2.522206103,2671186294,0,0,1,0,0,0,0,0,10.74
300598.SZ, 诚迈科技,46.17,江苏,计算机,2017-01-20,-1.0478,0.1852,0.5448,2.1177,0.199,0.49,0.84,0.72,0.5,0.49,0,0,0,0,0,0,0,0,-0.105933333,0.683333333,6.7154,-,0,10000,0,-1.15502439,1.553009501,8.260991827,6.875241981,8315904861,0,0,0,0,0,0,0,0,119.88
300599.SZ, 雄塑科技,8.23,广东,建筑材料,2017-01-23,0,0.33,0.7,0.77,0.67,0.45,0.44,0.43,0.49,0.46,0,0,0,0,0,0,0,0,0.343333333,0.44,6.2361,-,0,23.97087379,0,-0.21969697,3.524897219,-2.812366914,1.319735091,2879377799,0,0,1,0,1,0,0,0,12.46
300600.SZ, 国瑞科技,13.2,江苏,国防军工,2017-01-25,-0.0016,-0.91,0.23,0.28,0.67,1.1,1.36,1.42,0.9,0.56,0.57,0,0,0,0,0,0,0,-0.2272,1.293333333,2.9401,-,0,10000,0,-1.175670103,2.280283834,7.983211655,4.489643209,3424889347,0,0,1,0,0,0,0,0,20.7
300601.SZ, 康泰生物,25.39,广东,医药生物,2017-02-07,-0.12,1/1/1900,1.01,0.9,0.7,0.53,0.23,0.17,0.08,0.07,0.03,0,0,0,0,0,0,0,0.903333333,0.31,7.5629,-,0,28.10701107,0,1.913978495,2.211652102,5.44865715,3.357177802,2.88E+10,0.00E+00,0,1,0,0,0,0,0,174.5
300602.SZ, 飞荣达,15.49,广东,电子,2017-01-26,0.19,0.06,0.42,1.16,0.8,1.1,1.55,1.34,1.12,0.67,0,0,0,0,0,0,0,1,0.223333333,1.33,5.0271,-,0,69.35820896,0,-0.832080201,1.135413647,1.375331977,3.081299357,9624529686,0,0,0,0,0,0,0,0,20.16
300603.SZ, 立昂技术,12.28,新疆,通信,2017-01-26,-0.91,-1.35,-2.17,0.46,0.4,0.8,0.46,0.34,0.21,0.48,0.31,0,0,0,0,0,0,0,-1.476666667,0.533333333,1.5838,-,0,10000,0,-3.76875,1.15873939,1.56010659,7.75350423,6416700717,0,0,0,0,0,0,0,0,12.21
300604.SZ, 长川科技,47.49,浙江,机械设备,2017-04-17,0.75,0.36,0.27,0.04,0.25,0.72,0.72,0.56,0,0,0,0,0,0,0,0,0,0,0.46,0.666666667,3.7777,是,1,103.2391304,0,-0.31,2.12001036,5.633793432,12.57114117,32251417635,0,0,1,0,0,0,0,0,30.13
300605.SZ, 恒锋信息,15.16,福建,计算机,2017-02-08,0.24,0.2839,0.36,0.3652,0.4889,0.5246,0.6196,0.559,0.5085,0,0,0,0,0,0,0,0,0,0.294633333,0.567733333,3.3335,是,1,51.45378436,0,-0.481035698,1.502589699,1.899334557,4.547772611,2628118484,0,0,0,0,0,0,0,0,13.08
300606.SZ, 金太阳,20.18,广东,机械设备,2017-02-08,0.18,0.74,0.78,0.68,0.6,0.63,0.6,0.49,0.43,0.47,0.35,0,0,0,0,0,0,1,0.566666667,0.573333333,4.2731,-,0,35.61176471,0,-0.011627907,2.310470255,12.96875548,4.722566755,2616202829,0,0,1,0,0,0,0,0,19.86
300607.SZ, 拓斯达,15.03,广东,机械设备,2017-02-09,0.37,0.15,1.94,1.41,1.32,1.34,1.43,1.13,0.93,0.66,0.54,0,0,0,0,0,0,1,0.82,1.3,5.3325,是,1,18.32926829,0,-0.369230769,1.577369561,1.217976614,2.818565401,6189841125,0,0,0,0,0,0,0,0,34.75
300608.SZ, 思特奇,9.66,北京,计算机,2017-02-13,0.1,0.31,0.45,0.58,0.8,0.78,1.1,1.02,1.13,0.9,0.34,0,0,0,0,0,0,1,0.286666667,0.966666667,4.6406,是,1,33.69767442,15.18669947,-0.703448276,2.72666704,-7.984204027,2.081627376,3709699889,0,0,1,0,0,0,0,0,13.78
300609.SZ, 汇纳科技,28,上海,计算机,2017-02-15,-0.31,0.29,-0.07,0.67,0.64,0.62,0.64,0.5,0.43,0.35,0.27,0,0,0,0,0,0,0,-0.03,0.586666667,8.5512,-,0,10000,0,-1.051136364,4.296669812,-7.356357277,3.274394237,3417286166,0,0,1,0,0,0,0,0,17.4
300610.SZ, 晨化股份,11.61,江苏,化工,2017-02-13,0.56,0.73,0.91,0.63,0.5744,0.54,0.74,0.62,0.55,0.47,0.64,0,0,0,0,0,0,1,0.733333333,0.633333333,5.1942,是,1,15.83181818,0,0.157894737,4.819332287,-10.44542662,2.235185399,2399123790,0,0,1,0,0,0,0,0,16.26
300611.SZ, 美力科技,9.64,浙江,汽车,2017-02-20,-0.2,0.13,0.23,0.1,0.11,0.27,0.82,0.74,0.68,0.54,0.33,0,0,0,0,0,0,0,0.053333333,0.61,4.6789,是,1,180.75,0,-0.912568306,1.535094261,2.172245002,2.060313322,1943997803,0,0,0,0,0,0,0,0,9.81
300612.SZ, 宣亚国际,22.49,北京,传媒,2017-02-15,0.34,0.06,-0.18,0.07,0.13,0.72,1.09,0.99,0.43,0.28,0.19,0,0,0,0,0,0,0,0.073333333,0.933333333,2.1286,-,0,306.6818182,0,-0.921428571,1.201806839,3.333535685,10.56562999,4257500131,0,0,0,0,0,0,0,0,19.39
300613.SZ, 富瀚微,56.74,上海,电子,2017-02-20,1.73,1/3/1900,1.1,1.84,1.23,2.49,3.36,1.12,1.35,1.01,0.44,0,0,0,0,0,0,1,1.953333333,2.323333333,9.4841,是,1,29.04778157,10.40763425,-0.159253945,6.559492155,-2.653649187,5.982644637,14537076386,0,0,1,0,0,0,0,0,120.52
300614.SZ, 百川畅银,27.39,河南,公用事业,0000-00-00,0.23,0.76,1.04,1.01,0.77,0.49,0.5,0,0,0,0,0,0,0,0,0,0,0,0.676666667,0.33,9.3214,是,1,40.47783251,10.21769308,1.050505051,2.553404824,11.51423656,2.938399811,4118352819,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
300615.SZ, 欣天科技,17.69,广东,通信,2017-02-15,0.25,0.04,0.03,0.09,0.11,0.39,0.96,0.88,1.41,0.87,0.68,0,0,0,0,0,0,1,0.106666667,0.743333333,2.8863,是,1,165.84375,40.86346489,-0.856502242,2.384885423,-14.50691184,6.128954024,3599499440,0,0,1,0,0,0,0,0,13.33
300616.SZ, 尚品宅配,20.28,广东,轻工制造,2017-03-07,0.23,0.45,0.51,2.68,2.43,3.71,3.15,1.72,1.61,1.44,0.94,0,0,0,0,0,0,1,0.396666667,2.86,18.0262,是,1,51.12605042,64.1076315,-0.861305361,0.992954302,1.538275702,1.125029124,4317207750,0,0,0,0,1,0,0,0,79.66
300617.SZ, 安靠智电,39.15,江苏,电气设备,2017-02-28,0.91,1/1/1900,1.04,0.65,0.7527,1.2224,1.45,1.28,1.08,1.29,1.04,0,0,0,0,0,0,1,1.1,1.317466667,15.0031,-,0,35.59090909,0,-0.165064265,3.540415705,8.872791913,2.609460711,6573708367,0,0,1,0,0,0,0,0,49.73
300618.SZ, 寒锐钴业,32.41,江苏,有色金属,2017-03-06,0.69,1/2/1900,1.16,0.05,3.68,3.91,0.74,0.32,0.34,0.17,0.11,0,0,0,0,0,0,1,1.333333333,1.656666667,16.3743,是,1,24.3075,21.86448388,-0.195171026,2.491261486,-6.776736166,1.979321253,10201884730,0,0,1,0,0,0,0,0,94.91
300619.SZ, 金银河,61.95,广东,机械设备,2017-03-01,0.7539,0.398,0.1706,0.5559,0.62,0.66,0.77,0.46,0.51,0.54,0,0,0,0,0,0,0,1,0.440833333,0.63,10.2986,是,1,140.5293006,0,-0.30026455,1.024956747,0.636931808,6.015380731,5473562231,0,0,0,0,0,0,0,0,22.79
300620.SZ, 光库科技,61.28,广东,通信,2017-03-10,0.718,0.8006,0.5484,0.6367,0.9012,0.7265,0.751,0.4805,0,0,0,0,0,0,0,0,0,0,0.689,0.652666667,10.0566,是,1,88.94049347,27.85690623,0.05566905,4.723136522,-3.028100003,6.093510729,16125901777,0,0,1,0,0,0,0,0,41.44
300621.SZ, 维业股份,10.01,广东,建筑装饰,2017-03-16,0.03,0.18,0.22,0.42,0.4,0.62,0.54,0.37,0.51,0.61,0.66,0,0,0,0,0,0,1,0.143333333,0.51,3.7684,-,0,69.8372093,0,-0.718954248,1.053129096,-1.803053234,2.656299756,2095130969,0,0,0,0,0,0,0,0,9.13
300622.SZ, 博士眼镜,23.6,广东,商业贸易,2017-03-15,0.44,0.55,0.41,0.52,0.69,0.65,0.59,0.55,0.53,0,0,0,0,0,0,0,0,0,0.466666667,0.596666667,3.9471,是,1,50.57142857,69.15979578,-0.217877095,2.973876562,-5.253765004,5.979073244,4052870627,0,0,1,0,0,0,0,0,14.01
300623.SZ, 捷捷微电,18.12,江苏,电子,2017-03-14,0.46,0.64,0.58,0.7,0.93,1.64,1.66,1.15,1.1,0.95,0.88,0.94,0,0,0,0,0,1,0.56,1.483333333,4.4423,是,1,32.35714286,0,-0.62247191,2.379245729,1.778008088,4.078968102,13706406622,0,0,1,0,0,0,0,0,43.5
300624.SZ, 万兴科技,117.15,西藏,计算机,2018-01-18,0.32,0.21,0.96,1.06,1.05,1.14,1.17,0.91,0.84,0.81,0.5,0,0,0,0,0,0,1,0.496666667,1.073333333,6.6238,-,0,235.8724832,0,-0.537267081,3.229730686,8.131177266,17.68622241,19538175954,0,0,1,0,0,0,0,0,55.39
300625.SZ, 三雄极光,12.5,广东,电子,2017-03-17,0.34,0.1,0.85,0.88,0.64,0.97,1.17,0.86,3.42,2.53,1.86,0,0,0,0,0,0,1,0.43,1,7.6715,是,1,29.06976744,175.9995241,-0.57,2.220973747,-64.21310871,1.629407547,3508397360,0,0,1,0,0,0,0,0,15.75
300626.SZ, 华瑞股份,10.37,浙江,电气设备,2017-03-20,0.14,0.2324,0.07,0.13,0.24,0.61,0.53,0.3,0.31,0.31,0.24,0,0,0,0,0,0,1,0.147466667,0.48,3.4035,-,0,70.32097649,0,-0.692777778,1.254727576,2.122620938,3.046863523,1636200000,0,0,0,0,0,0,0,0,9.03
300627.SZ, 华测导航,32.47,上海,通信,2017-03-21,0.674,0.811,0.577,0.575,0.436,1.154,1.14,0.6,0.57,0.43,0.41,0,0,0,0,0,0,1,0.687333333,0.964666667,4.7323,是,1,47.24054316,40.25523201,-0.287491361,2.499412491,-5.341861554,6.861357057,16044196837,0,0,1,0,0,0,0,0,22.73
300628.SZ, 亿联网络,35.07,福建,通信,2017-03-17,2.4156,1/1/1900,1.4249,2.0651,2.8452,4.22,7.72,4.42,2.69,0,0,0,0,0,0,0,0,0,1.8784,5.453333333,8.7524,是,1,18.6701448,53.82429103,-0.655550122,9.97202285,-18.47708431,4.006900964,47877991677,0,0,1,0,0,0,0,0,73.12
300629.SZ, 新劲刚,20.63,广东,机械设备,2017-03-24,0.72,0.72,0.39,-0.25,0.08,0.39,0.54,0.44,0.39,0.56,0,0,0,0,0,0,0,0,0.61,0.456666667,6.7731,是,1,33.81967213,13.8634111,0.335766423,5.271122256,-3.490401449,3.045872643,4650489223,0,0,1,0,0,0,0,0,22.94
300630.SZ, 普利制药,19.55,海南,医药生物,2017-03-28,0.9,0.95,0.94,1.1,0.99,0.86,0.76,0.55,0.4,0.27,0.18,0,0,0,0,0,0,1,0.93,0.723333333,6.15,是,1,21.02150538,0,0.285714286,1.646183369,1.274532253,3.178861789,9071768932,0,0,0,0,0,0,0,0,41.89
300631.SZ, 久吾高科,34.98,江苏,公用事业,2017-03-23,0.3536,0.6305,0.768,0.5405,0.5358,0.4683,0.8964,1.05,1.23,1.42,1.15,0.91,0,0,0,0,0,1,0.584033333,0.8049,9.8211,是,1,59.89384168,0,-0.274402617,2.499048616,22.31488112,3.561719156,4250772552,0,0,1,0,0,0,0,0,17.32
300632.SZ, 光莆股份,12.78,福建,电子,2017-04-06,0.17,0.26,0.53,0.95,0.79,0.4816,0.5,0.39,0.2489,0.29,0.25,0,0,0,0,0,0,1,0.32,0.4572,6.226,是,1,39.9375,27.92383688,-0.300087489,3.425371227,91.36872867,2.0526823,3613350381,0,0,1,0,0,0,0,0,14.11
300633.SZ, 开立医疗,54.5,广东,医药生物,2017-04-06,0.86,0.62,-0.12,0.25,0.63,0.49,0.36,0.29,0.37,0,0,0,0,0,0,0,0,0,0.453333333,0.38,6.4035,是,1,120.2205882,20.96134287,0.192982456,3.3550185,-2.273531613,8.510970563,23806485955,0,0,1,0,0,0,0,0,25.86
300634.SZ, 彩讯股份,26.4,广东,计算机,2018-03-23,0.51,0.35,0.34,0.33,0.41,0.37,0.3,0.25,0.33,0.49,0,0,0,0,0,0,0,1,0.4,0.306666667,5.132,是,1,66,20.12454216,0.304347826,4.511993599,-2.70260645,5.144193297,12756438903,0,0,1,0,0,0,0,0,18.52
300635.SZ, 中达安,13.63,广东,建筑装饰,2017-03-31,-1.318,0.2452,0.2192,0.4497,0.4048,0.41,0.87,0.82,0.8,0.76,0.59,0,0,0,0,0,0,0,-0.284533333,0.7,3.5736,-,0,10000,0,-1.40647619,1.39287626,2.157464111,3.814081039,1822625140,0,0,0,0,0,0,0,0,22
300636.SZ, 同和药业,12.26,江西,医药生物,2017-03-31,0.2908,0.3604,0.5431,0.5954,0.3016,0.8634,0.97,1.1,0,0,0,0,0,0,0,0,0,0,0.3981,0.9778,3.7684,是,1,30.79628234,15.65742833,-0.592861526,1.318085226,2.241296341,3.253370131,4290744817,0,0,0,0,0,0,0,0,22.53
300637.SZ, 扬帆新材,7.18,浙江,化工,2017-04-12,0.02,0.03,0.12,0.44,1.13,0.59,0.67,0.46,0.41,0.21,0.41,0,0,0,0,0,0,1,0.056666667,0.573333333,3.2259,-,0,126.7058824,0,-0.901162791,1.001996315,1.548920814,2.225735454,1650293414,0,0,0,0,0,0,0,0,8.18
300638.SZ, 广和通,22.68,广东,通信,2017-04-13,0.58,0.97,1.17,1.4,0.72,0.58,0.69,0.6,0.54,0,0,0,0,0,0,0,0,0,0.906666667,0.623333333,3.843,是,1,25.01470588,17.32441491,0.454545455,1.559037809,1.866213443,5.901639344,17570815099,0,0,0,0,0,0,0,0,59.85
300639.SZ, 凯普生物,10.02,广东,医药生物,2017-04-12,3.93,1/2/1900,1.66,0.7,0.63,1.13,1.13,0.97,1,0.49,0.31,0,0,0,0,0,0,1,2.833333333,1.076666667,11.1636,是,1,3.536470588,8.745474777,1.631578947,3.228774602,-5.001397693,0.897559927,5498299433,0,1,1,0,1,0,0,1,37.58
300640.SZ, 德艺文创,6.01,福建,轻工制造,2017-04-17,0.169,0.0773,0.1765,0.2089,0.3585,0.49,0.74,0.53,0.49,0.33,0,0,0,0,0,0,0,1,0.140933333,0.586666667,2.6502,是,1,42.64427625,74.33728456,-0.759772727,2.144084991,-3.085353379,2.267753377,1846593844,0,0,1,0,0,0,0,0,7.3
300641.SZ, 正丹股份,5.39,江苏,化工,2017-04-18,0.11,0.21,0.09,0.08,0.12,0.41,0.62,0.64,0.24,0.09,0.07,0,0,0,0,0,0,1,0.136666667,0.556666667,3.053,是,1,39.43902439,0,-0.754491018,3.967312624,23.58115114,1.76547658,2511672809,0,0,1,0,0,0,0,0,5.31
300642.SZ, 透景生命,20.17,上海,医药生物,2017-04-21,0.767,0.98,1.332,1.74,1.571,2.31,2.17,1.46,0.8,0,0,0,0,0,0,0,0,0,1.026333333,1.98,8.9871,是,1,19.65248457,26.35183212,-0.481649832,6.248957643,-6.649426417,2.244327981,3333386692,0,0,1,0,0,0,0,0,57.4
300643.SZ, 万通智控,13.36,浙江,汽车,2017-05-05,0.58,0.52,0.18,0.1,0.16,0.19,0.26,0.24,0,0,0,0,0,0,0,0,0,0,0.426666667,0.23,4.1586,是,1,31.3125,20.29030623,0.855072464,2.332220398,-10.00081865,3.212619632,2980800000,0,0,1,0,0,0,0,0,12.7
300644.SZ, 南京聚隆,18.58,江苏,化工,2018-02-06,0.5139,0.2956,0.9656,0.4574,0.3754,1.18,1.68,1.72,0.96,0,0,0,0,0,0,0,0,0,0.5917,1.526666667,7.2274,是,1,31.40104783,0,-0.612423581,1.368715566,1.658931662,2.570772339,1853088876,0,0,0,0,0,0,0,0,35.68
300645.SZ, 正元智慧,27.32,浙江,计算机,2017-04-21,0.52,0.46,0.26,0.36,0.76,0.69,0.92,0.67,0.85,0.63,0.41,0,0,0,0,0,0,1,0.413333333,0.76,7.0885,是,1,66.09677419,9.855174037,-0.456140351,1.279225834,2.383918148,3.854129929,4151968717,0,0,0,0,0,0,0,0,16.56
300647.SZ, 超频三,7.18,广东,电子,2017-05-03,0.04,-0.4,0.04,0.05,0.04,0.31,0.59,0.53,0.48,0,0,0,0,0,0,0,0,0,-0.106666667,0.476666667,2.6896,-,0,10000,0,-1.223776224,1.504116706,4.023246341,2.669541939,3251552481,0,0,0,0,0,0,0,0,12.28
300648.SZ, 星云股份,32.18,福建,机械设备,2017-04-25,0.0595,0.5182,0.4209,0.0262,0.1515,1.01,1,0.6,0.49,0,0,0,0,0,0,0,0,0,0.332866667,0.87,7.1525,是,1,96.67534548,16.52036771,-0.617394636,1.345992828,1.190646089,4.49912618,4721695477,0,0,0,0,0,0,0,0,44.39
300649.SZ, 杭州园林,21.76,浙江,建筑装饰,2017-05-05,0.09,0.25,0.39,0.52,0.41,0.3,0.53,0.29,0.49,0.69,0.59,0,0,0,0,0,0,1,0.243333333,0.373333333,4.0659,是,1,89.42465753,70.26653189,-0.348214286,1.344179153,-3.358321507,5.351828623,2934352055,0,0,0,0,0,0,0,0,15.63
300650.SZ, 太龙照明,13.46,福建,电子,2017-05-03,0.25,1/1/1900,0.25,0.48,0.53,0.89,0.88,0.79,0.64,0.66,0.55,0,0,0,0,0,0,1,0.52,0.853333333,5.096,-,0,25.88461538,0,-0.390625,1.53500998,1.276553939,2.641287284,2702506040,0,0,0,0,0,0,0,0,16.66
300651.SZ, 金陵体育,26.99,江苏,轻工制造,2017-05-09,0.34,0.2209,0.2337,0.3301,0.47,0.632,0.8153,0.7771,0.9381,0,0,0,0,0,0,0,0,0,0.264866667,0.741466667,5.6656,是,1,101.9003272,40.15713536,-0.642780076,2.917399634,3.835305584,4.763837899,4154716806,0,0,1,0,0,0,0,0,44.72
300652.SZ, 雷迪克,22.77,浙江,汽车,2017-05-16,1.03,1/1/1900,0.67,0.71,0.94,0.95,1.03,0.94,0.84,0,0,0,0,0,0,0,0,0,0.9,0.973333333,12.1093,是,1,25.3,39.55878343,-0.075342466,3.933031213,-4.807425813,1.880372937,2200944453,0,0,1,0,0,0,0,0,20.13
300653.SZ, 正海生物,34.39,山东,医药生物,2017-05-16,1.28,1/1/1900,0.99,1.34,1.07,0.86,0.76,0.78,0,0,0,0,0,0,0,0,0,0,1.223333333,0.8,4.8062,是,1,28.11171662,58.24086538,0.529166667,6.72273219,-16.11215293,7.155341018,6188400000,0,0,1,0,0,0,0,0,56.63
300654.SZ, 世纪天鸿,13.12,山东,传媒,2017-09-26,0.17,0.19,0.18,0.24,0.23,0.41,0.45,0.48,0.3,0.43,0,0,0,0,0,0,0,1,0.18,0.446666667,3.6679,是,1,72.88888889,47.60452074,-0.597014925,3.570987669,-2.140822362,3.576978653,5885479861,0,0,1,0,0,0,0,0,9.31
300655.SZ, 晶瑞股份,19.91,江苏,化工,2017-05-23,0.28,0.59,0.4357,0.2066,0.3363,0.4576,0.5121,0.4293,0,0,0,0,0,0,0,0,0,0,0.435233333,0.466333333,3.1658,是,1,45.74557709,0,-0.066690493,2.195918741,5.386267431,6.289089646,11857036410,0,0,1,0,0,0,0,0,34.16
300656.SZ, 民德电子,31.14,广东,电子,2017-05-19,0.575,0.6356,0.4739,0.3653,0.5938,0.7527,1.0291,1.0738,0.6855,0,0,0,0,0,0,0,0,0,0.5615,0.951866667,7.2986,是,1,55.45859305,17.49436455,-0.410106457,1.848874996,8.199990995,4.266571671,5475971796,0,0,0,0,0,0,0,0,28.47
300657.SZ, 弘信电子,18.5,福建,电子,2017-05-23,-0.66,-0.63,0.26,0.97,1.13,0.78,0.58,0.45,1.13,0.9,0,0,0,0,0,0,0,0,-0.343333333,0.603333333,3.5303,-,0,10000,0,-1.569060773,1.115167273,1.339820445,5.240347846,9817042126,0,0,0,0,0,0,0,0,15.81
300658.SZ, 延江股份,6.55,福建,纺织服装,2017-06-02,0.12,0.07,1.97,0.54,0.32,1.01,1.19,0.85,0,0,0,0,0,0,0,0,0,0,0.72,1.016666667,4.9791,是,1,9.097222222,0,-0.291803279,1.72046635,1.538610009,1.315498785,2176277247,0,1,0,0,1,0,0,1,29.72
300659.SZ, 中孚信息,20.32,山东,计算机,2017-05-26,-1.99,0.51,1.1,0.94,0.32,0.54,0.75,0.62,0.13,0.51,0.13,0,0,0,0,0,0,0,-0.126666667,0.636666667,5.2371,-,0,10000,0,-1.19895288,1.846535375,-14.34271277,3.880009929,5403685754,0,0,0,0,0,0,0,0,49.08
300660.SZ, 江苏雷利,38.2,江苏,电气设备,2017-06-02,0.9822,0.93,1.06,0.898,1.098,2.41,3.05,1.75,1.98,1.82,1.17,0,0,0,0,0,0,1,0.990733333,2.403333333,11.3999,是,1,38.55729762,46.6067427,-0.58776699,2.022478955,-10.20756957,3.350906587,10559885369,0,0,1,0,0,0,0,0,18.18
300661.SZ, 圣邦股份,82.13,北京,电子,2017-06-06,2.4094,1/2/1900,1.8193,1.6611,1.2921,1.7185,1.7932,1.5635,1.3311,0,0,0,0,0,0,0,0,0,2.380633333,1.691733333,9.6812,是,1,34.4992229,12.34402624,0.407215479,4.423297411,-1.912127795,8.483452465,40391744258,0,0,1,0,0,0,0,0,263.8
300662.SZ, 科锐国际,35.37,北京,休闲服务,2017-06-08,1.4813,1/1/1900,1.0286,0.8451,0.65,0.47,0.46,0.49,0.36,0,0,0,0,0,0,0,0,0,1.285033333,0.473333333,11.498,是,1,27.52457783,0,1.714859155,2.544052938,-1.931722158,3.076187163,7449120688,0,0,1,0,0,0,0,0,54.1
300663.SZ, 科蓝软件,13.59,北京,计算机,2017-06-08,0.05,0.07,0.2,0.16,0.21,0.34,0.43,0.36,0.39,0.39,0,0,0,0,0,0,0,1,0.106666667,0.376666667,2.4646,是,1,127.40625,0,-0.716814159,2.609635541,0.912334765,5.514079364,6706263055,0,0,1,0,0,0,0,0,22.77
300664.SZ, 鹏鹞环保,5.66,江苏,公用事业,2018-01-05,0.3281,0.4436,0.5458,0.604,0.3554,0.548,0.657,0.439,0.525,0,0,0,0,0,0,0,0,0,0.439166667,0.548,5.5146,是,1,12.88804554,51.02422418,-0.198600973,1.330331274,3.104048092,1.026366373,4683538964,0,1,0,0,1,0,0,1,7.48
300665.SZ, 飞鹿股份,8.69,湖南,化工,2017-06-13,-0.5831,0.07,0.2,0.175,0.208,0.46,0.64,0.63,0.64,0.58,0.56,0,0,0,0,0,0,0,-0.104366667,0.576666667,2.6106,-,0,10000,0,-1.180982659,1.367679467,0.682399777,3.328736689,1588779359,0,0,0,0,0,0,0,0,10.97
300666.SZ, 江丰电子,67.96,浙江,电子,2017-06-15,1.11,0.47,0.66,0.29,0.27,0.33,0.33,0.15,0.12,0,0,0,0,0,0,0,0,0,0.746666667,0.27,15.0743,是,1,91.01785714,20.62824638,1.765432099,3.687107161,-3.837732166,4.508335379,19032368634,0,0,1,0,0,0,0,0,49.51
300667.SZ, 必创科技,19.69,北京,机械设备,2017-06-19,0.02,0.38,0.27,0.31,0.46,0.72,0.63,0.48,0.38,0,0,0,0,0,0,0,0,0,0.223333333,0.61,6.1056,是,1,88.1641791,505.8690675,-0.633879781,2.450261919,-5.438827456,3.224908281,3734865099,0,0,1,0,0,0,0,0,25.53
300668.SZ, 杰恩设计,23.35,广东,建筑装饰,2017-06-19,0.19,0.16,0.19,0.7903,0.79,1.69,1.29,1.12,0,0,0,0,0,0,0,0,0,0,0.18,1.366666667,5.939,-,0,129.7222222,0,-0.868292683,4.150596303,-3.690356639,3.931638323,2744693024,0,0,1,0,0,0,0,0,14.53
300669.SZ, 沪宁股份,15.06,浙江,机械设备,2017-06-29,0.2682,0.4504,0.4898,0.65,0.45,0.52,0.69,0.59,0,0,0,0,0,0,0,0,0,0,0.4028,0.6,4.4715,是,1,37.38828203,44.78957034,-0.328666667,5.960849863,-2.217473537,3.367997316,2624649264,0,0,1,0,0,0,0,0,36.06
300670.SZ, 大烨智能,8.71,江苏,电气设备,2017-07-03,-0.5369,0.1322,0.1993,0.1158,0.1841,0.5811,0.67,0.69,0.58,0,0,0,0,0,0,0,0,0,-0.068466667,0.647033333,2.4807,-,0,10000,0,-1.10581629,0.726662797,1.42210211,3.511105736,2728685324,0,0,0,0,0,0,0,0,8.29
300671.SZ, 富满电子,40.86,广东,电子,2017-07-05,-0.78,1/2/1900,0.66,0.26,0.38,0.66,0.51,0.36,0,0,0,0,0,0,0,0,0,0,0.69,0.51,10.03,-,0,59.2173913,0,0.352941176,2.266959483,4.809421687,4.073778664,9505850491,0,0,1,0,0,0,0,0,43.46
