Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,,
603721.SH, 中广天择,16.45,湖南,传媒,Fetching,0.17,-0.18,0.15,0.27,0.76,0.53,0.51,0.48,0.3,0,0,0,0,0,0,0,0,0.046666667,0.506666667,4.1698,是,1,352.5,86.91480996,-0.907894737,4.975912477,-10.06647702,3.95,1981200000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.59
603722.SH, 阿科力,46.2,江苏,化工,Fetching,1.16,0.59,0.45,0.39,0.73,0.71,0.87,0.44,0,0.08,0.1,0,0,0,0,0,0,0.733333333,0.673333333,7.5169,是,1,63,30.64433055,0.089108911,2.301292974,-5.164207285,6.15,3783950625,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,27.39
603725.SH, 天安新材,7.73,广东,化工,Fetching,-0.28,0.19,0.03,0.33,0.45,0.65,0.48,0.19,0.34,0.39,0,0,0,0,0,0,0,-0.02,0.44,3.1704,-,0,10000,0,-1.045454545,0.946225879,0.087457988,2.44,1498021700,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.14
603726.SH, 朗迪集团,13.3,浙江,家用电器,Fetching,0.79,0.6,0.57,0.84,1.2,0.77,0.86,0.96,0.77,0.58,0.81,0,0,0,0,0,1,0.653333333,0.863333333,5.8613,是,1,20.35714286,0,-0.243243243,1.279375856,2.239293513,2.27,2357770240,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.09
603727.SH, 博迈科,12.82,天津,采掘,Fetching,0.67,0.58,0.15,0.03,0.47,1.29,1.25,0.82,0.44,0.45,0,0,0,0,0,0,1,0.466666667,1.12,11.5601,是,1,27.47142857,0,-0.583333333,1.993539267,-3.127934249,1.11,4232753190,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,15.88
603728.SH, 鸣志电器,29.62,上海,电气设备,Fetching,0.6677,0.4827,0.4198,0.4345,0.579,0.6534,0.4084,0.3871,0.308,0.2421,0,0,0,0,0,0,1,0.5234,0.482966667,5.8106,是,1,56.591517,0,0.083718683,2.778536951,-3.249366624,5.1,16175737552,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,15.58
603729.SH, ST龙韵,14.33,上海,传媒,Fetching,-0.68,-0.23,-0.63,0.25,0.62,0.52,0.65,1.55,1.66,1.72,1.45,1.47,1.01,0.58,0,0,0,-0.513333333,0.906666667,7.7277,-,0,10000,0,-1.566176471,2.142916065,6.265167051,1.85,1249795820,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,13.77
603730.SH, 岱美股份,17.77,上海,汽车,Fetching,0.57,0.68,1.54,1.36,1.53,1.23,0.88,1.28,0.98,0.82,0.97,0,0,0,0,0,1,0.93,1.13,5.4996,是,1,19.10752688,87.0547971,-0.17699115,3.159967593,-9.165630185,3.23,12760579127,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,28.55
603733.SH, 仙鹤股份,31.42,浙江,轻工制造,Fetching,1.44,1.06,0.72,0.49,0.73,0.45,0.33,0,0,0,0,0,0,0,0,0,0,1.073333333,0.26,8.7064,是,1,29.27329193,0,3.128205128,2.620331303,2.462406205,3.61,17444585293,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,25
603737.SH, 三棵树,116.45,福建,化工,Fetching,-1.11,1.91,2.18,1.67,1.76,1.49,1.54,1.37,1.33,1.04,0.74,0,0,0,0,0,0,0.993333333,1.466666667,5.1605,-,0,117.2315436,0,-0.322727273,0.799971878,0.225357599,22.57,34203109978,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,151.5
603738.SH, 泰晶科技,23.35,湖北,电子,Fetching,1.34,0.23,0.08,0.23,0.57,1.09,1,0.96,0.88,0.78,0.83,0,0,0,0,0,1,0.55,1.016666667,8.3152,是,1,42.45454545,24.36362599,-0.459016393,3.456558191,-2.952437785,2.81,5715651522,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,20.47
603739.SH, 蔚蓝生物,14.15,山东,农林牧渔,Fetching,0.54,0.7,0.51,0.72,0.74,0.71,0.61,0.46,0,0,0,0,0,0,0,0,0,0.583333333,0.593333333,6.365,是,1,24.25714286,30.42362664,-0.016853933,2.610140106,-23.12494403,2.22,3604813212,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,22.46
603755.SH, 日辰股份,38.99,山东,食品饮料,Fetching,0.82,0.82,1.04,0.94,0.76,0.44,0.35,0,0,0,0,0,0,0,0,0,0,0.893333333,0.263333333,6.702,是,1,43.64552239,0,2.392405063,3.991272573,-11.76315252,5.82,3216778274,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,78.13
603757.SH, 大元泵业,23.61,浙江,机械设备,Fetching,0.89,1.3,1.04,1.43,2.51,1.96,1.03,0,0,0,0,0,0,0,0,0,0,1.076666667,0.996666667,7.5635,是,1,21.92879257,0,0.080267559,3.12773902,-2.845022083,3.12,4037676012,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,18.6
603758.SH, 秦安股份,8.82,重庆,汽车,Fetching,0.24,0.73,0.27,-0.15,0.46,0.57,0.66,0.6,0.5,0.28,0,0,0,0,0,0,0,0.413333333,0.61,6.0436,是,1,21.33870968,202.1703062,-0.322404372,4.85177351,-3.464249246,1.46,3918457648,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,9.69
603759.SH, 海天股份,9.95,四川,公用事业,Fetching,0.73,0.75,0.66,0.51,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.713333333,0,7.0623,是,1,13.94859813,30.06839227,-999,0.946176851,-0.464185833,1.41,4428278400,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,0
603766.SH, 隆鑫通用,5.21,重庆,汽车,Fetching,0.19,0.25,0.3,0.44,0.4553,1.04,0.95,0.76,0.69,0.62,0.61,0.51,0,0,0,0,1,0.246666667,0.916666667,3.6058,是,1,21.12162162,0,-0.730909091,1.596311068,-6.239103223,1.44,10473063435,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,3.5
603767.SH, 中马传动,8.05,浙江,汽车,Fetching,0.21,0.18,0.25,0.19,0.42,0.66,0.74,1.45,1.11,0.7,0.85,0.96,0.61,0.036,0,0,1,0.213333333,0.95,4.887,是,1,37.734375,144.2045906,-0.775438596,2.480680575,-4.573924174,1.65,2392771420,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.23
603768.SH, 常青股份,17.16,安徽,汽车,Fetching,0,0,0,0.38,0.67,0.97,0.5,0.58,0,0,0,0,0,0,0,0,0,0,0.683333333,8.8281,是,1,10000,0,-1,0.910308411,1.257697524,1.94,4590000000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.89
603773.SH, 沃格光电,16.91,江西,电子,Fetching,-0.222,0.1492,0.5381,1.8227,2.93,1.06,0.56,1.31,0.81,0,0,0,0,0,0,0,0,0.1551,0.976666667,12.5187,是,1,109.0264346,-45.54820628,-0.841194539,1.246785071,9.161688334,1.35,2370030162,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,27.07
603776.SH, 永安行,14.56,江苏,汽车,Fetching,0.2,2.61,0,0,0,1.62,1.3,1.11,0,0,0,0,0,0,0,0,0,0.936666667,1.343333333,13.7007,是,1,15.54448399,0,-0.302729529,7.417452518,-10.52515728,1.06,3146585580,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,1,16.56
603777.SH, 来伊份,22.6,上海,食品饮料,Fetching,0.09,-0.19,0.03,0.03,0.42,0.69,0.73,0.75,0.54,0.17,0.83,0.78,0.59,0,0,0,0,-0.023333333,0.723333333,5.0346,-,0,10000,0,-1.032258065,1.301448578,-3.783606429,4.49,4742129104,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.38
603778.SH, 乾景园林,7.28,北京,建筑装饰,Fetching,-0.31,-0.16,0.03,-0.01,0.18,0.4,1.56,1.35,1.26,1.04,0.9,0,0,0,0,0,0,-0.146666667,1.103333333,1.8983,-,0,10000,0,-1.132930514,1.984675666,13.63563346,3.84,2095714283,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,4.25
603779.SH, ST威龙,6.64,山东,食品饮料,Fetching,-1.24,-0.66,-0.08,0.22,0.31,0.33,0.28,0.24,0.24,0.57,0.78,0,0,0,0,0,0,-0.66,0.283333333,2.0746,-,0,10000,0,-3.329411765,1.146363902,1.794197893,3.2,1973202483,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,5.89
603786.SH, 科博达,68.88,上海,汽车,Fetching,0.972,1.2864,1.295,1.342,0.9538,0,0,0,0,0,0,0,0,0,0,0,0,1.184466667,0,10.1973,是,1,58.15275511,0,-999,5.960870596,-6.602098089,6.75,24593404280,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,67.62
603787.SH, 新日股份,20.41,江苏,汽车,Fetching,0.06,0.5,0.34,0,0,0.5,0.36,0.28,0.48,0.83,0,0,0,0,0,0,0,0.3,0.38,4.9068,是,1,68.03333333,0,-0.210526316,1.016744168,-29.95309976,4.16,4437000000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,29.59
603788.SH, 宁波高发,11.44,浙江,汽车,Fetching,0.65,0.8,0.78,1.09,1.58,1.12,0.83,0.93,0.78,0.54,0.46,0,0,0,0,0,1,0.743333333,0.96,8.6412,是,1,15.39013453,76.67410822,-0.225694444,6.346880292,-2.332825311,1.32,2493867460,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,1,13.92
603789.SH, 星光农机,9.47,浙江,机械设备,Fetching,-0.7133,-1.0672,0.0465,-0.2239,0.0966,0.166,0.4333,0.8407,1.0116,1.1747,0.7194,0,0,0,0,0,0,-0.578,0.48,2.3775,-,0,10000,0,-2.204166667,1.238627849,3.311749273,3.98,2160600000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,13.04
603790.SH, 雅运股份,10.91,上海,化工,Fetching,0.36,0.29,0.61,1.08,1.03,0.86,0.64,0.69,0,0,0,0,0,0,0,0,0,0.42,0.73,6.0516,是,1,25.97619048,0,-0.424657534,3.409997578,53.04307973,1.8,1821747200,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.35
603797.SH, 联泰环保,5.84,广东,公用事业,Fetching,0.56,0.52,0.51,0.34,0.33,0.4,0.34,0.3,0.27,0.24,0.23,0,0,0,0,0,1,0.53,0.346666667,4.5667,是,1,11.01886792,38.49492277,0.528846154,1.031622596,-0.228347828,1.28,3294210574,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,7.9
603798.SH, 康普顿,11.5,山东,化工,Fetching,0.53,0.53,0.42,0.38,0.6,1.21,1.11,0.89,0.79,0.67,0.58,0,0,0,0,0,1,0.493333333,1.07,5.4477,是,1,23.31081081,0,-0.53894081,5.339584878,-5.098859745,2.11,1984000000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.63
603799.SH, 华友钴业,63.23,浙江,有色金属,Fetching,3.24,1.03,0.11,1.84,3.2,0.13,-0.47,0.33,0.28,0.37,0.4,0.4,0.25,0.16,0,0,0,1.46,-0.003333333,15.8722,是,1,43.30821918,0,-439,1.055912919,1.360967621,3.98,1.14E+11,1,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,79.3
603800.SH, 道森股份,32.2,江苏,机械设备,Fetching,-0.17,0.02,0.5398,0.4282,0.1406,-0.2887,0.177,0.69,0.39,0.48,0.48,0,0,0,0,0,0,0.129933333,0.192766667,4.1762,-,0,247.8193946,0,-0.325955386,1.634342076,3.094161136,7.71,7993440000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,9.85
603801.SH, 志邦家居,27.67,安徽,轻工制造,Fetching,1.6202,1.7753,1.4922,1.7056,1.673,1.4816,1.1032,0.9682,0.6854,0,0,0,0,0,0,0,1,1.629233333,1.184333333,8.2962,是,1,16.98344825,0,0.375654377,1.148899806,3.302059683,3.34,7618444075,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,34.51
603803.SH, 瑞斯康达,6.73,北京,通信,Fetching,-1.92,0.33,0.42,0.3,0.5,0.7,0.66,0.88,0.66,0.56,0,0,0,0,0,0,0,-0.39,0.746666667,4.3762,-,0,10000,0,-1.522321429,2.010524461,-6.080354677,1.54,3008836610,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.05
603806.SH, 福斯特,62.99,浙江,电气设备,Fetching,2.35,2.09,1.83,1.44,1.46,2.11,1.61,1.21,1.74,1.47,1.79,1.61,0.36,0,0,0,1,2.09,1.643333333,12.8022,是,1,30.13875598,15.15496648,0.271805274,7.366621752,-4.513601653,4.92,76563851703,1,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,85.4
603808.SH, 歌力思,9.5,广东,纺织服装,Fetching,0.87,1.34,1.07,1.08,0.91,0.81,1.08,1.15,1.14,1.02,0.81,0,0,0,0,0,1,1.093333333,1.013333333,7.6715,是,1,8.68902439,0,0.078947368,2.154766159,-5.957965359,1.24,3233253611,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,13.2
603809.SH, 豪能股份,11.38,四川,汽车,Fetching,0.659,0.8383,0.5834,1.078,1.8229,1.5937,1.3486,1.7333,1.3308,1.1967,0,0,0,0,0,0,1,0.693566667,1.558533333,6.0926,是,1,16.40793964,30.3509625,-0.554987595,1.004878091,1.847530239,1.87,4213164847,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,20.69
603810.SH, 丰山集团,21.2,江苏,化工,Fetching,0.72,2.06,0.43,2.14,1.78,1.2,1.25,1.36,0,0,0,0,0,0,0,0,0,1.07,1.27,8.7508,是,1,19.81308411,25.0474126,-0.157480315,2.384007011,-12.91362513,2.42,2435231400,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,23.75
603811.SH, 诚意药业,17.21,浙江,医药生物,Fetching,0.73,0.98,1.1,0.81,0.87,1.07,0.9,0.84,0.57,0,0,0,0,0,0,0,1,0.936666667,0.936666667,4.2188,是,1,18.37366548,0,0,1.165798681,11.43684315,4.08,3576968640,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,23.1
603813.SH, 原尚股份,15.62,广东,交通运输,Fetching,0.35,-1.83,0.77,0.63,0.72,0.62,0.54,0.7,0.43,0.31,0,0,0,0,0,0,0,-0.236666667,0.62,5.8638,是,1,10000,30.02068963,-1.38172043,1.004861128,53.26932505,2.66,1420941660,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,14.79
603815.SH, 交建股份,9.29,安徽,建筑装饰,Fetching,0.27,0.19,0.23,0.27,0.24,0.26,0.18,0,0,0,0,0,0,0,0,0,0,0.23,0.146666667,3.3194,是,1,40.39130435,0,0.568181818,1.228110313,4.896915411,2.8,4542903885,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,10.35
603816.SH, 顾家家居,37.58,浙江,轻工制造,Fetching,2.65,1.39,1.97,2.36,1.99,1.67,1.51,1.29,1.22,0.9,0,0,0,0,0,0,1,2.003333333,1.49,12.6827,是,1,18.75873544,0,0.344519016,1.204523916,19.41339318,2.96,35908440465,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,70.51
603817.SH, 海峡环保,6.53,福建,公用事业,Fetching,0.3222,0.2882,0.29,0.2592,0.2305,0.29,0.25,0.28,0,0,0,0,0,0,0,0,0,0.300133333,0.273333333,4.1344,是,1,21.75699689,20.28633247,0.09804878,1.008655505,0.270844822,1.58,3291579731,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,6
603818.SH, 曲美家居,6.93,北京,轻工制造,Fetching,0.31,0.2,0.17,-0.12,0.51,0.38,0.26,0.55,0.63,0.49,0.44,0,0,0,0,0,0,0.226666667,0.396666667,3.4769,-,0,30.57352941,0,-0.428571429,0.917664122,-0.449286901,1.99,4476449361,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.42
603819.SH, 神力股份,14.9,江苏,电气设备,Fetching,0.15,0.07,0.57,0.4,0.26,0.49,0.51,0.38,0.56,0.56,0,0,0,0,0,0,1,0.263333333,0.46,3.6798,是,1,56.58227848,0,-0.427536232,1.320124415,0.955548909,4.05,3437959653,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,11.44
603822.SH, 嘉澳环保,40.24,浙江,化工,Fetching,1.3654,0.5066,0.8334,0.7328,0.6951,0.6379,0.7065,0.6575,0.5844,0.8713,0.8915,0,0,0,0,0,1,0.9018,0.6673,11.7612,是,1,44.62186738,20.05636135,0.351416155,1.148063577,0.809143883,3.42,3731430209,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,18.57
603823.SH, 百合花,17.04,浙江,化工,Fetching,0.98,0.82,1.01,0.84,0.59,0.76,0.72,0.65,0.6,0.49,0,0,0,0,0,0,1,0.936666667,0.71,6.3578,是,1,18.19217082,30.58407084,0.319248826,1.971082346,-40.25276483,2.68,5080764296,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,14.69
603825.SH, 华扬联众,14.77,北京,传媒,Fetching,0.98,0.93,0.84,0.56,0.93,0.86,0.65,0.82,1.37,1.11,0.9,0,0,0,0,0,1,0.916666667,0.776666667,9.1554,是,1,16.11272727,0,0.180257511,1.252083011,2.165490314,1.61,3957116942,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,18.53
603826.SH, 坤彩科技,60.15,福建,有色金属,Fetching,0.3071,0.3355,0.3137,0.3851,0.3576,0.41,0.38,0.31,0.27,0.13,0,0,0,0,0,0,1,0.318766667,0.366666667,3.6574,-,0,188.6960159,0,-0.130636364,1.526742257,1.694153623,16.45,28548000000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,36.09
603828.SH, 柯利达,3.51,江苏,建筑装饰,Fetching,-0.61,0.03,0.07,0.14,0.17,0.28,0.47,1.02,1.08,0.72,0.64,0,0,0,0,0,0,-0.17,0.59,1.9994,-,0,10000,0,-1.288135593,1.071979136,0.356004432,1.76,2136610553,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,4.36
603829.SH, 洛凯股份,11.98,江苏,电气设备,Fetching,0.46,0.4,0.3,0.38,0.42,0.44,0.38,0.41,0.36,0,0,0,0,0,0,0,1,0.386666667,0.41,4.9325,是,1,30.98275862,0,-0.056910569,1.48727044,2.952225827,2.43,1720000000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,10.97
603833.SH, 欧派家居,111.65,广东,轻工制造,Fetching,4.4,3.47,4.27,3.77,3.2,2.54,1.3076,1.0314,0.7439,0,0,0,0,0,0,0,1,4.046666667,1.626333333,23.6539,是,1,27.59060956,0,1.488214798,1.357080757,-4.666496605,4.72,79677074798,1,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,134.5
603836.SH, 海程邦达,16.38,山东,交通运输,Fetching,2.61,1.2,0.69,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,10.3153,是,1,10.92,0,-999,2.157919323,-2.075967405,1.587932489,3597773705,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,1,0
603838.SH, 四通股份,6.52,广东,轻工制造,Fetching,0.1007,-0.0166,0.16,0.16,0.16,0.22,0.47,0.5,0.48,0.44,0.6,0,0,0,0,0,0,0.081366667,0.396666667,3.3882,是,1,80.13109381,0,-0.79487395,23.20902266,-29.21287233,1.92,1900895040,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,6.98
603839.SH, 安正时尚,7.18,浙江,纺织服装,Fetching,0.18,0.5,0.76,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,6.5955,是,1,14.95833333,0,-999,2.462670081,-5.001315515,1.09,2652677719,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,9.86
603843.SH, 正平股份,4.77,青海,建筑装饰,Fetching,0.18,0.2,0.13,0.17,0.12,0.27,0.29,0.64,0.45,0.3,0.31,0,0,0,0,0,1,0.17,0.4,2.6984,是,1,28.05882353,0,-0.575,0.960540362,0.629116511,1.77,3148304567,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,3.82
603848.SH, 好太太,12.98,广东,轻工制造,Fetching,0.75,0.66,0.7,0.65,0.57,0.42,0,0,0,0,0,0,0,0,0,0,0,0.703333333,0.14,4.6858,是,1,18.4549763,0,4.023809524,3.329813589,-8.728178647,2.77,5461620000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.56
603855.SH, 华荣股份,24.78,上海,机械设备,Fetching,1.13,0.78,0.57,0.46,0.43,0.46,0.52,0.62,0.58,0.74,0,0,0,0,0,0,1,0.826666667,0.533333333,5.2035,是,1,29.97580645,0,0.55,1.465394301,-14.25651505,4.76,7814838100,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,16.14
603856.SH, 东宏股份,11.77,山东,建筑材料,Fetching,0.52,1.24,0.79,0.6,0.78,0.83,0.68,0.59,0.96,0.75,0,0,0,0,0,0,1,0.85,0.7,7.7665,是,1,13.84705882,0,0.214285714,1.762494419,2.786928212,1.52,3500457760,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,1,12.07
603858.SH, 步长制药,24.4,山东,医药生物,Fetching,1.1656,1.6825,1.7442,2.1309,2.4024,2.8639,5.78,2.16,1.92,2.04,0,0,0,0,0,0,1,1.530766667,3.6013,12.6359,是,1,15.93972519,0,-0.574940531,1.1661528,2.655831262,1.93,19377867140,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,23.07
603859.SH, 能科股份,29.39,北京,电气设备,Fetching,1.04,0.86,0.73,0.45,0.3359,0.4715,0.4544,0.4915,0.5523,0.5804,0.5869,0,0,0,0,0,1,0.876666667,0.472466667,14.1188,是,1,33.52471483,10.44706214,0.855510089,4.224581296,-4.866954765,2.08,4119234875,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,35.35
603860.SH, 中公高科,23.37,北京,建筑装饰,Fetching,0.57,0.53,0.83,0.72,0.82,1.08,0.97,0.97,1.01,0,0,0,0,0,0,0,1,0.643333333,1.006666667,10.4316,是,1,36.32642487,20.01284867,-0.360927152,4.462309665,-3.967098915,2.24,1472294400,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,22.23
603861.SH, 白云电器,8.25,广东,电气设备,Fetching,0.1278,0.213,0.356,0.3832,0.3788,0.407,0.4782,0.3732,0.6325,0.6564,0.6414,0.6459,0.5081,0.0931,0,0,1,0.232266667,0.419466667,6.0638,是,1,35.5195178,0,-0.446280992,1.412107537,1.041736221,1.36,3282827414,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,8.25
603863.SH, ST松炀,13.14,广东,轻工制造,Fetching,0.04,0.37,0.49,0.61,0.46,0.44,0.62,0.2,0.1495,0.0783,0,0,0,0,0,0,1,0.3,0.42,5.7406,-,0,43.8,0,-0.285714286,1.527781994,4.686694882,2.29,2150871500,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,10.05
603866.SH, 桃李面包,14.41,辽宁,食品饮料,Fetching,0.8026,1.3316,1.0373,1.36,1.14,0.97,0.86,0.67,1.7,1.43,0.97,0,0,0,0,0,1,1.057166667,0.833333333,5.1827,是,1,13.63077408,74.85313299,0.2686,1.698700425,-42.9578188,2.78,16903699073,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,0,59.1
603867.SH, 新化股份,32.13,浙江,化工,Fetching,1.4,1.47,1.01,1.66,1.13,0.8,0.62,0.34,0,0,0,0,0,0,0,0,0,1.293333333,0.586666667,11.7065,是,1,24.84278351,0,1.204545455,1.794282469,11.23081574,2.74,5003436848,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,23.34
603868.SH, 飞科电器,75.68,上海,家用电器,Fetching,1.47,1.47,1.57,1.94,1.92,1.46,1.28,0.95,0.81,0.55,0,0,0,0,0,0,1,1.503333333,1.23,6.984,是,1,50.34146341,67.98774659,0.222222222,2.306195816,-9.036762149,10.84,31659408000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,46.78
603869.SH, 新智认知,9.34,广西,计算机,Fetching,0.04,0.03,0.43,1.08,0.77,0.68,0.35,0.32,0.3,0.28,0.37,0,0,0,0,0,1,0.166666667,0.45,7.8909,是,1,56.04,0,-0.62962963,3.231206576,-2.217668239,1.18,4535459567,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,9.75
603871.SH, 嘉友国际,20.63,北京,交通运输,Fetching,1.06,1.5716,2.1896,2.485,3.437,2.43,1.71,0,0,0,0,0,0,0,0,0,0,1.607066667,1.38,8.6906,是,1,12.83705302,0,0.164541063,2.586952181,-7.446520019,2.37,10561026369,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,0,21.51
603876.SH, 鼎胜新材,47.11,江苏,有色金属,Fetching,0.94,0.09,0.73,0.68,0.75,0.87,0.48,0.27,0,0,0,0,0,0,0,0,0,0.586666667,0.54,9.976,是,1,80.30113636,0,0.086419753,1.026504668,0.576798205,4.72,25263460829,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.29
603877.SH, 太平鸟,18.13,浙江,纺织服装,Fetching,1.44,1.51,1.17,1.2,0.97,1.02,1.28,1.04,0.51,0.24,0,0,0,0,0,0,1,1.373333333,1.113333333,8.8172,是,1,13.20145631,42.08423587,0.233532934,1.531977668,4.870402562,2.06,8175888990,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,0,30
603878.SH, 武进不锈,12.18,江苏,钢铁,Fetching,0.44,0.55,1.1,0.98,0.63,0.79,0.9,0.97,1.21,0.77,1.26,0,0,0,0,0,1,0.696666667,0.886666667,6.169,是,1,17.48325359,0,-0.214285714,2.483043646,12.12550662,1.97,3418472973,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.62
603879.SH, 永悦科技,5.97,福建,化工,Fetching,0.0177,0.02,0.12,0.26,0.36,0.44,0.39,0.42,0.39,0.2,0,0,0,0,0,0,1,0.052566667,0.416666667,1.4577,是,1,113.5700698,0,-0.87384,78.51199436,-3.614881295,4.1,2130408907,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.59
603880.SH, 南卫股份,6.47,江苏,医药生物,Fetching,-0.0778,0.45,0.17,0.3,0.57,0.69,0.68,0.71,0.64,0.48,0,0,0,0,0,0,0,0.180733333,0.693333333,2.2217,-,0,35.7985983,0,-0.739326923,1.03783896,2.596863062,2.91,1617381220,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.68
603881.SH, 数据港,25.78,上海,计算机,Fetching,0.34,0.63,0.52,0.68,0.56,0.5,0.46,0.38,0.2,0,0,0,0,0,0,0,1,0.496666667,0.446666667,9.0857,是,1,51.90604027,10.07486664,0.111940299,0.501217896,0.921491048,2.84,7739656945,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,60.11
603882.SH, 金域医学,69.32,广东,医药生物,Fetching,4.76,3.27,0.88,0.51,0.46,0.44,0.41,0,0,0,0,0,0,0,0,0,0,2.97,0.283333333,13.5395,是,1,23.34006734,0,9.482352941,2.127161561,-2.893527895,5.12,29819957426,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,128.12
603883.SH, 老百姓,43.34,湖南,医药生物,Fetching,1.64,1.52,1.76,1.53,1.38,1.11,0.98,1.01,0.8,0.63,0.49,0,0,0,0,0,1,1.64,1.033333333,10.6627,是,1,26.42682927,0,0.587096774,0.72312561,-0.103904421,4.06,17930387217,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,62.83
