Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
600108.SH, 亚盛集团,3.06,甘肃,农林牧渔,8/18/1997,0.0397,0.0369,-0.4379,0.0414,0.0435,0.0503,0.0388,0.0632,0.1059,0.1954,0.2413,0.0637,0.0749,0,0.0473,0,0,0,-0.120433333,0.050766667,2.0948,是,1,10000,0,-3.37229153,1.120706396,0.380928274,1.460759977,5957560270,0,0,0,1,1,1,1,0,3.7
600109.SH, 国金证券,8.89,四川,非银金融,8/7/1997,0.343,0.766,0.616,0.429,0.334,0.397,0.429,0.801,0.323,0.245,0.274,0.232,0.438,0.516,1.512,1.322,0,1,0.575,0.542333333,8.3582,是,1,15.46086957,12.43220507,0.060233559,0,0,1.06362614,33109554266,0,0,0,1,1,1,1,1,16.27
600110.SH, 诺德股份,6.89,吉林,电子,10/7/1997,0.2083,0.2899,0.0046,-0.106,0.0845,0.1652,0.023,0.1257,-0.2279,0.0048,0.0045,-0.0595,0.0274,0.0061,0.0569,0.1157,0,0,0.1676,0.104633333,3.5935,-,0,41.1097852,0,0.601784008,1.889462891,50.2707592,1.917350772,12033195745,0,0,0,1,0,1,0,0,9.25
600111.SH, 北方稀土,24.27,内蒙古,有色金属,9/24/1997,1.6552,1/1/1900,0.2303,0.1697,0.1607,0.11,0.025,0.09,0.265,0.65,0.62,2.87,0.93,0.069,0.209,0.7634,0,1,1.101533333,0.075,5.4856,是,1,22.0329238,0,13.68711111,2.914616977,7.182888945,4.424310923,8.77E+10,1,0,1,1,0,1,0,0,13.09
600112.SH, *ST天成,2.83,贵州,电气设备,11/27/1997,-0.2605,0.3549,-0.3839,-1.7396,0.0337,0.0388,-0.1943,-0.3468,0.0312,0.0143,0.147,0.1556,0.197,0.3003,0.1825,0.1274,0,0,-0.0965,-0.167433333,0.1867,-,0,10000,0,-0.423651204,0.196029404,0.160759655,15.1580075,1441049714,0,0,0,1,0,1,0,0,1.19
600113.SH, 浙江东日,7.3,浙江,商业贸易,10/21/1997,0.39,1/1/1900,0.07,0.35,0.33,0.3,0.31,0.29,0.05,0.06,0.09,0.23,0.25,0.19,0.13,0.12,0,1,0.683333333,0.3,5.2649,是,1,10.68292683,30.8114646,1.277777778,2.345655271,-3.172641338,1.386541055,3003447468,0,1,1,1,1,1,1,1,6.56
600114.SH, 东睦股份,7.55,浙江,有色金属,5/11/2004,0.25,0.04,0.14,0.49,0.51,0.7,0.45,0.42,0.34,0.36,0.19,0.3,0.24,-0.04,0.06,0.11,0,1,0.143333333,0.523333333,4.0783,是,1,52.6744186,39.57828062,-0.72611465,1.291335325,0.560519998,1.851261555,4653695251,0,0,0,1,0,1,0,0,7.8
600115.SH, 东方航空,4.79,上海,交通运输,11/5/1997,-1.9806,-0.7272,-0.72,0.21,0.19,0.44,0.33,0.36,0.27,0.2,0.3042,0.4334,0.4826,0.0839,-2.86,0.12,0,0,-1.1426,0.376666667,1.3046,-,0,10000,0,-4.033451327,0.257529639,0.043024119,3.671623486,1.07E+11,1,0,0,1,0,1,0,0,4.68
600116.SH, 三峡水利,9.09,重庆,公用事业,8/4/1997,0.25,0.45,0.41,0.19,0.22,0.35,0.23,0.64,0.53,0.39,0.31,0.25,0.27,0.24,0.23,0.2,0,1,0.37,0.406666667,5.7749,是,1,24.56756757,0,-0.090163934,0.908784665,1.042983779,1.57405323,17381378997,0,0,0,1,0,1,0,0,8.42
600117.SH, 西宁特钢,2.98,青海,钢铁,10/15/1997,-1.1,-1.1,0.06,0.09,-1.96,0.06,0.09,-2.18,0.06,-0.1,0.04,0.44,0.31,0.05,0.0237,0.4068,0,0,-0.713333333,-0.676666667,-0.8203,-,0,10000,0,0.054187192,0.434834431,-0.166580933,-3.632817262,3114452391,0,0,0,1,1,1,1,1,3.79
600118.SH, 中国卫星,28.29,北京,国防军工,9/8/1997,0.24,0.2,0.3,0.28,0.35,0.35,0.34,0.32,0.3,0.28,0.3,0.33,0.3,0.56,0.6,0.39,0,1,0.246666667,0.336666667,5.291,是,1,114.6891892,31.03332704,-0.267326733,1.957210375,-2.363955342,5.346815347,33452617629,0,0,0,1,0,1,0,0,32.18
600119.SH, ST长投,6.15,上海,交通运输,1/15/1998,-0.04,-0.37,-0.32,0.2,-2.19,-0.3,0.46,0.28,0.1326,0.12,0.11,0.06,0.0423,0.0429,0.0053,0.04,0,0,-0.243333333,0.146666667,0.5398,-,0,10000,0,-2.659090909,1.547799751,-12.60060737,11.39310856,2246412776,0,0,0,1,0,1,0,0,7.64
600120.SH, 浙江东方,3.85,浙江,非银金融,12/1/1997,0.31,0.23,0.4054,0.5046,0.8,1.1,1.31,1.16,1.22,1.2,0.79,0.43,0.41,0.21,0.17,0.24,0,1,0.315133333,1.19,4.5449,是,1,12.21705098,28.49994778,-0.735182073,1.650532996,-87.86291902,0.847103347,13149218744,0,1,0,1,1,1,1,1,5.97
600121.SH, 郑州煤电,4.41,河南,采掘,1/7/1998,0.0558,-0.1764,-0.7748,-0.7566,0.1502,0.618,-0.6203,-0.536,0.06,0.05,0.43,0.18,0.21,0.18,0.3,0.3,0,0,-0.298466667,-0.179433333,1.3527,-,0,10000,0,0.66338473,0.5037697,0.308777492,3.260146374,5373197088,0,0,0,1,0,1,0,0,9.32
600122.SH, *ST宏图,0.38,江苏,商业贸易,4/20/1998,-4.69,-0.29,-1.91,-2.36,-1.76,0.53,0.39,0.3652,0.32,0.2446,0.208,0.1773,0.4885,0.4502,0.4526,0.1747,0,0,-2.296666667,0.4284,-4.6013,-,0,10000,0,-6.361033302,0.444133845,-0.959603558,-0.082585356,440138173,0,0,0,1,1,1,1,1,1.07
600123.SH, 兰花科创,12.2,山西,采掘,12/17/1998,2.8217,1/2/1900,0.328,0.5802,0.946,0.6842,-0.5778,0.012,0.0585,0.8765,1.6307,2.9108,2.3008,2.2243,2.4531,1.4135,0,0,1.736333333,0.039466667,13.5647,是,1,7.026300634,35.43921389,42.99493243,0.844738173,2.36385448,0.899393278,13937280000,0,1,0,1,1,1,1,1,5.73
600125.SH, 铁龙物流,6.22,辽宁,交通运输,5/11/1998,0,0,0.307,0.348,0.389,0.253,0.185,0.215,0.262,0.323,0.354,0.386,0.474,0.347,0.293,0.362,0,0,0.102333333,0.217666667,5.107,是,1,60.78175896,30.94676289,-0.529862175,3.269383756,-7.804659469,1.217936166,8120346056,0,0,1,1,1,1,1,0,6.02
600126.SH, 杭钢股份,4.76,浙江,钢铁,3/11/1998,0.14,0.49,0.34,0.27,0.57,0.69,0.32,-1.3,0.01,0.02,-0.45,0.36,0.42,0.17,0.04,0.55,0,0,0.323333333,-0.096666667,5.9765,是,1,14.72164948,35.19056236,-4.344827586,1.779591217,-4.310990264,0.796452773,16075420035,0,1,0,1,1,1,1,1,5.29
600127.SH, 金健米业,7.18,湖南,农林牧渔,5/6/1998,-0.08,-0.04,0.03,0.02,-0.08,0.02,0.02,-0.27,0.0191,0.02,0.01,-0.1231,0.0104,0.007,-0.3652,0.023,0,0,-0.03,-0.076666667,1.0357,-,0,10000,0,-0.608695652,1.082849928,0.706611033,6.932509414,4608003505,0,0,0,1,0,1,0,0,11.25
600128.SH, 弘业股份,8.25,江苏,综合,9/1/1997,0.16,0.1346,0.13,0.1433,-0.2844,0.0497,0.0927,0.2683,0.2859,0.2787,0.2648,0.3917,0,0,0.1561,0.172,0,0,0.141533333,0.1369,8.4355,是,1,58.29015544,0,0.033844655,1.203739201,3.660349603,0.978009602,2035831875,0,0,0,1,1,1,1,0,6.45
600129.SH, 太极集团,59.24,重庆,医药生物,11/18/1997,0.63,-0.94,0.12,-0.13,0.13,0.23,2,0.5434,-0.65,0.03,-0.52,0.0484,-0.3785,0.1148,0.0716,0.25,0,0,-0.063333333,0.924466667,5.5016,-,0,10000,0,-1.068507969,0.781572572,0.428542554,10.76777665,32990207675,0,0,0,1,0,1,0,0,13.33
600130.SH, 波导股份,4.3,浙江,通信,7/6/2000,0.02,0.06,0.04,0.04,0.04,-0.2,0.04,0.08,0.1,0.09,0.09,0.08,0.06,0.02,-0.22,-0.77,0,0,0.04,-0.026666667,1.3007,-,0,107.5,0,-2.5,6.404149997,-1.808229876,3.305912201,3302400000,0,0,1,1,0,1,0,0,3.75
600131.SH, 国网信通,21.32,四川,公用事业,4/2/1998,0.67,0.57,0.54,0.44,0.2,0.16,0.33,0.25,0.31,-0.32,0.14,0.25,0.28,-0.11,-0.6,0.26,0,0,0.593333333,0.246666667,4.7678,是,1,35.93258427,0,1.405405405,1.520948681,-3.816786627,4.47166408,25637706018,0,0,0,1,0,1,0,0,14.23
600132.SH, 重庆啤酒,99.58,重庆,食品饮料,10/30/1997,2.61,1/2/1900,2.23,1.36,0.83,0.68,0.37,-0.14,0.15,0.33,0.33,0,0,0.37,0.34,0.43,0,0,2.416666667,0.303333333,4.2485,是,1,41.20551724,99.5821625,6.967032967,0.698337496,0.034493841,23.43886077,48193851897,0,0,0,1,0,1,0,0,118.99
600133.SH, 东湖高新,6.13,湖北,建筑装饰,2/12/1998,0.5359,0.5569,0.8709,0.2193,0.4414,1.4395,0.2296,0.2239,0.4661,-0.752,0.0255,0.0318,0.0355,0.26,0.1119,0.1167,0,0,0.654566667,0.631,7.7512,是,1,9.364974283,17.32492775,0.037348125,1.467509242,0.586235086,0.790845288,4877141380,0,1,0,1,1,1,1,1,5.56
600135.SH, 乐凯胶片,7.58,河北,轻工制造,1/22/1998,0.0698,0.0982,0.0679,0.1707,0.0395,0.1588,0.1103,0.1015,0.0806,0.0706,0.0792,-0.1635,0.0095,0.006,0.004,0.11,0,1,0.078633333,0.123533333,4.8286,是,1,96.3967783,0,-0.363464652,3.470149564,-5.507669019,1.569813196,4194067810,0,0,1,1,0,1,0,0,7.23
600136.SH, 当代文体,3.31,湖北,传媒,3/3/1998,-8.84,-1.67,-3.29,0.22,0.37,0.26,0.25,0.35,0.01,0.01,0.05,0.11,0.1,0.37,0.21,0.38,0,0,-4.6,0.286666667,-7.9293,-,0,10000,0,-17.04651163,0.229511389,-1.536258315,-0.417439118,1930038237,0,0,0,1,1,1,1,1,6.84
600137.SH, 浪莎股份,16.19,四川,纺织服装,4/16/1998,0.178,0.208,0.183,0.163,0.3,0.236,0.138,-0.213,0.02,0.084,0.11,0.36,0.45,0.35,0.37,5.21,0,0,0.189666667,0.053666667,5.4031,是,1,85.3602812,0,2.534161491,3.764914348,-1.377864435,2.996427977,1573952750,0,0,1,1,0,1,0,0,13.7
600138.SH, 中青旅,13.4,北京,休闲服务,12/3/1997,-0.46,0.0293,-0.3206,0.7849,0.83,0,0,0,0,0.77,0.71,0.64,0.64,0.61,0.313,0.52,0,0,-0.250433333,0,8.3162,-,0,10000,0,-999,0.937882575,0.809294459,1.611312859,9699456000,0,0,0,1,0,1,0,0,10.26
600139.SH, ST西源,0,四川,综合,2/25/1998,-0.21,-0.9631,-0.3032,-0.1174,0.0044,-0.9054,0.0175,-0.4073,0.0242,-0.0852,0.2817,0.7243,0.5695,0.3923,0.69,0.43,0,0,-0.4921,-0.431733333,0,-,0,10000,0,0.139823965,0,0,#DIV/0!,489798975.9,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,3.51
600141.SH, 兴发集团,23.01,湖北,化工,6/16/1999,5.21,1/3/1900,0.6,0.33,0.49,0.52,0.17,0.15,1.04,0.14,0.81,0.636,0.5086,0.4593,1.1713,0.3703,0,1,3.2,0.28,18.1449,是,1,7.190625,18.85394927,10.42857143,0.870228116,2.162025686,1.268124928,25579634732,0,1,0,1,1,1,1,1,11.03
600143.SH, 金发科技,8.72,广东,化工,6/23/2004,0.7677,0.6456,1.7826,0.474,0.2297,0.2017,0.288,0.28,0.19,0.29,0.3,0.67,0.41,0.2,0.16,0.57,0,1,1.0653,0.256566667,6.2206,是,1,8.185487656,30.68204228,3.152137196,0.9742783,0.657972229,1.401794039,23170759898,0,1,0,1,1,1,1,1,17.14
600145.SH, *ST新亿,0,新疆,商业贸易,9/23/1999,0,0,-0.0867,0.0083,0.0066,0.0069,-0.002,0.16,-4.07,-0.23,0.01,-0.06,0.15,-0.35,-0.72,0.02,0,0,-0.0289,0.054966667,0,-,0,10000,0,-1.525773196,0,0,#DIV/0!,506974129.2,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,1.26
600146.SH, *ST环球,0,宁夏,纺织服装,7/7/1999,0,0,-0.87,-0.69,-3.89,0.45,0.108,-0.305,0.066,-0.46,0.055,-0.31,0.02,-0.24,0.011,-0.094,0,0,-0.29,0.084333333,0,-,0,10000,0,-4.438735178,0,0,#DIV/0!,103393400,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,1.03
600148.SH, 长春一东,15.68,吉林,汽车,5/20/1998,-0.06,0.29,0.4,0.14,0.25,0.13,0.0859,0.0079,0.27,0.2082,0.0237,0.29,0.149,-0.27,0.079,0.059,0,0,0.21,0.0746,3.3444,-,0,74.66666667,0,1.815013405,2.200523167,-2.41002845,4.688434398,2218977936,0,0,1,1,0,1,0,0,14.53
600149.SH, 廊坊发展,5.28,河北,综合,10/14/1999,-0.022,0.0053,0.0284,0.0066,0.0054,0.0536,-0.0652,-0.1687,0.016,-0.1332,0.0163,0.1379,-0.889,0.006,-0.03,0.018,0,0,0.0039,-0.0601,0.4264,-,0,1353.846154,0,-1.064891847,0.817695701,1.341220096,12.38273921,2007244800,0,0,0,1,0,1,0,0,4.75
600150.SH, 中国船舶,28.68,上海,国防军工,5/20/1998,0.04,0.05,0.07,0.29,0.35,-1.67,-1.89,0.04,0.03,0.03,0.02,2.12,3.94,3.77,6.28,5.53,0,0,0.053333333,-1.173333333,10.2766,是,1,537.75,0,-1.045454545,1.259374284,1.843957238,2.790806298,1.28E+11,1,0,0,1,0,1,0,0,17.69
600151.SH, 航天机电,8.77,上海,电气设备,6/5/1998,-0.0724,0.0418,0.1196,-0.5245,0.0269,-0.2155,0.1523,0.1381,0.0179,0.1154,-0.843,0.0154,0.1601,0.1035,0.0394,0.072,0,0,0.029666667,0.024966667,3.7255,-,0,295.6179775,0,0.188251001,1.19879382,2.741720072,2.354046437,12578392557,0,0,0,1,0,1,0,0,8.65
600152.SH, 维科技术,8.94,浙江,电子,6/9/1998,-0.1966,-0.2829,0.1168,-0.152,0.1228,0.0448,-0.2194,0.1507,-0.7522,0.0978,-0.4998,0.3217,0.2122,0.0777,0.0152,0.38,0,0,-0.1209,-0.007966667,3.6007,-,0,10000,0,14.17573222,1.35419908,6.295567143,2.482850557,4692646784,0,0,0,1,0,1,0,0,7.32
600153.SH, 建发股份,11.45,福建,交通运输,6/16/1998,0,0,0,0,0,0,0,0,0,1.2,0.96,1.01,0.78,0.86,0.5,1.12,0,0,0,0,15.2374,是,1,10000,0,-999,1.528653963,0.167858165,0.751440534,34409208294,0,0,0,1,1,1,1,0,8.21
600155.SH, 华创阳安,6.31,北京,非银金融,9/18/1998,0.22,0.57,0.38,0.15,0.09,0.08,-0.22,0.47,-0.36,1.68,-0.34,5.25,0.01,-0.71,-1.74,0.05,0,0,0.39,0.11,8.6338,-,0,16.17948718,0,2.545454545,0,0,0.730848526,14269583181,0,0,0,1,1,1,1,1,13.19
600156.SH, 华升股份,4.29,湖南,纺织服装,5/27/1998,-0.5184,-0.1747,0.0826,-0.141,0.0687,-0.2153,0.0236,0.0233,-0.0788,0.1761,0.0104,0.0107,0.009,0.0138,0.0254,0.0365,0,0,-0.2035,-0.056133333,1.101,-,0,10000,0,2.625296912,1.385968136,3.984388708,3.896457766,1725054912,0,0,0,1,0,1,0,0,4.13
600157.SH, 永泰能源,1.38,山西,采掘,5/13/1998,0.0859,0.0479,0.2019,0.0113,0.0053,0.0485,0.0562,0.0583,0.1146,0.2696,0.5761,0.5885,0.485,0.0848,0.01,0.011,0,1,0.1119,0.054333333,1.9812,-,0,12.33243968,0,1.059509202,0.450195628,-0.498344409,0.696547547,30660514520,0,1,0,1,1,1,1,1,1.34
600158.SH, 中体产业,11.23,天津,传媒,3/27/1998,0.0121,0.0572,0.0619,0.1164,0.0994,0.0689,0.0723,0.092,0.1222,0.1616,0.0924,0.0943,0.0937,0.0634,0.2457,0.2057,0,1,0.043733333,0.077733333,2.6372,是,1,256.7835366,0,-0.437392796,1.630525342,-14.60575622,4.258304262,10775331742,0,0,0,1,0,1,0,0,12.26
600159.SH, 大龙地产,2.82,北京,房地产,5/26/1998,-0.21,0.12,0.13,0.12,0.11,0.03,0.12,0.07,0.16,0.28,-0.12,0.33,0.03,0.82,0.01,0.11,0,0,0.013333333,0.073333333,2.7198,-,0,211.5,0,-0.818181818,2.076593933,-2.892630517,1.036840944,2340609114,0,0,1,1,1,1,1,0,2.54
600160.SH, 巨化股份,13.49,浙江,化工,6/26/1998,0.88,0.41,0.04,0.33,0.78,0.44,0.08,0.09,0.09,0.179,0.425,2.13,0.958,0.166,0.157,0.372,0,1,0.443333333,0.203333333,5.7296,是,1,30.42857143,0,1.180327869,1.596604423,16.8093343,2.354440101,36419574633,0,0,0,1,0,1,0,0,8.11
600161.SH, 天坛生物,26.7,北京,医药生物,6/16/1998,0.53,0.57,0.51,0.58,0.58,1.76,0.51,0.02,0.25,0.72,0.59,0.45,0.34,0.41,0.27,0.32,0,1,0.536666667,0.763333333,5.3378,是,1,49.7515528,0,-0.296943231,6.282215351,-2.568297506,5.002060774,43996514665,0,0,1,1,0,1,0,0,41.7
600162.SH, 香江控股,2.01,广东,房地产,6/9/1998,0.0745,0.0562,0.0831,0.1338,0.1493,0.2441,0.247,0.3285,0,0,0,0,0.19,0.33,0.2745,0.3559,0,0,0.071266667,0.2732,2.0321,是,1,28.20392891,120.8475003,-0.739141044,1.351026572,1.121019093,0.989124551,6569560625,0,0,0,1,1,1,1,0,1.93
600163.SH, 中闽能源,5.45,福建,公用事业,6/2/1998,0.3831,0.3598,0.2669,0.151,0.13,0.154,0.106,0.006,-0.778,-1.07,0.031,-0.42,0.015,-0.621,0.005,0.057,0,0,0.3366,0.088666667,3.0239,是,1,16.19132501,0,2.796240602,1.953219597,3.107206148,1.802308277,10371328979,0,0,0,1,0,1,0,0,4.14
600165.SH, 新日恒力,3.82,宁夏,化工,5/29/1998,-0.207,-0.034,0.031,-0.066,0.014,0.056,-0.28,0.067,-0.394,0.04,0.154,0.008,-0.278,0.025,0.029,0.027,0,0,-0.07,-0.052333333,0.9189,-,0,10000,0,0.337579618,0.160776074,0.568086937,4.157144412,2616256021,0,0,0,1,0,1,0,0,7.33
600166.SH, 福田汽车,3.35,北京,汽车,6/2/1998,0,0,0,0,0,0,0,0.13,0.17,0.272,0.55,0.546,1.731,1.132,0.4,0.479,0,0,0,0.043333333,1.6976,-,0,10000,0,-1,0.782784715,0.969206793,1.973374175,26812607641,0,0,0,1,0,1,0,0,3.15
600167.SH, 联美控股,6.75,辽宁,公用事业,1/28/1999,0.4172,0.4613,0.7366,0.6956,0.7481,1.1573,1.0276,0.84,0.7715,0.6573,0.522,0.3896,0.2677,0.2184,0.0705,0.0731,0,1,0.538366667,1.0083,4.6195,是,1,12.53792335,0,-0.466064994,2.521334512,-2.136844457,1.461197099,15444806456,0,1,1,1,1,1,1,1,11.35
600168.SH, 武汉控股,5.97,湖北,公用事业,4/27/1998,0.01,0.56,0.36,0.35,0.39,0.46,0.42,0.47,0.46,0.45,0.12,0.139,0.25,0.16,0.13,0.13,0,1,0.31,0.45,7.1754,-,0,19.25806452,0,-0.311111111,0.976017548,0.295787046,0.832009365,4236131061,0,0,0,1,1,1,1,1,6.88
600169.SH, 太原重工,2.43,山西,机械设备,9/4/1998,0.0646,0.0492,0.0132,0,0,0,0,0,0,0,-0.1371,0.2416,0.9118,0.7746,1.2155,0.76,0,0,0.042333333,0,1.5085,-,0,57.4015748,0,-999,1.204315436,0.197235837,1.610871727,8193900222,0,0,0,1,0,1,0,0,2.16
600170.SH, 上海建工,2.7,上海,建筑装饰,6/23/1998,0.1,0.36,0.34,0.41,0.29,0.28,0.28,0.31,0.48,0.58,0.69,1.17,0.88,0.5,0.42,0.42,0,1,0.266666667,0.29,3.3641,是,1,10.125,0,-0.08045977,1.1358193,0.863684187,0.802592075,23992037309,0,1,0,1,1,1,1,1,3.01
600171.SH, 上海贝岭,18.83,上海,电子,9/24/1998,0.57,1/1/1900,0.75,0.34,0.15,0.26,0.06,0.08,0.06,0.059,0.05,0.047,0.02,-0.27,0.01,0.038,0,1,0.783333333,0.133333333,5.9356,是,1,24.03829787,35.67661632,4.875,4.750593484,-4.808884486,3.172383584,13403397345,0,0,1,1,0,1,0,0,14.02
600172.SH, 黄河旋风,4.2,河南,机械设备,11/26/1998,0.0221,0.0309,-0.7042,0.029,-0.1609,0.2383,0.4665,0.4007,0.4192,0.3929,0.3207,0.438,0.236,0.082,0.14,0.213,0,0,-0.217066667,0.3685,2.2826,-,0,10000,0,-1.589054726,0.551858088,0.765766181,1.84000701,6057174799,0,0,0,1,0,1,0,0,3.28
600173.SH, 卧龙地产,5.26,浙江,房地产,4/15/1999,0.43,0.68,0.69,0.73,0.8,0.43,0.11,0.08,0.3585,0.0902,0.1,0.19,0.37,0.41,0.31,0.44,0,1,0.6,0.206666667,5.2804,是,1,8.766666667,23.25721288,1.903225806,1.968068731,18.88157736,0.996136656,3684662843,0,1,0,1,1,1,1,1,4.99
600175.SH, 退市美都,0,浙江,-,4/8/1999,-0.0023,0,0,-0.2324,-0.3066,0.0162,0.0495,0.0203,0.11,0.1,0.06,0.1,0.13,0.29,0.17,0.34,0,0,-0.000766667,0.028666667,0,-,0,10000,0,-1.026744186,0,0,#DIV/0!,751062642.3,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600176.SH, 中国巨石,14.6,浙江,化工,4/22/1999,1.6512,1/1/1900,0.6899,0.6078,0.6778,0.7366,0.6254,1.1265,0.5438,0.3657,0.3142,0.6104,0.4819,-0.3621,0.5719,0.7221,0,1,1.282333333,0.8295,6.894,是,1,11.38549519,31.55263562,0.545911191,0.933373976,2.397243641,2.11778358,58445796229,1,1,0,1,0,1,0,0,19.96
600177.SH, 雅戈尔,6.48,浙江,房地产,11/19/1998,1.1,1/1/1900,1.56,0.81,1.03,0.08,1.51,1.96,1.42,0.61,0.72,0.79,1.2,1.47,0.71,1.11,0,1,1.266666667,1.183333333,8.1943,是,1,5.115789474,45.61887182,0.070422535,1.07400152,1.84980933,0.7907936,29994967265,0,1,0,1,1,1,1,1,7.19
600178.SH, 东安动力,6.3,黑龙江,汽车,10/14/1998,0.229,0.1962,0.085,0.0229,0.01,0.0925,0.17,0.0507,0.0702,-1.2056,-0.1416,0.0732,0.2905,0.5066,0.3467,0.3261,0,0,0.170066667,0.1044,5.3316,是,1,37.04429635,0,0.62899106,1.124690855,3.983077325,1.181634031,2995606530,0,0,0,1,1,1,1,0,7.6
600179.SH, *ST安通,2.87,黑龙江,交通运输,11/4/1998,0.54,0.4,0.8162,-2.9416,0.41,0.52,0.5,-0.69,-0.78,0.03,0.04,-0.96,0.04,-0.6,-0.13,0.03,0,0,0.5854,0.11,2.2628,-,0,4.90263068,0,4.321818182,2.636205732,-21.66016092,1.26834011,12144482430,0,1,1,1,1,1,1,1,4.01
600180.SH, 瑞茂通,6.08,山东,交通运输,7/3/1998,0.4435,0.8061,0.1543,0.4067,0.4678,0.7029,0.5223,0.4487,0.5726,0.5391,0.544,-0.014,0.004,-0.001,0.1816,-1.88,0,1,0.467966667,0.557966667,7.1369,是,1,12.99237837,30.1785916,-0.161299958,0.717729358,1.737324025,0.851910493,6395566981,0,1,0,1,1,1,1,1,5.21
600181.SH, S*ST云大,0,云南,-,9/28/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,355098948.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600182.SH, SST佳通,16.1,黑龙江,化工,5/7/1999,0.1012,0.1063,0.1754,0.2555,0.2613,0.1797,0.44,0.6,0.6151,0.83,0.54,0.23,0.1581,0.4369,0.006,0.23,0,1,0.127633333,0.406566667,3.0782,是,1,126.142596,0,-0.686070345,2.120867587,1.429626595,5.230329413,5474000000,0,0,1,1,0,1,0,0,15.29
600183.SH, 生益科技,15.4,广东,电子,10/28/1998,0.65,1/1/1900,0.72,0.66,0.47,0.73,0.51,0.38,0.36,0.39,0.23,0.43,0.56,0.33,0.14,0.49,0,1,0.86,0.54,5.7995,是,1,17.90697674,68.81834751,0.592592593,1.929250176,6.528941479,2.655401328,36051885208,0,0,0,1,0,1,0,0,28.16
600184.SH, 光电股份,12.9,湖北,国防军工,11/6/2003,0.1397,0.12,0.1,0.12,0.11,0.09,0.06,0.11,0.3,-0.79,0.01,0.11,0.42,0.09,0.07,0.07,0,0,0.1199,0.086666667,4.9026,是,1,107.589658,0,0.383461538,1.583347106,-25.92457105,2.631256884,6563014655,0,0,0,1,0,1,0,0,11.29
600185.SH, 格力地产,7.37,广东,房地产,6/11/1999,-1.44,0.17,0.3,0.27,0.24,0.28,0.31,2.21,0.54,0.61,0.56,0.44,0.25,0.44,-0.8268,-0.1921,0,0,-0.323333333,0.933333333,3.3608,-,0,10000,0,-1.346428571,1.449414242,0.333831648,2.192930255,13892492709,0,0,0,1,0,1,0,0,6.46
600186.SH, 莲花健康,2.79,河南,食品饮料,8/25/1998,0.03,0.03,0.05,0.05,-0.31,-0.1,0.06,-0.48,0.02,-0.307,0.0344,-0.4322,0.0166,0.016,0.0117,0.0262,0,0,0.036666667,-0.173333333,0.7874,-,0,76.09090909,0,-1.211538462,1.388766847,-1.972577931,3.543307087,5004984183,0,0,0,1,0,1,0,0,2.82
600187.SH, 国中水务,2.69,黑龙江,公用事业,11/11/1998,-0.0718,-0.0561,0.0189,0.0122,0.0063,0.0111,0.0111,-0.081,0.1032,0.1036,0.1734,0.1571,0.13,0.0598,0.1212,2.4186,0,0,-0.036333333,-0.0196,1.9618,-,0,10000,0,0.853741497,2.491974536,-5.278257326,1.371189724,4341071167,0,0,1,1,1,1,1,0,2.5
600188.SH, 兖州煤业,28.76,山东,采掘,7/1/1998,6.2546,1/3/1900,1.4589,1.7646,1.6101,1.3784,0.4203,0.1748,0.457,0.2585,1.1215,1.7532,1.8316,0.7889,1.3182,0,0,1,3.683233333,0.657833333,16.4663,特殊分红,0,7.808356788,0,4.599037243,1.066539114,0.681161336,1.746597596,1.43E+11,1,1,0,1,0,1,0,1,10.07
600189.SH, 泉阳泉,6.27,吉林,食品饮料,10/7/1998,0.08,0.15,0.12,-0.54,0.06,0.03,0.04,0.14,0.03,0.13,0.13,0.25,0.17,0.04,0.13,0.16,0,0,0.116666667,0.07,2.3068,-,0,53.74285714,0,0.666666667,1.106288119,0.845658108,2.71805098,4484290281,0,0,0,1,0,1,0,0,14.69
600190.SH, 锦州港,3.06,辽宁,交通运输,6/9/1999,0.06,0.06,0.09,0.08,0.12,0.0715,0,0.0645,0.11,0.1,0.08,0.16,0.139,0.11,0.156,0.058,0,0,0.07,0.045333333,3.3246,-,0,43.71428571,0,0.544117647,0.416262879,0.95557691,0.920411478,6127011990,0,0,0,1,1,1,1,0,3.03
